iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,633.168,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,597.351,1,10.6711,13.6395,34.4767,61.6895,0.24,0.894427,1.0367,0.894427,0.894427
3,561.569,1,10.7568,13.3135,35.3344,67.7364,0.192,0.8,1.06603,0.8,0.8
4,526.505,1,10.9738,15.1327,34.7554,65.1519,0.1536,0.715542,1.12516,0.715542,0.753679
5,497.691,1,10.8966,12.7068,37.9424,70.2278,0.1315,0.64,1.0719,0.64,0.717949
6,461.239,1,10.8802,11.1969,36.3106,65.9563,0.112102,0.572433,0.988758,0.572433,0.745715
7,436.661,1,10.9291,11.8565,35.2927,65.1369,0.100344,0.512,0.983342,0.512,0.71853
8,408.622,1,10.9931,12.17,34.869,64.4094,0.0900616,0.457947,1.0005,0.47935,0.642673
9,372.074,1,10.9723,12.2701,35.3054,55.9569,0.0780445,0.4096,0.936131,0.428744,0.620515
10,364.751,1,10.921,11.9686,35.4194,52.9452,0.0765315,0.366357,0.879888,0.38508,0.650945
11,346.431,1,10.9414,12.0395,35.6541,51.5526,0.0716163,0.32768,0.843912,0.372305,0.645521
12,332.322,1,10.8696,12.1985,35.9988,51.4065,0.0668208,0.293086,0.834639,0.368891,0.655448
13,336.45,1,10.8296,11.5967,36.1867,52.0131,0.0683176,0.262144,0.854013,0.370407,0.658222
14,336.302,1,10.7758,11.4715,36.1871,54.0575,0.0683895,0.234469,0.881253,0.376465,0.642962
15,318.047,1,10.8014,11.7125,36.4796,55.5687,0.0632333,0.209715,0.901005,0.352636,0.623369
16,306.344,1,10.8764,11.4735,36.5846,51.7409,0.0599225,0.215102,0.863471,0.354551,0.599117
17,308.26,1,10.8271,11.2037,36.0593,49.8605,0.059991,0.214818,0.859549,0.355295,0.623458
18,305.063,1,10.8494,11.105,36.3505,45.9123,0.0600918,0.211806,0.819589,0.341139,0.612342
19,301.744,1,10.8682,11.426,36.5318,47.9067,0.0595765,0.211562,0.844393,0.32998,0.585023
20,291.972,1,10.9046,11.4092,36.9862,47.9476,0.0571218,0.212571,0.827241,0.337294,0.560656
21,284.644,1,10.949,11.8784,36.2092,47.6853,0.055142,0.21215,0.868856,0.340159,0.530098
22,284.038,1,10.9724,12.1787,36.0261,47.1984,0.0557975,0.210742,0.862547,0.322863,0.511777
23,282.217,1,10.9707,11.9282,36.1146,46.8197,0.0552862,0.20835,0.850354,0.333801,0.511255
24,277.904,1,10.9379,11.7736,36.7932,48.3014,0.0541207,0.208013,0.777748,0.334531,0.549087
25,279.07,1,10.9362,11.3581,37.1698,46.1044,0.0551105,0.207857,0.776412,0.314084,0.530327
26,271.106,1,10.9049,11.0822,36.9223,48.0774,0.0532868,0.208051,0.754336,0.318768,0.50643
27,281.918,1,10.8654,10.6112,36.6791,48.1058,0.0555117,0.209971,0.812048,0.316999,0.511474
28,283.416,1,10.8746,9.96753,37.2965,45.8386,0.0561519,0.209484,0.790862,0.33173,0.491943
29,275.131,1,10.9003,10.1632,37.6499,45.2118,0.0542944,0.211405,0.791392,0.333802,0.457352
30,281.073,1,10.9121,9.94308,37.5204,43.7771,0.0565887,0.207011,0.769519,0.329082,0.464311
31,282.895,1,10.9025,9.84757,38.1772,47.5435,0.0564247,0.209905,0.772921,0.330482,0.486506
32,277.213,1,10.9027,9.80813,38.052,45.6897,0.0556368,0.20988,0.722028,0.330329,0.468273
33,276.276,1,10.9162,9.58702,38.3379,44.5603,0.0548811,0.209222,0.765866,0.33579,0.469535
34,283.069,1,10.9065,9.82925,38.0817,46.5964,0.0572063,0.207691,0.709183,0.340864,0.473095
35,289.723,1,10.8703,9.51188,38.5238,47.2599,0.0582287,0.208366,0.722762,0.337034,0.519034
36,284.226,1,10.9604,10.4682,37.9941,48.81,0.0583137,0.207499,0.677336,0.341461,0.464238
37,281.463,1,10.9008,10.2418,37.4139,46.8637,0.0573891,0.209438,0.668017,0.357073,0.426075
38,280.175,1,10.9017,10.1412,37.4685,44.5305,0.0562484,0.209146,0.698897,0.36622,0.442834
39,272.129,1,10.9092,9.62831,37.7793,44.4814,0.0548989,0.207309,0.698956,0.3616,0.404041
40,269.501,1,10.8775,9.38963,38.509,42.4257,0.0543967,0.21079,0.693164,0.350386,0.390082
41,270.544,1,10.9224,9.68392,38.4523,41.4681,0.0549522,0.21063,0.657836,0.350115,0.406986
42,264.012,1,10.9377,9.7382,38.3134,40.1802,0.0553249,0.205527,0.634263,0.339654,0.36402
43,261.152,1,10.9686,9.52408,38.1535,40.7096,0.0549847,0.201241,0.638247,0.352135,0.325589
44,267.52,1,10.9287,9.7689,38.273,41.302,0.0561416,0.204329,0.633011,0.349062,0.334102
45,270.18,1,10.8803,9.74277,37.7618,40.3334,0.0563523,0.207205,0.702019,0.343061,0.31848
46,277.929,1,10.8746,9.30672,37.729,39.2069,0.0588714,0.208153,0.731768,0.338113,0.305267
47,272.502,1,10.8856,9.51667,37.7584,39.8117,0.05648,0.208091,0.718705,0.337309,0.344308
48,268.898,1,10.9021,9.37144,38.3902,40.1032,0.0558717,0.206801,0.681128,0.325375,0.364545
49,263.557,1,10.8672,9.44102,38.7516,40.8764,0.0543502,0.211841,0.655767,0.329756,0.35421
50,268.372,1,10.8898,9.45522,38.5667,42.4047,0.0547605,0.214778,0.654994,0.343617,0.385663
51,273.612,1,10.8996,9.14443,38.6913,43.6663,0.0570389,0.21124,0.629835,0.333202,0.38356
52,267.061,1,10.8561,9.30487,38.5732,44.9345,0.0552912,0.210949,0.609618,0.332423,0.382723
53,279.794,1,10.8525,8.94405,38.8194,45.1201,0.0591846,0.213092,0.558785,0.333358,0.405671
54,276.153,1,10.8554,8.85289,38.8718,44.9709,0.0579764,0.215957,0.628148,0.347663,0.362843
55,280.291,1,10.83,8.89055,38.7872,48.0501,0.0581889,0.21675,0.64108,0.338188,0.395876
56,272.009,1,10.8561,8.77501,39.2107,47.7071,0.0570898,0.214747,0.63331,0.330363,0.356068
57,261.763,1,10.811,8.48557,39.3681,48.3519,0.0540642,0.222328,0.632687,0.318402,0.357311
58,264.777,1,10.8405,8.51348,39.207,47.368,0.0558092,0.212788,0.613673,0.312644,0.353487
59,263.315,1,10.8626,8.79682,39.3273,47.79,0.0561168,0.214225,0.584467,0.313666,0.335493
60,262.881,1,10.8529,8.66222,39.3469,47.6677,0.0554628,0.215569,0.599266,0.31332,0.347015
61,267.505,1,10.8467,8.55706,39.5632,46.723,0.0563675,0.216088,0.637664,0.320386,0.334545
62,263.508,1,10.8639,8.68255,39.6114,46.507,0.0571427,0.216036,0.631638,0.308513,0.299226
63,263.506,1,10.8776,8.57019,39.1756,45.6842,0.0571561,0.216846,0.675578,0.31544,0.267636
64,263.966,1,10.8795,8.80816,39.8592,47.746,0.0575727,0.214633,0.652021,0.295283,0.278077
65,263.519,1,10.8733,8.94583,39.336,48.5652,0.0563168,0.214637,0.673464,0.301157,0.299464
66,261.627,1,10.8841,8.83516,39.3455,47.7806,0.0566754,0.214384,0.664202,0.289479,0.28364
67,263.145,1,10.8991,8.92754,38.9268,47.6931,0.0583162,0.217384,0.71201,0.287122,0.253696
68,255.21,1,10.9344,9.16385,38.7944,50.3903,0.0576068,0.213682,0.680803,0.29392,0.226912
69,256.686,1,10.8766,9.72275,38.278,49.9315,0.0564288,0.21928,0.739478,0.29829,0.204963
70,255.052,1,10.9246,9.73771,38.7915,50.3167,0.0570043,0.217975,0.711648,0.308431,0.185067
71,257.948,1,10.9465,9.63515,38.7138,50.5319,0.0581808,0.214727,0.710914,0.295922,0.191161
72,261.907,1,10.9056,8.87426,38.9819,49.6348,0.0590911,0.214957,0.766417,0.290606,0.187436
73,253.404,1,10.8729,8.84421,39.441,47.9951,0.0581532,0.214754,0.771565,0.288605,0.167648
74,247.246,1,10.9182,9.19659,39.1867,46.8603,0.0567094,0.212929,0.782383,0.279569,0.150024
75,242.815,1,10.9005,8.96279,38.6704,48.341,0.0544293,0.218873,0.784414,0.296635,0.154302
76,240.219,1,10.9281,8.80857,38.9631,48.1035,0.0539674,0.219867,0.769624,0.314426,0.14751
77,239.865,1,10.8825,8.53518,39.4822,47.5199,0.0540161,0.219725,0.766713,0.313032,0.143336
78,240.477,1,10.8751,8.62806,39.3528,47.506,0.0553128,0.217233,0.766308,0.297588,0.131008
79,237.34,1,10.8511,9.21655,38.5069,48.945,0.0535619,0.217206,0.78348,0.29425,0.142272
80,241.38,1,10.8601,9.32563,38.1846,49.1583,0.0542944,0.216274,0.77632,0.305967,0.147184
81,239.256,1,10.8401,9.06039,37.6653,50.2387,0.0548846,0.215062,0.775809,0.297039,0.131645
82,238.091,1,10.8603,9.13548,38.0183,50.5602,0.0542872,0.214683,0.811051,0.305774,0.126007
83,241.945,1,10.884,9.39778,38.2802,50.3457,0.0555142,0.216613,0.802436,0.296008,0.129058
84,244.196,1,10.8817,9.79525,38.042,50.398,0.0558929,0.217963,0.866054,0.269962,0.132934
85,245.841,1,10.882,9.72864,38.2945,51.6483,0.0573321,0.217806,0.854555,0.274281,0.1189
86,246.257,1,10.8664,9.56158,37.6208,51.6,0.0561285,0.222276,0.872735,0.29563,0.124301
87,244.113,1,10.8354,9.21041,38.1342,51.1283,0.0560094,0.218663,0.817969,0.297991,0.122758
88,248.857,1,10.9021,9.13287,38.5129,50.9484,0.0583676,0.2181,0.83168,0.296755,0.112959
89,244.572,1,10.909,9.38412,38.7801,51.1325,0.0579385,0.219045,0.803898,0.285524,0.108127
90,231.988,1,10.8524,8.85576,38.2402,51.1793,0.0554875,0.220334,0.830148,0.291942,0.0967114
91,229.703,1,10.9045,8.87019,38.9862,51.2127,0.0549332,0.219946,0.798698,0.284718,0.094646
92,231.379,1,10.9167,9.12415,39.248,50.7679,0.0556319,0.218822,0.825243,0.29024,0.0880586
93,235.881,1,10.8888,8.89632,39.1846,50.5377,0.0570585,0.218322,0.795973,0.295229,0.0868981
94,227.887,1,10.9187,9.09397,38.7687,49.8121,0.0550581,0.218215,0.808336,0.276705,0.088693
95,230.367,1,10.9048,9.07741,38.8961,49.8732,0.0545819,0.218678,0.826942,0.283029,0.0974682
96,232.337,1,10.9206,9.48174,38.7017,50.1507,0.054881,0.222149,0.841757,0.290529,0.0946049
