iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1457.97,1,5.16,21.01,5.51,25.66,1,1,1,1,0.998761,1,1
2,1439.55,1,5.22762,25.3274,7.52956,31.5453,0.974679,0.974679,1.03785,0.974679,0.998761,0.974679,0.974679
3,1434.48,1,5.09456,25.3296,7.026,31.6068,0.95,0.95,1.03895,0.95,0.998761,0.95,0.95
4,1419.31,1,4.99672,26.491,8.09752,33.0687,0.925945,0.925945,1.1061,0.925945,0.998761,0.925945,0.925945
5,1413.06,1,4.70554,26.2841,6.84031,32.6813,0.9025,0.9025,1.1184,0.9025,0.998761,0.9025,0.9025
6,1402.7,1,4.93527,26.998,7.07036,33.4324,0.879648,0.879648,1.13808,0.879648,0.998761,0.879648,0.879648
7,1385.12,1,5.2429,27.0777,8.11123,33.4356,0.857375,0.857375,1.10926,0.857375,0.998761,0.857375,0.857375
8,1367.76,1,5.08382,26.8066,7.86951,32.7955,0.835666,0.835666,1.08118,0.835666,0.998761,0.835666,0.835666
9,1366.69,1,5.25416,27.301,7.61872,33.284,0.814506,0.814506,1.0538,0.814506,0.998761,0.814506,0.814506
10,1351.79,1,5.23772,24.9437,7.14211,30.5304,0.793882,0.793882,1.02712,0.793882,0.998761,0.793882,0.793882
11,1335.13,1,5.18834,24.0752,6.52314,29.1938,0.773781,0.773781,1.00111,0.773781,0.998761,0.773781,0.773781
12,1321.11,1,5.30933,24.1505,6.70416,29.1872,0.754188,0.754188,1.00583,0.754188,0.998761,0.754188,0.754188
13,1323.05,1,5.4245,26.2193,8.89245,31.9781,0.735092,0.735092,0.980358,0.735092,0.998761,0.735092,0.735092
14,1316.76,1,4.97267,26.6437,7.70378,32.6401,0.716479,0.716479,1.059,0.716479,0.998761,0.716479,0.716479
15,1294.3,1,5.13458,24.6398,8.00051,30.179,0.698337,0.698337,1.03218,0.698337,0.998761,0.698337,0.698337
16,1290.63,1,5.04953,23.9041,9.18436,29.3619,0.680655,0.680655,1.00605,0.680655,0.998761,0.680655,0.680655
17,1268.85,1,5.24591,23.1715,9.01245,28.5491,0.66342,0.66342,1.04854,0.66342,0.998761,0.66342,0.66342
18,1258.48,1,5.40455,23.5004,11.4943,29.0032,0.646622,0.646622,1.02199,0.646622,0.998761,0.646622,0.646622
19,1241.78,1,5.57967,23.1523,12.0768,28.3959,0.630249,0.630249,0.996111,0.630249,0.998761,0.630249,0.630249
20,1230.85,1,5.72197,23.4746,11.5445,28.9374,0.614291,0.614291,0.970889,0.614291,0.998761,0.614291,0.614291
21,1228.69,1,5.64219,22.9197,11.2162,28.5273,0.598737,0.598737,0.949889,0.598737,0.998761,0.598737,0.598737
22,1222.3,1,5.45877,23.5804,10.2882,29.4681,0.583577,0.583577,0.982774,0.583577,0.998761,0.583577,0.583577
23,1200.48,1,5.53476,22.8671,9.95115,28.7914,0.5688,0.5688,0.95789,0.5688,0.998761,0.5688,0.5688
24,1178.3,1,5.51849,23.6072,9.34941,29.7104,0.554398,0.554398,0.933635,0.554398,0.998761,0.554398,0.554398
25,1181.51,1,5.60696,23.5574,9.18121,29.6151,0.54036,0.54036,0.909995,0.54036,0.998761,0.54036,0.54036
26,1172.73,1,5.6508,23.8008,9.72043,29.962,0.526678,0.526678,0.91559,0.526678,0.998761,0.526678,0.526678
27,1157.3,1,5.6147,23.5586,12.6808,29.6455,0.513342,0.513342,0.892407,0.513342,0.998761,0.513342,0.513342
28,1142.62,1,5.69046,23.6808,13.4664,29.6405,0.500344,0.500344,0.869811,0.500344,0.998761,0.500344,0.500344
29,1132.9,1,5.67405,22.1648,14.0933,27.65,0.487675,0.487675,0.945277,0.487675,0.998761,0.487675,0.487675
30,1130.27,1,5.70422,22.7426,14.1052,28.5082,0.475327,0.475327,0.921342,0.475327,0.998761,0.475327,0.475327
31,1120.17,1,5.59289,22.6055,12.5872,28.3206,0.463291,0.463291,0.898013,0.463291,0.998761,0.463291,0.463291
32,1101.83,1,5.50018,21.8498,10.4675,27.3148,0.45156,0.45156,0.875274,0.45156,0.998761,0.45156,0.45156
33,1097.3,1,5.58495,21.8016,10.7761,27.1943,0.440127,0.440127,0.853112,0.440127,0.998761,0.440127,0.440127
34,1098.34,1,5.34309,22.4612,9.81583,28.0043,0.428982,0.428982,0.979671,0.428982,0.998761,0.428982,0.428982
35,1077.66,1,5.47734,21.6045,10.6741,27.0006,0.41812,0.41812,0.954865,0.41812,0.998761,0.41812,0.41812
36,1066.61,1,5.55745,22.2267,12.9288,27.7793,0.407533,0.407533,0.959663,0.407533,0.998761,0.407533,0.407533
37,1067.2,1,5.65432,22.8143,13.8056,28.5117,0.397214,0.397214,0.959753,0.397214,0.998761,0.397214,0.397214
38,1046.21,1,5.53554,22.3385,11.2965,27.9679,0.387157,0.387157,0.935451,0.387157,0.998761,0.387157,0.387157
39,1031.02,1,5.63879,22.453,11.4783,28.2286,0.377354,0.377354,0.911765,0.377354,0.998761,0.377354,0.377354
40,1035.71,1,5.67282,22.9698,12.3274,28.8694,0.367799,0.367799,0.943476,0.367799,0.998761,0.367799,0.367799
41,1025.62,1,5.65822,22.0029,13.1711,27.7394,0.358486,0.358486,0.925741,0.358486,0.998761,0.358486,0.358486
42,1015,1,5.63823,22.3187,12.14,28.1733,0.349409,0.349409,0.962255,0.349409,0.998761,0.349409,0.349409
43,1008.41,1,5.51352,22.6032,15.279,28.4441,0.340562,0.340707,1.03298,0.340562,0.998761,0.340562,0.340562
44,995.623,1,5.61374,21.6273,15.2068,27.231,0.331938,0.33208,1.00682,0.331938,0.998761,0.331938,0.331938
45,984.911,1,5.62416,21.8747,13.6931,27.5338,0.323534,0.323671,1.03244,0.323534,0.998761,0.323534,0.323534
46,967.468,1,5.57015,21.442,10.7699,27.1266,0.315341,0.315476,1.00849,0.315341,0.998761,0.315341,0.315341
47,968.172,1,5.53058,21.5207,11.1483,27.2311,0.307357,0.307488,0.982958,0.307357,0.998761,0.307357,0.307357
48,962.724,1,5.54306,21.0243,10.2895,26.5758,0.299574,0.299702,0.958069,0.299574,0.998761,0.299574,0.299574
49,950.905,1,5.53094,21.5943,9.09568,27.3099,0.291989,0.29974,0.93381,0.299025,0.998761,0.291989,0.291989
50,950.255,1,5.46947,21.3092,8.54614,26.9759,0.284596,0.29215,0.982855,0.291835,0.998761,0.284596,0.284596
51,943.437,1,5.4954,21.7094,7.81419,27.4098,0.27739,0.284753,1.00389,0.284446,0.998761,0.27739,0.27739
52,931.755,1,5.49973,21.7311,7.90634,27.468,0.270366,0.290962,0.988013,0.291515,0.998761,0.270366,0.270366
53,927.055,1,5.46103,20.9868,9.60922,26.5609,0.26352,0.283594,0.9691,0.285334,0.998761,0.26352,0.26352
54,915.204,1,5.56551,21.0325,9.85606,26.6144,0.256848,0.276414,0.944561,0.27811,0.998761,0.256848,0.256848
55,903.553,1,5.47949,21.6039,8.68116,27.3613,0.250344,0.269415,0.920645,0.271068,0.998761,0.250344,0.250344
56,894.149,1,5.44715,21.1104,8.85529,26.7248,0.244005,0.262593,0.897333,0.264204,0.998761,0.244005,0.244005
57,890.588,1,5.49023,20.8619,8.77055,26.445,0.237827,0.255983,0.90761,0.257514,0.998761,0.237827,0.237827
58,899.425,1,5.44517,20.7539,8.17553,26.3284,0.231805,0.262882,0.884629,0.26378,0.998761,0.231805,0.231805
59,892.404,1,5.48399,20.3466,9.27495,25.8277,0.225936,0.262424,0.897464,0.262281,0.998761,0.225936,0.225936
60,884.834,1,5.47209,20.056,9.87572,25.4827,0.220215,0.27214,0.87474,0.272957,0.998761,0.220215,0.220215
61,875.805,1,5.49001,20.0843,10.6471,25.5293,0.214639,0.276151,0.853047,0.274553,0.998761,0.214639,0.214639
62,875.525,1,5.42068,19.9431,10.7459,25.3802,0.209204,0.269159,0.831447,0.267601,0.998761,0.209204,0.209204
63,870.834,1,5.45075,19.8051,9.73802,25.2671,0.203907,0.262343,0.810394,0.260825,0.998761,0.206907,0.203907
64,856.236,1,5.44361,20.2283,9.81979,25.7445,0.198744,0.255701,0.836527,0.254221,0.998761,0.201668,0.198744
65,853.75,1,5.46208,20.4413,9.36701,25.9985,0.193711,0.250079,0.815345,0.250007,0.998761,0.196561,0.193711
66,855.136,1,5.55115,20.2982,9.70559,25.7852,0.188807,0.243747,0.7947,0.24501,0.998761,0.199564,0.188807
67,857.748,1,5.44948,19.6463,10.2394,24.9866,0.184026,0.243255,0.774578,0.244258,0.998761,0.21429,0.184026
68,855.73,1,5.45803,20.4149,9.53897,25.9466,0.179366,0.240466,0.848564,0.242136,0.998761,0.216389,0.179366
69,856.856,1,5.42279,19.7573,10.0971,25.0898,0.182967,0.234377,0.827077,0.236005,0.998761,0.213817,0.174825
70,851.675,1,5.48505,19.8294,10.9094,25.1887,0.185683,0.229419,0.824557,0.232909,0.998761,0.21843,0.170398
71,845.801,1,5.50053,20.0025,10.2889,25.4925,0.180981,0.239965,0.803978,0.241825,0.998761,0.213241,0.166083
72,849.302,1,5.49215,20.0502,10.1623,25.5681,0.182417,0.263649,0.783621,0.263785,0.998761,0.219264,0.161878
73,851.166,1,5.53993,19.7548,12.5534,25.2039,0.177798,0.256973,0.821693,0.257106,0.998761,0.213713,0.157779
74,852.501,1,5.55849,19.63,12.3966,25.0642,0.173296,0.250467,0.857787,0.250596,0.998761,0.222149,0.153784
75,838.992,1,5.46782,19.4129,11.6968,24.7608,0.175219,0.244125,0.838054,0.244251,0.998761,0.224235,0.14989
76,832.471,1,5.43353,19.4581,11.2151,24.8359,0.187555,0.242113,0.834738,0.241704,0.998761,0.23281,0.146095
77,842.495,1,5.42086,19.8674,9.75962,25.2965,0.186104,0.255956,0.860337,0.255254,0.998761,0.241667,0.142396
78,840.65,1,5.44928,19.9465,10.5271,25.3599,0.192285,0.264883,0.838553,0.263302,0.998411,0.240293,0.13879
79,837.786,1,5.45222,19.3145,12.2545,24.5314,0.187416,0.277554,0.81732,0.276032,0.998401,0.234209,0.135276
80,838.863,1,5.43172,20.0832,9.86559,25.6235,0.192837,0.275426,0.796625,0.276662,0.99866,0.245125,0.131851
81,836.94,1,5.43204,19.758,9.93409,25.2223,0.187954,0.280073,0.776454,0.282684,0.998622,0.250377,0.128512
82,831.272,1,5.40787,19.8848,9.35608,25.3644,0.20017,0.272981,0.854927,0.275526,0.998823,0.249619,0.125258
83,827.454,1,5.3676,19.9191,9.73986,25.4527,0.202934,0.272723,0.883968,0.273898,0.999,0.254817,0.122087
84,831.123,1,5.3804,20.4424,10.0598,26.1123,0.19961,0.29111,0.901007,0.29277,0.999,0.253824,0.118995
85,821.548,1,5.42469,20.189,10.967,25.7324,0.202004,0.283785,0.916697,0.28828,0.998866,0.257616,0.115982
86,812.434,1,5.43698,20.2768,10.4427,25.8628,0.200702,0.285058,0.893486,0.289563,0.999,0.259915,0.113045
87,809.611,1,5.375,20.2658,9.71678,25.8133,0.212039,0.289414,0.870862,0.295809,0.999,0.255027,0.110183
88,809.814,1,5.43552,20.3287,10.023,25.9242,0.211928,0.295375,0.87257,0.30315,0.999,0.254281,0.107393
89,811.116,1,5.41375,20.3571,10.0574,26.0112,0.206808,0.297489,0.857588,0.303065,0.999,0.257589,0.104674
90,813.365,1,5.38526,21.0156,8.69784,26.8545,0.205184,0.318413,0.872363,0.323785,0.998973,0.262511,0.102024
91,808.535,1,5.36264,21.0515,8.99931,26.9146,0.211099,0.323275,0.872238,0.329617,0.998951,0.269785,0.0994403
92,801.789,1,5.41144,21.3966,8.91414,27.3979,0.21176,0.322374,0.850153,0.327254,0.998732,0.265282,0.0969224
93,804.758,1,5.40182,21.3548,8.84448,27.1999,0.212355,0.318818,0.828626,0.322624,0.999,0.264595,0.0944682
94,789.961,1,5.38575,21.4613,8.91951,27.3336,0.219456,0.326958,0.887568,0.32648,0.999,0.266088,0.0920763
