simulations,OFV
500,940.598
1000,940.593
1500,939.73
2000,938.855
2500,939.737
3000,939.879
3500,939.906
4000,940.044
4500,940.357
5000,940.162
5500,939.92
6000,940.024
6500,939.998
7000,939.86
7500,939.697
8000,939.977
8500,940.228
9000,940.047
9500,939.771
10000,939.537
10500,939.238
11000,939.304
11500,939.265
12000,939.162
12500,939.241
13000,938.932
13500,938.811
14000,938.673
14500,938.598
15000,938.616
15500,938.443
16000,938.572
16500,938.579
17000,938.644
17500,938.745
18000,938.615
18500,938.759
19000,938.658
19500,938.587
20000,938.409
20500,938.239
21000,938.075
21500,938.134
22000,938.234
22500,938.235
23000,938.062
23500,938.05
24000,938.06
24500,937.95
25000,938.015
25500,937.973
26000,937.952
26500,937.931
27000,937.875
27500,937.911
28000,937.993
28500,937.995
29000,938.091
29500,938.139
30000,938.227
