simulations, -2LL
1000,595.065
2000,594.513
3000,594.556
4000,594.949
5000,595.152
6000,595.237
7000,595.463
8000,595.401
9000,595.449
10000,595.378
11000,595.432
12000,595.466
13000,595.592
14000,595.506
15000,595.49
16000,595.613
17000,595.698
18000,595.749
19000,595.754
20000,595.743
21000,595.743
22000,595.771
23000,595.76
24000,595.749
25000,595.751
26000,595.782
27000,595.804
28000,595.735
29000,595.703
30000,595.734
