iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
1,5.29325,0.0338224,20.7585,0.142792,7.36449,0.386564,25.3766,0.283915
2,5.29343,0.0308804,20.7223,0.125818,7.43555,0.345583,25.2748,0.24167
3,5.29523,0.0294869,20.7213,0.121743,7.48996,0.327534,25.3957,0.225814
4,5.29744,0.0281235,20.7619,0.118235,7.43965,0.315481,25.1536,0.217937
5,5.29165,0.0278427,20.7732,0.122928,7.44823,0.3215,25.0964,0.218446
6,5.29098,0.0273976,20.8109,0.125182,7.46256,0.327533,25.1936,0.226123
7,5.28928,0.0273579,20.8201,0.124743,7.44724,0.330098,25.4447,0.229707
8,5.2864,0.0272115,20.8322,0.124704,7.45037,0.33008,25.5822,0.231357
9,5.28738,0.0271473,20.8781,0.125363,7.42309,0.331656,25.5214,0.237355
10,5.28562,0.0274432,20.917,0.122739,7.38444,0.331312,25.5693,0.241
11,5.28529,0.0272547,20.9581,0.122644,7.37867,0.334466,25.639,0.240251
12,5.28544,0.0269697,20.9773,0.122014,7.33585,0.332734,25.7096,0.239437
13,5.28711,0.0268847,20.9676,0.122168,7.33372,0.331859,25.657,0.23802
14,5.28877,0.0267499,20.9857,0.122018,7.35025,0.33165,25.6181,0.237876
15,5.29021,0.0265711,20.9835,0.122615,7.34792,0.330161,25.6037,0.235137
16,5.2905,0.0264762,20.9777,0.123403,7.35153,0.332377,25.6032,0.234499
17,5.29044,0.0264829,20.9744,0.12456,7.33812,0.334246,25.6302,0.233289
18,5.292,0.0262999,20.9805,0.125677,7.34891,0.335576,25.6394,0.231711
19,5.29286,0.0262885,20.9813,0.126836,7.36758,0.339486,25.6469,0.231251
20,5.29359,0.026067,20.9759,0.127336,7.39947,0.340901,25.6939,0.231421
21,5.29336,0.026061,20.9522,0.127604,7.41644,0.342902,25.6707,0.232608
22,5.29395,0.0260722,20.9409,0.128532,7.45137,0.34645,25.6775,0.234056
23,5.29382,0.0260141,20.9305,0.128406,7.48007,0.349569,25.6569,0.235613
24,5.29344,0.0260027,20.9203,0.128717,7.48822,0.349987,25.6817,0.236945
