Cl_pop,0.19507,0.37867,0.0049222,2.6014e-9,0.0076262,-0.060718,-0.00023853,-1.2855e-5,nan,4.7676e-5,-0.00045842,0.00019046
beta_Cl_logtCLCRMLMIN,0.37867,3.6242,-0.073498,-9.265e-9,-0.030373,-0.5872,-0.0030327,0.00018264,nan,-0.0018966,-0.0035685,0.0017987
V1_pop,0.0049222,-0.073498,3.497,-2.8457e-8,1.5233,0.012791,-0.003536,0.0004876,nan,-0.0038253,-0.0011311,0.00094122
Q_pop,2.6014e-9,-9.265e-9,-2.8457e-8,8.9807e-14,3.7075e-8,1.4921e-9,1.6527e-10,-9.6293e-10,nan,2.5962e-9,1.1502e-10,-7.6128e-10
V2_pop,0.0076262,-0.030373,1.5233,3.7075e-8,0.80803,0.0054563,0.00064838,-0.00027176,nan,0.0029765,-0.00012198,-0.00038223
omega_Cl,-0.060718,-0.5872,0.012791,1.4921e-9,0.0054563,0.098088,0.00049067,-3.257e-5,nan,0.00030814,0.00061854,-0.00030987
omega_V1,-0.00023853,-0.0030327,-0.003536,1.6527e-10,0.00064838,0.00049067,0.0043182,6.2515e-5,nan,0.0026462,1.5989e-7,-2.8055e-5
corr_V2_V1,-1.2855e-5,0.00018264,0.0004876,-9.6293e-10,-0.00027176,-3.257e-5,6.2515e-5,2.6238e-5,nan,1.6244e-5,-1.01e-5,1.2489e-5
omega_Q,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
omega_V2,4.7676e-5,-0.0018966,-0.0038253,2.5962e-9,0.0029765,0.00030814,0.0026462,1.6244e-5,nan,0.0018331,-1.9723e-7,-4.5601e-5
a1,-0.00045842,-0.0035685,-0.0011311,1.1502e-10,-0.00012198,0.00061854,1.5989e-7,-1.01e-5,nan,-1.9723e-7,0.0005264,-3.4276e-5
a2,0.00019046,0.0017987,0.00094122,-7.6128e-10,-0.00038223,-0.00030987,-2.8055e-5,1.2489e-5,nan,-4.5601e-5,-3.4276e-5,7.2972e-5
