simulations,OFV
500,945.312
1000,945.106
1500,943.58
2000,940.681
2500,941.145
3000,941.2
3500,941.397
4000,941.686
4500,941.914
5000,941.74
5500,941.58
6000,941.9
6500,941.645
7000,941.663
7500,941.197
8000,941.398
8500,941.615
9000,941.497
9500,941.312
10000,941.059
10500,940.823
11000,940.55
11500,940.221
12000,940.028
12500,940.131
13000,939.808
13500,939.637
14000,939.516
14500,939.56
15000,939.617
15500,939.324
16000,939.435
16500,939.402
17000,939.532
17500,939.634
18000,939.424
18500,939.642
19000,939.539
19500,939.462
20000,939.328
20500,939.257
21000,939.111
21500,939.224
22000,939.328
22500,939.304
23000,939.049
23500,938.995
24000,938.96
24500,938.741
25000,938.793
25500,938.784
26000,938.697
26500,938.773
27000,938.751
27500,938.798
28000,938.905
28500,938.922
29000,938.875
29500,938.969
30000,939.079
