Cl_vs_Q_abscissa,Cl_vs_Q_spline,Cl_vs_Q_regression,Cl_vs_V1_abscissa,Cl_vs_V1_spline,Cl_vs_V1_regression,Cl_vs_V2_abscissa,Cl_vs_V2_spline,Cl_vs_V2_regression,Q_vs_Cl_abscissa,Q_vs_Cl_spline,Q_vs_Cl_regression,Q_vs_V1_abscissa,Q_vs_V1_spline,Q_vs_V1_regression,Q_vs_V2_abscissa,Q_vs_V2_spline,Q_vs_V2_regression,V1_vs_Cl_abscissa,V1_vs_Cl_spline,V1_vs_Cl_regression,V1_vs_Q_abscissa,V1_vs_Q_spline,V1_vs_Q_regression,V1_vs_V2_abscissa,V1_vs_V2_spline,V1_vs_V2_regression,V2_vs_Cl_abscissa,V2_vs_Cl_spline,V2_vs_Cl_regression,V2_vs_Q_abscissa,V2_vs_Q_spline,V2_vs_Q_regression,V2_vs_V1_abscissa,V2_vs_V1_spline,V2_vs_V1_regression
-1.98364,0.0790699,-0.0036597,-0.730268,-0.0572094,-0.256132,-0.917927,-0.0572072,-0.257116,-0.74065,0.0625023,-0.00483045,-0.730268,-0.247278,-0.0747508,-0.917927,-0.211303,-0.0766449,-0.74065,-0.164138,-0.292855,-1.98364,0.17088,-0.0324519,-0.917927,-0.732943,-0.732176,-0.74065,-0.203076,-0.366856,-1.98364,0.214263,-0.0415782,-0.730268,-0.914155,-0.913479
-1.94521,0.0830709,-0.00358738,-0.716162,-0.0362744,-0.251186,-0.900353,-0.0363558,-0.252194,-0.730145,0.0136046,-0.00468174,-0.716162,-0.25386,-0.0731986,-0.900353,-0.245318,-0.0750698,-0.730145,-0.194068,-0.288696,-1.94521,0.166546,-0.0318172,-0.900353,-0.71859,-0.718156,-0.730145,-0.244751,-0.361648,-1.94521,0.211048,-0.0407678,-0.716162,-0.895268,-0.895837
-1.90678,0.0857033,-0.00351506,-0.702056,-0.0217316,-0.24624,-0.882778,-0.02423,-0.247272,-0.71964,-0.00357507,-0.00453302,-0.702056,-0.258726,-0.0716463,-0.882778,-0.265508,-0.0734947,-0.71964,-0.218071,-0.284537,-1.90678,0.161449,-0.0311825,-0.882778,-0.704365,-0.704136,-0.71964,-0.275902,-0.35644,-1.90678,0.206002,-0.0399574,-0.702056,-0.876807,-0.878195
-1.86835,0.0866839,-0.00344274,-0.687951,-0.0113162,-0.241293,-0.865204,-0.0144844,-0.242349,-0.709135,-0.0177474,-0.00438431,-0.687951,-0.262573,-0.0700941,-0.865204,-0.281926,-0.0719197,-0.709135,-0.241466,-0.280378,-1.86835,0.155432,-0.0305478,-0.865204,-0.690175,-0.690116,-0.709135,-0.306004,-0.351232,-1.86835,0.198746,-0.039147,-0.687951,-0.858607,-0.860553
-1.82992,0.0876646,-0.00337042,-0.673845,-0.0100796,-0.236347,-0.84763,-0.0134077,-0.237427,-0.69863,-0.00887638,-0.00423559,-0.673845,-0.264237,-0.0685418,-0.84763,-0.285768,-0.0703446,-0.69863,-0.258509,-0.27622,-1.82992,0.149416,-0.0299131,-0.84763,-0.676098,-0.676096,-0.69863,-0.326212,-0.346024,-1.82992,0.191489,-0.0383367,-0.673845,-0.840977,-0.842911
-1.79148,0.0886453,-0.0032981,-0.659739,-0.0158235,-0.231401,-0.830056,-0.0168426,-0.232505,-0.688126,0.00997725,-0.00408688,-0.659739,-0.264623,-0.0669895,-0.830056,-0.28387,-0.0687695,-0.688126,-0.271318,-0.272061,-1.79148,0.143399,-0.0292785,-0.830056,-0.662069,-0.662076,-0.688126,-0.340504,-0.340817,-1.79148,0.184233,-0.0375263,-0.659739,-0.823724,-0.825269
-1.75305,0.0879308,-0.00322578,-0.645634,-0.0235705,-0.226455,-0.812481,-0.0247126,-0.227583,-0.677621,0.0354627,-0.00393817,-0.645634,-0.264776,-0.0654373,-0.812481,-0.277173,-0.0671945,-0.677621,-0.279167,-0.267902,-1.75305,0.136787,-0.0286438,-0.812481,-0.648079,-0.648056,-0.677621,-0.348506,-0.335609,-1.75305,0.175363,-0.0367159,-0.645634,-0.80656,-0.807627
-1.71462,0.0861023,-0.00315347,-0.631528,-0.0351656,-0.221508,-0.794907,-0.0341672,-0.22266,-0.667116,0.0628197,-0.00378945,-0.631528,-0.264712,-0.063885,-0.794907,-0.269373,-0.0656194,-0.667116,-0.282539,-0.263743,-1.71462,0.129816,-0.0280091,-0.794907,-0.634094,-0.634036,-0.667116,-0.351351,-0.330401,-1.71462,0.165491,-0.0359055,-0.631528,-0.789531,-0.789985
-1.67619,0.083949,-0.00308115,-0.617422,-0.0486159,-0.216562,-0.777333,-0.0467532,-0.217738,-0.656611,0.0877709,-0.00364074,-0.617422,-0.265057,-0.0623327,-0.777333,-0.260764,-0.0640444,-0.656611,-0.280764,-0.259584,-1.67619,0.122852,-0.0273744,-0.777333,-0.620105,-0.620016,-0.656611,-0.348766,-0.325193,-1.67619,0.155535,-0.0350952,-0.617422,-0.772493,-0.772343
-1.63776,0.0809459,-0.00300883,-0.603317,-0.0624846,-0.211616,-0.759759,-0.0602506,-0.212816,-0.646107,0.105187,-0.00349202,-0.603317,-0.266417,-0.0607805,-0.759759,-0.253693,-0.0624693,-0.646107,-0.275139,-0.255425,-1.63776,0.115904,-0.0267397,-0.759759,-0.606093,-0.605996,-0.646107,-0.34217,-0.319985,-1.63776,0.14536,-0.0342848,-0.603317,-0.755317,-0.754701
