iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1508.3,1,7.8892,3.05437,20.5065,32.5461,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1496.46,1,4.80217,6.01688,24.5031,37.7719,0.974679,0.974679,0.571902,0.998761,1.46202,1.48977,1.46202,1.16962
3,1488.08,1,4.90766,5.80278,22.2532,35.4249,0.95,0.95,0.748066,0.998761,1.425,1.51262,1.425,1.14
4,1470.8,1,4.49043,8.06577,20.5066,33.0952,0.925945,0.925945,0.573339,0.998761,1.38892,1.47432,1.38892,1.11113
5,1458.99,1,4.12411,6.81618,24.8264,38.62,0.9025,0.9025,0.723674,0.998761,1.35375,1.4469,1.35375,1.083
6,1449.47,1,4.38109,7.68528,27.6926,42.3812,0.879648,0.879648,1.0839,0.998761,1.31947,1.47223,1.31947,1.05558
7,1445.55,1,4.48589,9.41565,29.321,43.9855,0.857375,0.857375,1.03629,0.998761,1.28606,1.49277,1.28606,1.02885
8,1426.97,1,4.6974,8.10839,27.857,42.0271,0.835666,0.835666,0.524086,0.998761,1.2535,1.53501,1.2535,1.0028
9,1419.14,1,4.70369,6.52657,34.2019,49.9516,0.814506,0.814506,0.454857,0.998761,1.22176,1.49699,1.22176,0.977407
10,1400.79,1,5.26632,7.62849,29.5746,44.3377,0.793882,0.793882,0.425558,0.998761,1.19082,1.47285,1.19082,0.952659
11,1396.4,1,5.0306,6.84503,31.5353,46.2624,0.773781,0.773781,0.598699,0.998761,1.16067,1.43556,1.16067,0.928537
12,1373.91,1,5.04722,6.13789,28.4118,42.5902,0.754188,0.754188,0.678492,0.998761,1.13128,1.39921,1.13128,0.905026
13,1365.01,1,5.03158,9.53319,25.9969,39.3212,0.735092,0.735092,0.683904,0.998761,1.10264,1.36378,1.10264,0.88211
14,1356.31,1,4.70892,8.87484,25.9383,38.9941,0.716479,0.716479,0.651656,0.998761,1.07472,1.44096,1.07472,0.859775
15,1344.74,1,4.99697,8.35053,26.5479,39.6885,0.698337,0.698337,0.723825,0.998761,1.04751,1.40448,1.04751,0.838005
16,1339.59,1,4.92427,11.4822,25.3454,38.0223,0.680655,0.680655,0.722651,0.998761,1.02098,1.36891,1.02098,0.816786
17,1322.51,1,5.02155,12.7137,25.4632,38.3444,0.66342,0.66342,0.510854,0.998761,0.995131,1.39214,0.995131,0.796105
18,1311.98,1,5.14599,14.6942,25.8227,38.6305,0.646622,0.646622,0.519809,0.998761,0.969933,1.35689,0.969933,0.775947
19,1299.5,1,5.07279,12.9962,22.89,34.7814,0.630249,0.630249,0.560635,0.998761,0.945374,1.49906,0.945374,0.756299
20,1281.53,1,5.26207,12.7151,22.577,34.2356,0.614291,0.614291,0.447335,0.998761,0.921437,1.46111,0.921437,0.737149
21,1271.76,1,5.44181,15.5444,20.2793,31.7796,0.598737,0.598737,0.246419,0.998761,0.898105,1.42411,0.898105,0.718484
22,1261.3,1,5.21739,13.6926,21.9944,34.1108,0.583577,0.583577,0.269701,0.998761,0.875365,1.38805,0.875365,0.700292
23,1255.1,1,5.17334,10.812,22.3857,34.9,0.5688,0.5688,0.532962,0.998761,0.8532,1.3529,0.8532,0.68256
24,1236.32,1,5.33995,10.1106,22.058,34.2547,0.554398,0.554398,0.625645,0.998761,0.831597,1.31865,0.831597,0.665277
25,1231.15,1,5.31062,9.50115,23.3643,35.7726,0.54036,0.54036,0.555367,0.998761,0.81054,1.28526,0.81054,0.648432
