iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1432.75,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1417.96,1,5.89432,0.710864,0.57112,40.2006,18.534,47.6501,0.974679,0.974679,1.00716,0.974679,0.998743,0.974679,0.974679
3,1412.33,1,5.83833,0.916512,0.585112,42.197,15.7522,50.2009,0.95,0.95,0.981655,0.95,0.998743,0.95,0.95
4,1393.23,1,5.72383,0.972765,0.563379,40.4446,17.0932,48.1788,0.925945,0.925945,1.02854,0.925945,0.998743,0.925945,0.925945
5,1384.54,1,4.89172,0.853719,0.716811,49.4572,13.6474,58.5308,0.9025,0.9025,1.0025,0.9025,0.998743,0.9025,0.9025
6,1374.92,1,4.97779,0.821651,0.68357,48.5186,14.6396,57.3729,0.879648,0.879648,1.00256,0.879648,0.998743,0.879648,0.879648
7,1362.18,1,6.07353,0.876169,0.531767,44.3854,14.8806,52.2539,0.857375,0.857375,0.977176,0.857375,0.998743,0.857375,0.857375
8,1341.79,1,5.57557,0.904127,0.589615,46.0263,14.1867,53.8572,0.835666,0.835666,0.952434,0.835666,0.998743,0.835666,0.835666
9,1334.12,1,6.71263,0.724479,0.461209,54.0693,12.6633,63.1372,0.814506,0.814506,0.928318,0.814506,0.998743,0.814506,0.814506
10,1323.27,1,5.50444,0.867678,0.612799,56.6923,11.6989,66.5174,0.793882,0.793882,0.904812,0.793882,0.998743,0.793882,0.793882
11,1316.48,1,4.50687,0.736499,0.82586,58.4864,10.6696,68.5999,0.773781,0.773781,0.881902,0.773781,0.998743,0.773781,0.773781
12,1302.31,1,5.54593,0.884978,0.631747,56.2641,11.4476,65.4506,0.754188,0.754188,0.924635,0.754188,0.998743,0.754188,0.754188
13,1294.26,1,5.85571,0.813323,0.575799,54.7877,12.8182,63.7568,0.735092,0.735092,0.926053,0.735092,0.998743,0.735092,0.735092
14,1277.11,1,6.12576,0.801698,0.543286,49.3478,11.7804,57.504,0.716479,0.716479,1.0027,0.716479,0.998743,0.716479,0.716479
15,1272.79,1,5.45902,0.871338,0.652779,51.8321,11.214,60.5371,0.698337,0.698337,1.05014,0.698337,0.998743,0.698337,0.698337
