simulations,OFV
500,1250.57
1000,1249.01
1500,1248.32
2000,1247.18
2500,1247.9
3000,1248.57
3500,1248.55
4000,1248.6
4500,1249.06
5000,1249.15
5500,1249.2
6000,1249.4
6500,1248.94
7000,1248.61
7500,1248.49
8000,1248.72
8500,1248.89
9000,1248.53
9500,1248.23
10000,1247.85
10500,1247.69
11000,1247.75
11500,1247.55
12000,1247.37
12500,1247.5
13000,1247.25
13500,1247.21
14000,1247.06
14500,1247.02
15000,1247.17
15500,1246.96
16000,1247.02
16500,1247.08
17000,1247.14
17500,1247.09
18000,1246.85
18500,1247.02
19000,1246.93
19500,1246.86
20000,1246.71
20500,1246.73
21000,1246.46
21500,1246.53
22000,1246.65
22500,1246.54
23000,1246.38
23500,1246.37
24000,1246.29
24500,1246.11
25000,1246.16
25500,1246.23
26000,1246.23
26500,1246.04
27000,1245.98
27500,1246.01
28000,1246.15
28500,1246.19
29000,1246.27
29500,1246.32
30000,1246.41
