pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.32477,0.0104167,-2.77915,0.000208333,-2.11818,0.0104167,All
-0.88799,0.0208333,-2.75431,0.000416667,-0.918495,0.0208333,All
-0.857861,0.03125,-2.75038,0.000625,-0.87703,0.03125,All
-0.820557,0.0416667,-2.73893,0.000833333,-0.87265,0.0416667,All
-0.759356,0.0520833,-2.72962,0.00104167,-0.787557,0.0520833,All
-0.754984,0.0625,-2.71938,0.00125,-0.698786,0.0625,All
-0.626846,0.0729167,-2.71226,0.00145833,-0.666328,0.0729167,All
-0.616084,0.0833333,-2.70551,0.00166667,-0.652515,0.0833333,All
-0.539035,0.09375,-2.69419,0.001875,-0.537406,0.09375,All
-0.403496,0.104167,-2.68162,0.00208333,-0.423102,0.104167,All
-0.351154,0.114583,-2.66999,0.00229167,-0.368519,0.114583,All
-0.351055,0.125,-2.65983,0.0025,-0.368254,0.125,All
-0.335372,0.135417,-2.65735,0.00270833,-0.337296,0.135417,All
-0.32973,0.145833,-2.65634,0.00291667,-0.318172,0.145833,All
-0.293316,0.15625,-2.65049,0.003125,-0.311965,0.15625,All
-0.260918,0.166667,-2.62943,0.00333333,-0.24666,0.166667,All
-0.224929,0.177083,-2.61641,0.00354167,-0.2444,0.177083,All
-0.198528,0.1875,-2.60322,0.00375,-0.196298,0.1875,All
-0.194229,0.197917,-2.59755,0.00395833,-0.193526,0.197917,All
-0.140438,0.208333,-2.58275,0.00416667,-0.167513,0.208333,All
-0.138807,0.21875,-2.58143,0.004375,-0.152573,0.21875,All
-0.109463,0.229167,-2.5758,0.00458333,-0.141723,0.229167,All
-0.109108,0.239583,-2.56869,0.00479167,-0.136647,0.239583,All
-0.0970258,0.25,-2.56758,0.005,-0.133497,0.25,All
-0.0960082,0.260417,-2.56615,0.00520833,-0.128295,0.260417,All
-0.0935105,0.270833,-2.56175,0.00541667,-0.125201,0.270833,All
-0.0850245,0.28125,-2.55044,0.005625,-0.11391,0.28125,All
-0.0822746,0.291667,-2.54485,0.00583333,-0.104185,0.291667,All
-0.0775044,0.302083,-2.53493,0.00604167,-0.0920794,0.302083,All
-0.0632018,0.3125,-2.53111,0.00625,-0.0918542,0.3125,All
-0.0329126,0.322917,-2.52559,0.00645833,-0.0916275,0.322917,All
0.00056802,0.333333,-2.52396,0.00666667,0.0132545,0.333333,All
0.0137885,0.34375,-2.52388,0.006875,0.0145033,0.34375,All
0.0283407,0.354167,-2.51835,0.00708333,0.0166924,0.354167,All
0.0326709,0.364583,-2.51693,0.00729167,0.0251374,0.364583,All
0.0350638,0.375,-2.4934,0.0075,0.0268644,0.375,All
0.0521253,0.385417,-2.49115,0.00770833,0.0399845,0.385417,All
0.060898,0.395833,-2.48682,0.00791667,0.0549037,0.395833,All
0.082109,0.40625,-2.4656,0.008125,0.0736138,0.40625,All
0.104216,0.416667,-2.4567,0.00833333,0.0932842,0.416667,All
0.132167,0.427083,-2.44697,0.00854167,0.135844,0.427083,All
0.160068,0.4375,-2.44532,0.00875,0.176753,0.4375,All
0.181294,0.447917,-2.42669,0.00895833,0.180846,0.447917,All
0.197581,0.458333,-2.41985,0.00916667,0.194415,0.458333,All
0.20882,0.46875,-2.41733,0.009375,0.20275,0.46875,All
0.220454,0.479167,-2.39301,0.00958333,0.211683,0.479167,All
0.258507,0.489583,-2.38091,0.00979167,0.214666,0.489583,All
0.268222,0.5,-2.33001,0.01,0.236164,0.5,All
0.268777,0.510417,-2.2893,0.0102083,0.243773,0.510417,All
0.278321,0.520833,-2.26419,0.0104167,0.2571,0.520833,All
0.286774,0.53125,-2.13231,0.010625,0.261368,0.53125,All
0.293732,0.541667,-2.10437,0.0108333,0.271253,0.541667,All
0.295088,0.552083,-2.10089,0.0110417,0.29062,0.552083,All
0.37356,0.5625,-2.09615,0.01125,0.31521,0.5625,All
0.38036,0.572917,-2.07804,0.0114583,0.382461,0.572917,All
0.454439,0.583333,-2.04908,0.0116667,0.432219,0.583333,All
0.459051,0.59375,-2.0306,0.011875,0.437953,0.59375,All
0.480919,0.604167,-2.02728,0.0120833,0.45191,0.604167,All
0.531488,0.614583,-2.00142,0.0122917,0.521114,0.614583,All
0.554549,0.625,-1.99511,0.0125,0.548271,0.625,All
0.591222,0.635417,-1.98046,0.0127083,0.563384,0.635417,All
0.60392,0.645833,-1.95997,0.0129167,0.589459,0.645833,All
0.61619,0.65625,-1.93443,0.013125,0.596426,0.65625,All
0.702724,0.666667,-1.93344,0.0133333,0.661352,0.666667,All
0.721203,0.677083,-1.93,0.0135417,0.708474,0.677083,All
0.747316,0.6875,-1.92664,0.01375,0.742598,0.6875,All
0.74889,0.697917,-1.91784,0.0139583,0.763689,0.697917,All
0.757712,0.708333,-1.91196,0.0141667,0.767859,0.708333,All
0.798993,0.71875,-1.90855,0.014375,0.798385,0.71875,All
0.830294,0.729167,-1.90506,0.0145833,0.814622,0.729167,All
0.859599,0.739583,-1.9038,0.0147917,0.842365,0.739583,All
0.867274,0.75,-1.90196,0.015,0.847508,0.75,All
0.874325,0.760417,-1.90177,0.0152083,0.857697,0.760417,All
0.895493,0.770833,-1.90047,0.0154167,0.890887,0.770833,All
