simulations,OFV
500,967.716
1000,969.157
1500,968.613
2000,966.937
2500,967.194
3000,967.801
3500,967.334
4000,967.336
4500,967.534
5000,967.81
5500,967.758
6000,968.061
6500,967.57
7000,967.72
7500,967.525
8000,967.636
8500,967.753
9000,967.555
9500,967.393
10000,967.2
10500,967.111
11000,967.085
11500,967.065
12000,966.807
12500,966.915
13000,966.753
13500,966.422
14000,966.263
14500,966.205
15000,966.26
15500,966.197
16000,966.389
16500,966.209
17000,966.287
17500,966.422
18000,966.171
18500,966.299
19000,966.28
19500,966.23
20000,966.141
20500,966.116
21000,966.075
21500,966.124
22000,966.155
22500,966.165
23000,965.843
23500,965.705
24000,965.645
24500,965.652
25000,965.689
25500,965.723
26000,965.617
26500,965.544
27000,965.429
27500,965.468
28000,965.529
28500,965.54
29000,965.646
29500,965.717
30000,965.8
