iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,773.979,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,774.685,1,6.01891,0.792675,30.1858,6.31708,36.9408,1.46202,1.46202,1.00589,0.62,0.285
3,760.556,1,6.20687,0.513417,27.1434,7.78767,43.8671,1.425,1.425,1.16766,0.62,0.27075
4,756.452,1,5.8253,1.22507,27.4494,7.9865,52.6406,1.38892,1.38892,1.1381,0.62,0.257212
5,740.321,1,6.3133,0.519249,27.0663,7.57993,47.7055,1.35375,1.35375,1.24041,0.62,0.244352
6,729.048,1,6.42175,0.35573,34.4721,8.69756,39.3571,1.31947,1.31947,1.27741,0.62,0.232134
7,720.987,1,6.18612,0.441174,27.2286,9.19727,33.4535,1.28606,1.28606,1.2663,0.62,0.220528
8,709.613,1,6.20818,0.466184,28.1189,7.37561,36.1716,1.2535,1.2535,1.29429,0.62,0.209501
9,690.403,1,5.9961,0.645794,26.4806,9.47324,33.4587,1.22176,1.22176,1.26151,0.62,0.199026
10,689.056,1,5.83197,0.621009,25.4503,10.713,31.3675,1.19082,1.19082,1.27657,0.62,0.189075
11,676.208,1,5.74504,0.767815,20.1755,10.7433,29.6031,1.16067,1.16067,1.33164,0.62,0.179621
12,660.385,1,5.88422,0.160518,21.77,10.7508,28.2155,1.13128,1.13128,1.29793,0.62,0.17064
13,655.415,1,5.82578,0.381039,21.7595,11.3488,23.895,1.10264,1.10264,1.26506,0.62,0.162108
14,641.128,1,5.68513,0.452408,19.5086,11.5596,24.791,1.07472,1.07472,1.23303,0.62,0.154003
15,629.265,1,5.7414,0.159637,19.738,9.95844,25.6045,1.04751,1.04751,1.20181,0.62,0.146302
16,611.981,1,5.79782,0.440281,19.6165,13.3593,24.7644,1.02098,1.02098,1.17138,0.62,0.138987
17,604.371,1,5.61749,0.285585,15.444,12.8134,26.08,0.995131,0.995131,1.14172,0.62,0.132038
18,592.864,1,5.64236,0.28543,16.429,12.0213,24.613,0.969933,0.969933,1.11281,0.62,0.125436
19,581.667,1,5.67309,0.176976,18.3666,10.7717,24.613,0.945374,0.945374,1.08463,0.62,0.119164
20,572.464,1,5.69059,0.115964,17.8515,10.2344,23.7092,0.921437,0.921437,1.05717,0.62,0.113206
21,565.615,1,5.61032,0.343809,18.5649,9.70042,24.8206,0.898105,0.898105,1.0304,0.62,0.107546
22,559.116,1,5.62134,0.439776,17.8575,10.3202,23.7541,0.875365,0.875365,1.00431,0.62,0.102168
23,545.891,1,5.62386,0.552691,17.1376,11.1232,23.6427,0.8532,0.8532,1.00573,0.62,0.0970601
24,533.373,1,5.71065,0.467674,17.7028,10.5606,23.7905,0.831597,0.831597,0.980262,0.62,0.0922071
