simulations,OFV
500,962.39
1000,962.374
1500,962.934
2000,960.474
2500,960.642
3000,961.044
3500,960.696
4000,961.053
4500,961.644
5000,961.801
5500,961.791
6000,961.935
6500,961.536
7000,961.451
7500,961.35
8000,961.601
8500,961.817
9000,961.587
9500,961.389
10000,961.11
10500,960.951
11000,960.942
11500,960.77
12000,960.517
12500,960.645
13000,960.489
13500,960.412
14000,960.304
14500,960.366
15000,960.433
15500,960.325
16000,960.412
16500,960.289
17000,960.327
17500,960.353
18000,960.039
18500,960.171
19000,960.099
19500,960.046
20000,959.894
20500,959.652
21000,959.524
21500,959.605
22000,959.729
22500,959.63
23000,959.326
23500,959.218
24000,959.181
24500,959.164
25000,959.224
25500,959.244
26000,959.143
26500,959.042
27000,958.989
27500,959.034
28000,959.168
28500,959.167
29000,959.272
29500,959.322
30000,959.413
