iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,b,omega_Cl,omega_Q,omega_V1,omega_V2
1,622.69,1,10.2275,11.1604,43.2233,60.344,0.3,1,1,1,1
2,581.63,1,10.993,19.0678,38.3109,59.0942,0.24,0.894427,0.894427,0.894427,0.894427
3,541.981,1,10.8651,20.0038,37.1387,63.9551,0.192,0.8,0.8,0.8,0.924757
4,513.126,1,10.9262,20.1152,38.9233,58.5674,0.1536,0.715542,0.715542,0.715542,0.904666
5,488.065,1,10.8387,17.4723,40.4886,59.8688,0.131774,0.64,0.783295,0.64,0.895764
6,450.728,1,10.8107,17.1669,37.4306,50.6462,0.110982,0.572433,0.765005,0.572433,0.850866
7,425.02,1,10.979,15.8214,37.6891,51.8637,0.100215,0.512,0.823914,0.512,0.761037
8,396.537,1,10.9653,14.8802,38.7376,50.9171,0.0926369,0.457947,0.73975,0.457947,0.680692
9,382.285,1,10.9212,13.3895,40.7777,45.9449,0.088008,0.4096,0.777023,0.4096,0.655082
10,362.619,1,10.9734,13.2747,40.1753,45.0553,0.0825644,0.366357,0.723261,0.366357,0.616464
11,353.972,1,10.9741,13.6188,40.3977,44.4173,0.0798934,0.32768,0.743857,0.32768,0.598851
12,332.52,1,10.9692,12.8397,40.5534,44.9103,0.0719629,0.293086,0.725673,0.293086,0.599704
13,328.567,1,10.9695,12.634,40.9112,47.2763,0.072199,0.266799,0.735674,0.262144,0.570518
14,316.982,1,10.9629,11.908,41.6935,46.4321,0.0713505,0.259379,0.710016,0.234469,0.525317
15,310.441,1,10.9672,11.5368,42.5285,49.3761,0.0693963,0.252335,0.743059,0.209715,0.540116
16,300.536,1,10.9499,10.7296,43.3375,47.8663,0.0668416,0.258489,0.67078,0.187575,0.552437
17,292.076,1,10.9274,10.2499,43.3669,51.9229,0.0650021,0.25796,0.681547,0.184015,0.494114
18,295.159,1,10.9619,10.5842,43.6228,43.1502,0.0667405,0.243173,0.660594,0.167593,0.54576
19,290.734,1,10.9373,10.5758,43.6016,45.6236,0.0655875,0.256365,0.652073,0.154167,0.554331
20,283.204,1,10.9383,10.0308,44.0982,46.0243,0.064204,0.253865,0.618247,0.144862,0.559612
21,277.054,1,11.0052,10.2748,43.625,46.991,0.0634644,0.254073,0.627519,0.14013,0.502574
22,270.578,1,11.0182,10.2849,43.8498,47.6163,0.0627309,0.246003,0.616234,0.132197,0.4767
23,266.831,1,11.0126,9.94341,43.7697,46.9657,0.0622177,0.246403,0.617563,0.131026,0.449446
24,266.251,1,10.9884,9.85367,44.4751,49.4379,0.0628838,0.248656,0.593285,0.127601,0.423273
25,268.54,1,10.9143,9.5261,44.9832,48.9641,0.0628035,0.254192,0.56557,0.126571,0.470065
26,261.907,1,10.8678,9.21915,45.1062,52.2643,0.0622305,0.259823,0.545751,0.113209,0.444809
27,259.048,1,10.8855,9.39548,44.672,53.1981,0.0608597,0.260328,0.55443,0.116642,0.449665
28,258.507,1,10.9132,8.84509,44.5541,52.0337,0.0613478,0.251937,0.55661,0.121652,0.412269
29,259.297,1,10.9479,8.91115,44.8948,52.7109,0.0612166,0.244221,0.557523,0.126679,0.430763
30,262.487,1,10.9471,8.77514,45.5356,52.0874,0.0633174,0.249228,0.548107,0.12151,0.402619
31,256.079,1,10.9542,8.8002,45.1558,53.6211,0.0631341,0.243842,0.543379,0.109646,0.374856
32,247.764,1,10.9409,8.80102,44.6744,51.0074,0.0612724,0.247124,0.550766,0.108252,0.335281
33,251.091,1,10.9224,8.59764,45.5981,50.7826,0.0626275,0.247552,0.573621,0.103474,0.312749
34,260.606,1,10.9091,8.32042,46.1947,50.5819,0.0658142,0.240627,0.567214,0.0948954,0.355961
35,258.518,1,10.9288,8.08736,46.243,51.2085,0.0664236,0.246625,0.58934,0.0855153,0.330511
36,253.651,1,10.9473,8.66056,45.8937,50.6051,0.0644931,0.249137,0.572004,0.0923199,0.316593
37,247.935,1,10.8913,8.25196,45.7639,51.7431,0.0661064,0.249515,0.572986,0.0825735,0.283169
38,252.299,1,10.9074,8.24408,45.6375,52.157,0.0668161,0.253677,0.609246,0.073856,0.280288
39,245.234,1,10.9368,8.24028,46.3204,54.5762,0.0646625,0.252426,0.563255,0.0812769,0.26721
40,244.438,1,10.9651,8.32182,46.9198,52.7487,0.0650921,0.250152,0.529389,0.0806514,0.270904
41,247.527,1,11.0126,8.46184,46.9239,53.0334,0.065864,0.257245,0.563202,0.072362,0.295822
42,237.542,1,10.9577,8.15943,46.576,52.1701,0.0640592,0.254731,0.540883,0.0700712,0.264591
43,234.388,1,10.9482,8.33593,46.3299,53.761,0.0638609,0.257558,0.522197,0.0699797,0.246162
44,235.128,1,10.971,8.85176,46.2818,55.5517,0.0634052,0.26123,0.560225,0.067732,0.25448
45,240.571,1,10.9493,8.46558,46.0086,56.2251,0.0637749,0.253024,0.582945,0.0774144,0.255091
46,243.941,1,10.9359,7.9226,46.2156,55.374,0.0663263,0.252347,0.561447,0.0776282,0.22816
47,243.662,1,11.0029,8.14777,46.1381,54.9689,0.0663566,0.247815,0.547739,0.0816189,0.226645
48,247.759,1,10.96,8.29805,46.1607,54.4696,0.0664687,0.245088,0.581742,0.0924856,0.214252
49,249.29,1,10.9739,8.47073,46.317,52.9239,0.0662574,0.245077,0.634737,0.0926208,0.209212
50,250.641,1,10.9781,8.33092,46.2829,53.0048,0.0685049,0.247035,0.602534,0.0839591,0.204076
51,249.743,1,10.9403,8.15724,46.139,53.8735,0.0678662,0.2566,0.600637,0.0750953,0.236129
