pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-3.19211,0.0207988,-3.92135,0.0207202,-2.60193,0.0231489,All
-2.6412,0,-3.71377,0.0259003,-2.10695,0.0231489,All
-2.09028,0.0207988,-3.50619,0.0103601,-1.61196,0.0925957,All
-1.53937,0.0831951,-3.29861,0.00518006,-1.11698,0.254638,All
-0.988455,0.311982,-3.09103,0.0155402,-0.621998,0.41668,All
-0.437541,0.478372,-2.88346,0.0621607,-0.127014,0.64817,All
0.113373,0.665561,-2.67588,0.0466205,0.36797,0.462978,All
0.664287,0.270384,-2.4683,0.0207202,0.862953,0.185191,All
1.2152,0.103994,-2.26072,0.00518006,1.35794,0.0694467,All
1.76611,0.0415975,-2.05314,0.0414404,1.85292,0.0462978,All
,,-1.84556,0.0984211,,,All
,,-1.63798,0.0103601,,,All
,,-1.43041,0.00518006,,,All
,,-1.22283,0.0310803,,,All
,,-1.01525,0.227922,,,All
,,-0.80767,0.404044,,,All
,,-0.600091,0.471385,,,All
,,-0.392512,0.611247,,,All
,,-0.184934,0.642327,,,All
,,0.0226449,0.466205,,,All
,,0.230224,0.367784,,,All
,,0.437802,0.378144,,,All
,,0.645381,0.310803,,,All
,,0.852959,0.176122,,,All
,,1.06054,0.108781,,,All
,,1.26812,0.0725208,,,All
,,1.4757,0.165762,,,All
,,1.68327,0.0725208,,,All
,,1.89085,0.0466205,,,All
,,2.09843,0.0310803,,,All
,,2.30601,0.0207202,,,All
