Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
1.92771,0,7.68636,0,0.981986,0.00142857,7.41873,0,All
2.49333,0.00142857,9.92512,0.00142857,0.984922,0.00285714,8.43608,0.00142857,All
2.49907,0.00285714,10.0382,0.00285714,1.17084,0.00428571,8.45371,0.00285714,All
2.53808,0.00428571,10.8966,0.00428571,1.2783,0.00571429,9.51101,0.00428571,All
2.54629,0.00571429,11.0622,0.00571429,1.30778,0.00714286,10.0292,0.00571429,All
2.55822,0.00714286,11.3467,0.00714286,1.35749,0.00857143,10.0415,0.00714286,All
2.55997,0.00857143,11.3613,0.00857143,1.37623,0.01,10.0988,0.00857143,All
2.56524,0.01,11.3718,0.01,1.43326,0.0114286,10.1072,0.01,All
2.56836,0.0114286,11.382,0.0114286,1.45131,0.0128571,10.3162,0.0114286,All
2.58398,0.0128571,11.4461,0.0128571,1.48945,0.0142857,10.3285,0.0128571,All
2.58834,0.0142857,11.468,0.0142857,1.49691,0.0157143,10.3862,0.0142857,All
2.59297,0.0157143,11.5086,0.0157143,1.54881,0.0171429,10.3896,0.0157143,All
2.60657,0.0171429,11.5189,0.0171429,1.58352,0.0185714,10.4172,0.0171429,All
2.6105,0.0185714,11.5323,0.0185714,1.598,0.02,10.438,0.0185714,All
2.61451,0.02,11.5733,0.02,1.63236,0.0214286,10.5601,0.02,All
2.61582,0.0214286,11.6016,0.0214286,1.6597,0.0228571,10.7692,0.0214286,All
2.6195,0.0228571,11.6667,0.0228571,1.6685,0.0242857,10.8372,0.0228571,All
2.62218,0.0242857,11.7545,0.0242857,1.67496,0.0257143,10.9396,0.0242857,All
2.62875,0.0257143,12.0323,0.0257143,1.68214,0.0271429,10.9696,0.0257143,All
2.63677,0.0271429,12.0787,0.0271429,1.69018,0.0285714,11.0204,0.0271429,All
2.63838,0.0285714,12.0822,0.0285714,1.69225,0.03,11.1367,0.0285714,All
2.64861,0.03,12.1503,0.03,1.69513,0.0314286,11.2333,0.03,All
2.66272,0.0314286,12.1868,0.0314286,1.70603,0.0328571,11.268,0.0314286,All
2.67469,0.0328571,12.1939,0.0328571,1.73572,0.0342857,11.3852,0.0328571,All
2.67905,0.0342857,12.2012,0.0342857,1.75801,0.0357143,11.3941,0.0342857,All
2.67927,0.0357143,12.2165,0.0357143,1.78691,0.0371429,11.4628,0.0357143,All
2.68024,0.0371429,12.2363,0.0371429,1.78722,0.0385714,11.4794,0.0371429,All
2.6849,0.0385714,12.2995,0.0385714,1.80088,0.04,11.4841,0.0385714,All
2.69058,0.04,12.3145,0.04,1.84246,0.0414286,11.4944,0.04,All
2.6937,0.0414286,12.3264,0.0414286,1.87445,0.0428571,11.5706,0.0414286,All
2.69396,0.0428571,12.3308,0.0428571,1.87514,0.0442857,11.6592,0.0428571,All
2.70259,0.0442857,12.3337,0.0442857,1.87615,0.0457143,11.6635,0.0442857,All
2.70762,0.0457143,12.3441,0.0457143,1.89319,0.0471429,11.6877,0.0457143,All
2.72015,0.0471429,12.3498,0.0471429,1.89413,0.0485714,11.7113,0.0471429,All
2.72291,0.0485714,12.4088,0.0485714,1.90073,0.05,11.7241,0.0485714,All
2.72677,0.05,12.4535,0.05,1.92482,0.0514286,11.7793,0.05,All
2.7284,0.0514286,12.5099,0.0514286,1.92591,0.0528571,11.8498,0.0514286,All
2.73209,0.0528571,12.5345,0.0528571,1.92645,0.0542857,11.9069,0.0528571,All
2.7463,0.0542857,12.5716,0.0542857,1.93371,0.0557143,11.9556,0.0542857,All
2.74649,0.0557143,12.7005,0.0557143,1.93496,0.0571429,11.9738,0.0557143,All
2.75104,0.0571429,12.7025,0.0571429,1.95214,0.0585714,12.03,0.0571429,All
2.75923,0.0585714,12.7383,0.0585714,1.95614,0.06,12.0994,0.0585714,All
2.75927,0.06,12.75,0.06,1.97144,0.0614286,12.1175,0.06,All
2.75997,0.0614286,12.8108,0.0614286,1.97283,0.0628571,12.1189,0.0614286,All
2.7651,0.0628571,12.8803,0.0628571,1.97721,0.0642857,12.1427,0.0628571,All
2.76642,0.0642857,12.8947,0.0642857,1.98521,0.0657143,12.1721,0.0642857,All
2.77988,0.0657143,12.9912,0.0657143,1.98606,0.0671429,12.2433,0.0657143,All
2.78209,0.0671429,13.014,0.0671429,2.00119,0.0685714,12.5606,0.0671429,All
2.78751,0.0685714,13.029,0.0685714,2.01805,0.07,12.5967,0.0685714,All
2.83334,0.07,13.1992,0.07,2.03414,0.0714286,12.6824,0.07,All
2.87095,0.0714286,13.2249,0.0714286,2.03417,0.0728571,12.7152,0.0714286,All
3.26166,0.0728571,13.2412,0.0728571,2.04979,0.0742857,12.8259,0.0728571,All
3.26889,0.0742857,13.2479,0.0742857,2.05959,0.0757143,12.8674,0.0742857,All
3.27251,0.0757143,13.3139,0.0757143,2.13592,0.0771429,12.9353,0.0757143,All
3.28675,0.0771429,13.5374,0.0771429,2.14087,0.0785714,13.094,0.0771429,All
3.29445,0.0785714,13.5548,0.0785714,2.14685,0.08,13.1327,0.0785714,All
3.31336,0.08,13.5899,0.08,2.15351,0.0814286,13.3251,0.08,All
3.3253,0.0814286,13.6279,0.0814286,2.16099,0.0828571,13.4226,0.0814286,All
3.32814,0.0828571,13.6568,0.0828571,2.16311,0.0842857,13.4404,0.0828571,All
3.33227,0.0842857,13.6867,0.0842857,2.17545,0.0857143,13.5358,0.0842857,All
3.3544,0.0857143,13.6903,0.0857143,2.17765,0.0871429,13.5633,0.0857143,All
3.35677,0.0871429,13.7613,0.0871429,2.18834,0.0885714,13.6009,0.0871429,All
3.35683,0.0885714,13.8153,0.0885714,2.20972,0.09,13.6281,0.0885714,All
3.36112,0.09,13.8324,0.09,2.21725,0.0914286,13.6793,0.09,All
3.36169,0.0914286,13.855,0.0914286,2.21877,0.0928571,13.7838,0.0914286,All
3.3747,0.0928571,14.0317,0.0928571,2.24383,0.0942857,13.8032,0.0928571,All
3.37474,0.0942857,14.0383,0.0942857,2.2599,0.0957143,13.8043,0.0942857,All
3.37865,0.0957143,14.0856,0.0957143,2.30241,0.0971429,13.9471,0.0957143,All
3.38333,0.0971429,14.1004,0.0971429,2.30618,0.0985714,13.9965,0.0971429,All
3.38374,0.0985714,14.1363,0.0985714,2.31462,0.1,14.0691,0.0985714,All
3.38419,0.1,14.1367,0.1,2.31653,0.101429,14.1019,0.1,All
3.39425,0.101429,14.1535,0.101429,2.32952,0.102857,14.1116,0.101429,All
3.40706,0.102857,14.1588,0.102857,2.34401,0.104286,14.187,0.102857,All
3.41235,0.104286,14.2205,0.104286,2.35029,0.105714,14.213,0.104286,All
3.41455,0.105714,14.2587,0.105714,2.3626,0.107143,14.2218,0.105714,All
3.41726,0.107143,14.2816,0.107143,2.42209,0.108571,14.2759,0.107143,All
3.42756,0.108571,14.2934,0.108571,2.43314,0.11,14.3001,0.108571,All
3.43514,0.11,14.3601,0.11,2.4356,0.111429,14.3378,0.11,All
3.43853,0.111429,14.3916,0.111429,2.44809,0.112857,14.5418,0.111429,All
3.43947,0.112857,14.4044,0.112857,2.45789,0.114286,14.5732,0.112857,All
3.4404,0.114286,14.4153,0.114286,2.46042,0.115714,14.6262,0.114286,All
3.44508,0.115714,14.425,0.115714,2.50762,0.117143,14.6369,0.115714,All
3.44594,0.117143,14.4456,0.117143,2.5482,0.118571,14.6607,0.117143,All
3.45247,0.118571,14.5215,0.118571,2.55235,0.12,14.7288,0.118571,All
3.45791,0.12,14.5506,0.12,2.55401,0.121429,14.7675,0.12,All
3.46197,0.121429,14.5511,0.121429,2.55459,0.122857,14.891,0.121429,All
3.47065,0.122857,15.07,0.122857,2.57925,0.124286,15.5892,0.122857,All
3.47599,0.124286,15.1298,0.124286,2.60047,0.125714,15.6319,0.124286,All
3.47639,0.125714,15.1672,0.125714,2.60674,0.127143,15.6908,0.125714,All
3.48214,0.127143,15.1752,0.127143,2.61052,0.128571,15.8082,0.127143,All
3.51174,0.128571,15.1994,0.128571,2.61483,0.13,15.9957,0.128571,All
3.52199,0.13,15.2039,0.13,2.61544,0.131429,16.1471,0.13,All
3.52753,0.131429,15.4546,0.131429,2.62001,0.132857,16.1873,0.131429,All
3.53137,0.132857,15.5319,0.132857,2.62272,0.134286,16.2823,0.132857,All
3.53677,0.134286,15.7175,0.134286,2.62313,0.135714,16.5889,0.134286,All
3.55931,0.135714,15.7681,0.135714,2.6511,0.137143,16.7076,0.135714,All
3.58103,0.137143,15.7849,0.137143,2.66407,0.138571,16.7127,0.137143,All
3.58708,0.138571,15.7998,0.138571,2.67264,0.14,16.7769,0.138571,All
3.6056,0.14,15.8362,0.14,2.67969,0.141429,16.8828,0.14,All
3.65918,0.141429,15.878,0.141429,2.68311,0.142857,16.8895,0.141429,All
3.66244,0.142857,15.9907,0.142857,2.69361,0.144286,17.0391,0.142857,All
4.30362,0.144286,16.0215,0.144286,2.69526,0.145714,17.0849,0.144286,All
4.33403,0.145714,16.1401,0.145714,2.70649,0.147143,17.0925,0.145714,All
4.33583,0.147143,16.1939,0.147143,2.74328,0.148571,17.1098,0.147143,All
4.36802,0.148571,16.1968,0.148571,2.74895,0.15,17.1335,0.148571,All
4.38649,0.15,16.2398,0.15,2.7494,0.151429,17.2587,0.15,All
4.40173,0.151429,16.2557,0.151429,2.74979,0.152857,17.2713,0.151429,All
4.4026,0.152857,16.2659,0.152857,2.77892,0.154286,17.3417,0.152857,All
4.40783,0.154286,16.2681,0.154286,2.79969,0.155714,17.504,0.154286,All
