Cl_abscissa,Cl_pdf,Cl_cdf,V1_abscissa,V1_pdf,V1_cdf,Q_abscissa,Q_pdf,Q_cdf,V2_abscissa,V2_pdf,V2_cdf,split
1.92771,0.000407266,4.79865e-05,7.68636,9.74009e-05,4.52872e-05,0.981986,0.0157705,0.00349327,7.41873,0.000895347,0.000729374,All
2.04782,0.000947788,0.000125538,8.16138,0.000227384,0.000118766,1.39316,0.039162,0.014583,8.1814,0.00178535,0.00172384,All
2.16793,0.00199448,0.000295821,8.6364,0.00048011,0.000280634,1.80434,0.0646424,0.0359694,8.94408,0.00315904,0.00357596,All
2.28805,0.0038472,0.000636831,9.11142,0.000929321,0.000605898,2.21552,0.086743,0.0672632,9.70675,0.00508125,0.00668238,All
2.40816,0.00687933,0.00126717,9.58644,0.00166757,0.00120922,2.6267,0.103252,0.106528,10.4694,0.0075645,0.0114697,All
2.52827,0.0115109,0.00235344,10.0615,0.00279992,0.00225254,3.03787,0.113978,0.151376,11.2321,0.0105666,0.0183532,All
2.64838,0.0181659,0.00411344,10.5365,0.00443365,0.0039487,3.44905,0.119654,0.199564,11.9948,0.0139978,0.0276969,All
2.7685,0.027221,0.00681357,11.0115,0.00666538,0.0065595,3.86023,0.121307,0.249223,12.7574,0.0177337,0.0397824,All
2.88861,0.038952,0.0107599,11.4865,0.00956778,0.0103874,4.2714,0.119951,0.29891,13.5201,0.0216309,0.054788,All
3.00872,0.0534893,0.0162834,11.9615,0.0131779,0.0157615,4.68258,0.116459,0.347574,14.2828,0.0255421,0.0727806,All
3.12883,0.0707881,0.0237202,12.4366,0.0174894,0.0230183,5.09376,0.111535,0.394485,15.0455,0.0293283,0.0937168,All
3.24894,0.0906176,0.03339,12.9116,0.0224489,0.03248,5.50494,0.105722,0.439174,15.8081,0.0328677,0.117453,All
3.36906,0.11257,0.045574,13.3866,0.0279582,0.0444329,5.91611,0.0994249,0.481361,16.5708,0.036062,0.143764,All
3.48917,0.136089,0.060495,13.8616,0.03388,0.0591068,6.32729,0.0929375,0.520911,17.3335,0.0388382,0.172354,All
3.60928,0.160507,0.078302,14.3366,0.0400483,0.0766593,6.73847,0.0864681,0.557791,18.0962,0.0411487,0.202887,All
3.72939,0.185094,0.0990594,14.8116,0.0462797,0.0971643,7.14965,0.0801592,0.59204,18.8588,0.0429693,0.234996,All
3.84951,0.209108,0.122743,15.2867,0.052386,0.120607,7.56082,0.0741046,0.623745,19.6215,0.0442966,0.268304,All
3.96962,0.23184,0.149241,15.7617,0.0581861,0.146884,7.972,0.0683622,0.653024,20.3842,0.0451441,0.302441,All
4.08973,0.252653,0.17836,16.2367,0.0635161,0.175811,8.38318,0.062964,0.680011,21.1469,0.0455382,0.33705,All
4.20984,0.271011,0.209836,16.7117,0.0682367,0.20713,8.79436,0.0579236,0.704851,21.9095,0.0455153,0.371797,All
4.32996,0.286499,0.243348,17.1867,0.0722393,0.240525,9.20553,0.0532417,0.727694,22.6722,0.0451177,0.406381,All
4.45007,0.298831,0.278533,17.6618,0.0754475,0.275635,9.61671,0.0489103,0.748683,23.4349,0.0443915,0.440534,All
4.57018,0.307853,0.315002,18.1368,0.0778182,0.31207,10.0279,0.0449155,0.767961,24.1976,0.043384,0.474022,All
4.69029,0.31353,0.352353,18.6118,0.0793396,0.34943,10.4391,0.0412401,0.785663,24.9602,0.0421419,0.50665,All
4.8104,0.315939,0.390189,19.0868,0.0800278,0.387314,10.8502,0.0378648,0.801916,25.7229,0.0407099,0.538255,All
4.93052,0.315245,0.428125,19.5618,0.0799227,0.425334,11.2614,0.0347694,0.81684,26.4856,0.0391299,0.568709,All
5.05063,0.311689,0.465804,20.0369,0.0790837,0.463127,11.6726,0.0319335,0.830545,27.2483,0.0374399,0.597914,All
5.17074,0.305564,0.502898,20.5119,0.0775838,0.500362,12.0838,0.0293374,0.843134,28.0109,0.0356744,0.625799,All
5.29085,0.297198,0.539118,20.9869,0.075506,0.536743,12.495,0.0269619,0.854701,28.7736,0.0338635,0.652318,All
5.41097,0.286938,0.574216,21.4619,0.072938,0.572018,12.9061,0.024789,0.865334,29.5363,0.0320335,0.677448,All
5.53108,0.275135,0.607986,21.9369,0.0699691,0.605974,13.3173,0.0228017,0.875112,30.299,0.0302068,0.701181,All
5.65119,0.262129,0.640262,22.412,0.0666867,0.638442,13.7285,0.020984,0.884108,31.0616,0.0284019,0.723529,All
5.7713,0.248246,0.67092,22.887,0.0631739,0.669292,14.1397,0.0193215,0.892389,31.8243,0.0266343,0.744514,All
5.89142,0.233784,0.699874,23.362,0.0595075,0.698435,14.5508,0.0178004,0.900016,32.587,0.0249161,0.764168,All
6.01153,0.219013,0.727069,23.837,0.0557571,0.725813,14.962,0.0164084,0.907045,33.3497,0.0232571,0.782534,All
6.13164,0.204171,0.752483,24.312,0.0519838,0.751403,15.3732,0.0151341,0.913526,34.1123,0.0216643,0.79966,All
6.25175,0.18946,0.776121,24.7871,0.0482405,0.775205,15.7844,0.013967,0.919505,34.875,0.0201429,0.815598,All
6.37186,0.175053,0.798008,25.2621,0.0445716,0.797245,16.1955,0.0128978,0.925025,35.6377,0.0186962,0.830404,All
6.49198,0.161089,0.818191,25.7371,0.0410131,0.817567,16.6067,0.0119177,0.930124,36.4004,0.0173262,0.844136,All
6.61209,0.147677,0.836728,26.2121,0.0375938,0.836231,17.0179,0.0110188,0.934837,37.163,0.0160334,0.856852,All
6.7322,0.134899,0.853692,26.6871,0.0343351,0.853308,17.4291,0.010194,0.939196,37.9257,0.0148174,0.868612,All
6.85231,0.122815,0.869162,27.1621,0.0312525,0.868879,17.8403,0.0094367,0.943229,38.6884,0.013677,0.879473,All
6.97243,0.111462,0.883224,27.6372,0.028356,0.883029,18.2514,0.00874105,0.946964,39.4511,0.0126104,0.889493,All
7.09254,0.10086,0.895968,28.1122,0.0256507,0.895848,18.6626,0.00810165,0.950425,40.2137,0.011615,0.898727,All
7.21265,0.0910127,0.907484,28.5872,0.0231381,0.907428,19.0738,0.0075136,0.953634,40.9764,0.0106883,0.907227,All
7.33276,0.081912,0.917861,29.0622,0.0208162,0.91786,19.485,0.00697245,0.95661,41.7391,0.00982712,0.915047,All
7.45288,0.07354,0.92719,29.5372,0.0186804,0.927234,19.8961,0.00647416,0.959374,42.5018,0.00902828,0.922233,All
7.57299,0.0658707,0.935556,30.0123,0.0167244,0.935636,20.3073,0.00601506,0.96194,43.2644,0.00828847,0.928833,All
7.6931,0.0588727,0.943041,30.4873,0.01494,0.94315,20.7185,0.00559182,0.964325,44.0271,0.00760436,0.93489,All
7.81321,0.0525101,0.949724,30.9623,0.0133181,0.949855,21.1297,0.0052014,0.966543,44.7898,0.0069726,0.940445,All
7.93332,0.0467446,0.955679,31.4373,0.011849,0.955827,21.5409,0.00484103,0.968606,45.5525,0.0063899,0.945538,All
8.05344,0.0415365,0.960975,31.9123,0.0105224,0.961135,21.952,0.0045082,0.970528,46.3151,0.00585307,0.950204,All
8.17355,0.0368454,0.965678,32.3874,0.00932802,0.965844,22.3632,0.00420063,0.972317,47.0778,0.00535899,0.954477,All
8.29366,0.0326314,0.969846,32.8624,0.00825564,0.970016,22.7744,0.00391622,0.973985,47.8405,0.00490469,0.958388,All
8.41377,0.0288554,0.973534,33.3374,0.00729523,0.973705,23.1856,0.00365308,0.975541,48.6032,0.00448732,0.961968,All
8.53389,0.0254799,0.976793,33.8124,0.00643716,0.976963,23.5967,0.00340948,0.976992,49.3658,0.00410418,0.965242,All
8.654,0.022469,0.97967,34.2874,0.00567223,0.979836,24.0079,0.00318382,0.978347,50.1285,0.0037527,0.968236,All
8.77411,0.0197887,0.982204,34.7625,0.00499173,0.982365,24.4191,0.00297468,0.979613,50.8912,0.00343048,0.970973,All
8.89422,0.0174074,0.984435,35.2375,0.00438753,0.98459,24.8303,0.00278072,0.980795,51.6539,0.00313526,0.973476,All
9.01434,0.0152955,0.986397,35.7125,0.00385205,0.986545,25.2414,0.00260075,0.981901,52.4165,0.00286491,0.975762,All
9.13445,0.0134257,0.988119,36.1875,0.00337829,0.988259,25.6526,0.00243366,0.982936,53.1792,0.00261745,0.977851,All
9.25456,0.0117727,0.989631,36.6625,0.00295979,0.989763,26.0638,0.00227845,0.983904,53.9419,0.00239105,0.97976,All
9.37467,0.0103137,0.990955,37.1376,0.00259067,0.991079,26.475,0.00213419,0.984811,54.7046,0.00218399,0.981503,All
9.49478,0.00902755,0.992115,37.6126,0.00226556,0.992231,26.8862,0.00200004,0.985661,55.4672,0.00199468,0.983096,All
9.6149,0.00789534,0.99313,38.0876,0.00197958,0.993238,27.2973,0.00187522,0.986457,56.2299,0.00182166,0.98455,All
9.73501,0.00689981,0.994017,38.5626,0.00172834,0.994117,27.7085,0.00175901,0.987204,56.9926,0.00166357,0.985878,All
9.85512,0.00602547,0.994792,39.0376,0.00150788,0.994885,28.1197,0.00165078,0.987905,57.7553,0.00151915,0.987091,All
9.97523,0.00525838,0.995469,39.5126,0.00131462,0.995554,28.5309,0.00154992,0.988562,58.5179,0.00138726,0.988199,All
10.0953,0.00458604,0.996059,39.9877,0.0011454,0.996137,28.942,0.00145589,0.98918,59.2806,0.00126681,0.98921,All
10.2155,0.00399732,0.996574,40.4627,0.00099735,0.996646,29.3532,0.00136816,0.989761,60.0433,0.00115684,0.990134,All
10.3356,0.00348226,0.997022,40.9377,0.000867949,0.997088,29.7644,0.00128629,0.990306,60.806,0.00105646,0.990977,All
10.4557,0.00303201,0.997413,41.4127,0.000754939,0.997473,30.1756,0.00120985,0.990819,61.5686,0.000964822,0.991747,All
10.5758,0.00263871,0.997753,41.8877,0.000656321,0.997807,30.5868,0.00113843,0.991302,62.3313,0.000881185,0.992451,All
10.6959,0.00229542,0.998049,42.3628,0.000570325,0.998098,30.9979,0.00107168,0.991756,63.094,0.000804854,0.993093,All
10.816,0.00199597,0.998306,42.8378,0.000495387,0.998351,31.4091,0.00100926,0.992184,63.8567,0.000735192,0.99368,All
10.9361,0.00173492,0.99853,43.3128,0.000430127,0.99857,31.8203,0.00095087,0.992586,64.6193,0.00067162,0.994216,All
11.0562,0.00150749,0.998724,43.7878,0.000373328,0.998761,32.2315,0.000896218,0.992966,65.382,0.000613605,0.994706,All
11.1764,0.00130945,0.998893,44.2628,0.000323921,0.998926,32.6426,0.000845043,0.993324,66.1447,0.000560661,0.995154,All
11.2965,0.00113708,0.99904,44.7379,0.000280967,0.99907,33.0538,0.000797103,0.993661,66.9073,0.000512344,0.995563,All
11.4166,0.000987143,0.999167,45.2129,0.00024364,0.999194,33.465,0.000752174,0.99398,67.67,0.000468249,0.995936,All
11.5367,0.000856761,0.999278,45.6879,0.000211217,0.999302,33.8762,0.000710048,0.99428,68.4327,0.000428005,0.996278,All
11.6568,0.000743433,0.999374,46.1629,0.000183066,0.999395,34.2874,0.000670534,0.994564,69.1954,0.000391273,0.99659,All
11.7769,0.000644965,0.999457,46.6379,0.000158634,0.999476,34.6985,0.000633453,0.994832,69.958,0.000357744,0.996875,All
11.897,0.000559438,0.999529,47.113,0.000137436,0.999547,35.1097,0.000598643,0.995085,70.7207,0.000327138,0.997136,All
12.0171,0.000485173,0.999592,47.588,0.00011905,0.999607,35.5209,0.000565949,0.995325,71.4834,0.000299196,0.997375,All
12.1373,0.000420707,0.999646,48.063,0.000103109,0.99966,35.9321,0.000535232,0.995551,72.2461,0.000273685,0.997593,All
12.2574,0.000364762,0.999693,48.538,8.92899e-05,0.999706,36.3432,0.000506359,0.995765,73.0087,0.000250391,0.997793,All
12.3775,0.000316221,0.999734,49.013,7.73142e-05,0.999745,36.7544,0.000479211,0.995968,73.7714,0.000229118,0.997976,All
12.4976,0.000274116,0.99977,49.4881,6.69381e-05,0.999779,37.1656,0.000453672,0.996159,74.5341,0.000209688,0.998143,All
12.6177,0.000237599,0.9998,49.9631,5.79498e-05,0.999809,37.5768,0.00042964,0.996341,75.2968,0.000191941,0.998296,All
12.7378,0.000205934,0.999827,50.4381,5.0165e-05,0.999835,37.9879,0.000407017,0.996513,76.0594,0.000175727,0.998436,All
12.8579,0.000178481,0.99985,50.9131,4.34238e-05,0.999857,38.3991,0.000385711,0.996676,76.8221,0.000160913,0.998565,All
12.978,0.000154683,0.99987,51.3881,3.7587e-05,0.999876,38.8103,0.000365639,0.99683,77.5848,0.000147375,0.998682,All
13.0982,0.000134055,0.999887,51.8631,3.25339e-05,0.999893,39.2215,0.000346722,0.996977,78.3475,0.000135002,0.99879,All
13.2183,0.000116178,0.999902,52.3382,2.81598e-05,0.999907,39.6327,0.000328888,0.997116,79.1101,0.000123692,0.998888,All
13.3384,0.000100685,0.999915,52.8132,2.43737e-05,0.99992,40.0438,0.000312069,0.997247,79.8728,0.000113352,0.998979,All
13.4585,8.72595e-05,0.999926,53.2882,2.1097e-05,0.99993,40.455,0.000296201,0.997372,80.6355,0.000103896,0.999061,All
13.5786,7.56264e-05,0.999936,53.7632,1.82611e-05,0.99994,40.8662,0.000281225,0.997491,81.3982,9.52487e-05,0.999137,All
13.6987,6.55466e-05,0.999945,54.2382,1.5807e-05,0.999948,41.2774,0.000267086,0.997604,82.1608,8.73387e-05,0.999207,All
13.8188,5.68131e-05,0.999952,54.7133,1.36833e-05,0.999955,41.6885,0.000253734,0.997711,82.9235,8.01019e-05,0.999271,All
