iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1497.82,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1481,1,4.70549,1.53856,0.73565,45.271,18.5169,53.9302,0.974679,0.974679,0.974679,0.974679,0.998743,0.974679,0.974679
3,1471.89,1,4.73622,1.55402,0.793889,44.042,17.749,53.372,0.95,0.95,0.989434,0.95,0.998743,0.95,0.95
4,1456.74,1,4.12753,1.50584,0.834411,43.2663,20.2357,52.4598,0.925945,0.925945,0.964381,0.925945,0.998743,0.925945,0.925945
5,1443.71,1,4.23538,1.09577,0.836041,44.9318,14.671,54.3462,0.9025,0.9025,0.939963,0.9025,0.998743,0.9025,0.9025
6,1429.95,1,3.03969,1.08947,1.13888,47.6743,15.6098,57.4106,0.879648,0.879648,0.916162,0.879648,0.998743,0.879648,0.879648
7,1425.09,1,3.61365,1.08037,0.992379,48.1412,15.0805,58.0992,0.857375,0.857375,0.971101,0.857375,0.998743,0.857375,0.857375
8,1400.74,1,3.71811,1.32443,0.967994,51.3278,16.1084,61.5744,0.835666,0.835666,0.946513,0.835666,0.998743,0.835666,0.835666
9,1403.08,1,4.76761,1.17941,0.727866,53.6533,15.0938,64.101,0.814506,0.814506,0.967422,0.814506,0.998743,0.814506,0.814506
10,1385.3,1,3.23111,1.42264,1.12641,60.2947,15.6011,72.0685,0.793882,0.793882,0.962039,0.793882,0.998743,0.793882,0.793882
11,1366.5,1,3.59649,1.47022,1.07654,60.6441,14.7332,72.3898,0.773781,0.773781,0.93768,0.773781,0.998743,0.773781,0.773781
12,1357.35,1,3.66525,1.56614,1.05637,57.2358,12.9741,67.9694,0.754188,0.754188,0.933372,0.754188,0.998743,0.754188,0.754188
13,1346.62,1,4.74779,1.13493,0.781076,59.1226,16.6019,70.5219,0.735092,0.735092,0.909739,0.735092,0.998743,0.735092,0.735092
14,1341.41,1,4.32967,1.10835,0.833302,52.7098,14.6789,63.1891,0.716479,0.716479,0.946119,0.716479,0.998743,0.716479,0.716479
15,1322.14,1,5.88557,1.25359,0.581351,50.3899,18.5509,60.2737,0.698337,0.698337,1.05916,0.698337,0.998743,0.698337,0.698337
16,1324.65,1,4.58257,1.61928,0.796826,47.0896,23.9853,56.4751,0.680655,0.680655,1.09875,0.680655,0.998743,0.680655,0.680655
17,1307.21,1,3.97947,1.38926,0.917023,48.7476,21.3198,58.4752,0.66342,0.66342,1.14187,0.66342,0.998743,0.66342,0.66342
18,1296.33,1,4.59972,1.49096,0.813969,46.8428,18.9179,56.2621,0.646622,0.646622,1.11296,0.646622,0.998743,0.646622,0.646622
19,1285.84,1,5.35363,1.2758,0.663348,44.5206,20.8605,53.2897,0.630249,0.630249,1.21316,0.630249,0.998743,0.630249,0.630249
20,1276.2,1,5.00875,1.23078,0.74706,43.7576,18.6272,52.4452,0.614291,0.614291,1.19507,0.614291,0.998743,0.614291,0.614291
21,1265.49,1,5.38338,1.19145,0.663753,41.597,21.7031,50.2875,0.598737,0.598737,1.16481,0.598737,0.998743,0.598737,0.598737
22,1251.27,1,4.3883,1.20466,0.883043,43.9382,15.7484,53.4309,0.583577,0.583577,1.13532,0.583577,0.998743,0.583577,0.583577
23,1232.56,1,5.19936,1.07714,0.709458,44.2442,12.602,54.0405,0.5688,0.5688,1.10657,0.5688,0.998743,0.5688,0.5688
