simulations,OFV
500,946.073
1000,947.811
1500,947.891
2000,947.513
2500,948.407
3000,948.75
3500,948.604
4000,948.67
4500,948.873
5000,948.435
5500,948.548
6000,948.623
6500,948.006
7000,948.121
7500,948.477
8000,948.663
8500,948.953
9000,948.643
9500,948.655
10000,948.33
10500,948.168
11000,948.392
11500,948.529
12000,948.058
12500,947.685
13000,947.739
13500,947.747
14000,947.799
14500,947.816
15000,947.694
15500,947.758
16000,947.906
16500,947.935
17000,947.904
17500,947.981
18000,947.94
18500,948.017
19000,948.048
19500,948.046
20000,948.036
20500,947.927
21000,947.826
21500,947.872
22000,947.866
22500,947.801
23000,947.819
23500,947.837
24000,947.885
24500,947.889
25000,947.992
25500,948.013
26000,947.721
26500,947.719
27000,947.688
27500,947.688
28000,947.739
28500,947.718
29000,947.806
29500,947.869
30000,947.943
