f_pop,1,0.12168,0.090385,0.011525,0.071982,0.027641,-0.026571,-0.019479
V_pop,0.12168,1,0.023137,0.052436,0.057807,0.016972,0.057475,-0.071085
Cl_pop,0.090385,0.023137,1,0.019911,0.048101,0.04132,-0.04348,0.014948
omega_f,0.011525,0.052436,0.019911,1,0.089124,0.047538,-0.056686,-0.029583
omega_V,0.071982,0.057807,0.048101,0.089124,1,-0.028626,-0.15816,-0.016447
omega_Cl,0.027641,0.016972,0.04132,0.047538,-0.028626,1,-0.020799,0.0076185
a1,-0.026571,0.057475,-0.04348,-0.056686,-0.15816,-0.020799,1,-0.049932
a2,-0.019479,-0.071085,0.014948,-0.029583,-0.016447,0.0076185,-0.049932,1
