simulations,OFV
500,941.631
1000,942.79
1500,941.955
2000,939.639
2500,940.137
3000,940.321
3500,939.968
4000,940.075
4500,940.304
5000,940.192
5500,940.359
6000,940.658
6500,939.693
7000,939.799
7500,939.786
8000,939.928
8500,940.162
9000,939.836
9500,939.561
10000,939.027
10500,939.08
11000,939.168
11500,938.791
12000,938.479
12500,938.419
13000,938.418
13500,938.351
14000,938.428
14500,938.45
15000,938.525
15500,938.527
16000,938.451
16500,938.364
17000,938.466
17500,938.487
18000,938.314
18500,938.437
19000,938.395
19500,938.325
20000,938.147
20500,938.132
21000,938.041
21500,938.096
22000,938.163
22500,938.194
23000,937.968
23500,937.916
24000,937.875
24500,937.936
25000,938.004
25500,937.981
26000,937.912
26500,937.899
27000,937.885
27500,937.93
28000,938.013
28500,938.01
29000,938.097
29500,938.125
30000,938.212
