iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1499.56,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1483.4,1,6.1933,1.48488,0.5037,52.3885,16.0867,62.2146,0.974679,0.974679,1.11303,0.974679,0.998743,0.974679,0.974679
3,1478.18,1,3.57999,1.38817,1.05322,51.5398,16.4686,61.8409,0.95,0.95,1.17946,0.95,0.998743,0.95,0.95
4,1465.64,1,4.00744,1.45779,0.901852,45.4708,19.1131,54.2868,0.925945,0.925945,1.34607,0.925945,0.998743,0.925945,0.925945
5,1452.64,1,4.24214,1.69881,0.817124,52.7278,15.5919,62.8249,0.9025,0.9025,1.31199,0.9025,0.998743,0.9025,0.9025
6,1444.99,1,4.14196,1.99906,0.784136,53.4947,16.6456,63.2359,0.879648,0.879648,1.32197,0.879648,0.998743,0.879648,0.879648
7,1434.18,1,5.66029,1.51411,0.449641,51.5722,18.88,60.6976,0.857375,0.857375,1.28849,0.857375,0.998743,0.857375,0.857375
8,1415.99,1,4.11445,1.71749,0.838723,52.3206,19.2382,61.1966,0.835666,0.835666,1.25587,0.835666,0.998743,0.835666,0.835666
9,1408.07,1,4.22421,1.67354,0.830934,58.0244,18.2606,67.5796,0.814506,0.814506,1.22407,0.814506,0.998743,0.814506,0.814506
10,1393.33,1,3.89003,2.10589,0.933636,58.9477,15.1354,69.127,0.793882,0.793882,1.19307,0.793882,0.998743,0.793882,0.793882
11,1385.11,1,3.94219,1.75275,0.943211,59.2881,12.3476,69.3689,0.773781,0.773781,1.16286,0.773781,0.998743,0.773781,0.773781
12,1365.73,1,4.51109,1.34236,0.830503,57.58,12.8999,66.9105,0.754188,0.754188,1.13342,0.754188,0.998743,0.754188,0.754188
13,1365.23,1,4.38062,1.40431,0.868856,54.4949,17.8527,63.472,0.735092,0.735092,1.13553,0.735092,0.998743,0.735092,0.735092
14,1347.4,1,4.5622,1.33556,0.789086,54.1898,13.7036,63.4559,0.716479,0.716479,1.19835,0.716479,0.998743,0.716479,0.716479
15,1340.1,1,3.57195,1.75301,1.07446,56.6697,14.5221,66.3173,0.698337,0.698337,1.16801,0.698337,0.998743,0.698337,0.698337
16,1328,1,4.37001,1.68052,0.825473,53.5375,18.7443,62.6678,0.680655,0.680655,1.13843,0.680655,0.998743,0.680655,0.680655
17,1314.37,1,5.02737,1.51264,0.660571,54.4467,17.1631,63.9687,0.66342,0.66342,1.10961,0.66342,0.998743,0.66342,0.66342
18,1301.87,1,4.16678,1.69443,0.899147,56.9313,17.02,66.6474,0.646622,0.646622,1.08151,0.646622,0.998743,0.646622,0.646622
19,1299.92,1,4.17329,1.58254,0.896601,54.0264,18.3933,62.821,0.630249,0.630249,1.15676,0.630249,0.998743,0.630249,0.630249
20,1281.82,1,4.55074,1.52415,0.857087,48.0981,16.1105,56.1292,0.614291,0.614291,1.12747,0.614291,0.998743,0.614291,0.614291
21,1271.96,1,4.89759,1.219,0.774245,46.4676,19.9928,54.5376,0.598737,0.598737,1.09892,0.598737,0.998743,0.598737,0.598737
