time_pwRes,time_pwRes_spline,time_iwRes,time_iwRes_spline,time_npde,time_npde_spline,prediction_pwRes,prediction_pwRes_spline,prediction_iwRes,prediction_iwRes_spline,prediction_npde,prediction_npde_spline,split
1,-0.122293,1,-0.108213,1,-0.132215,5.37589,0.262078,2.80491,-0.395011,5.37589,0.29551,All
1.05006,-0.106048,1.05006,-0.0921047,1.05006,-0.116481,5.58526,0.235806,2.96959,-0.309831,5.58526,0.270344,All
1.10263,-0.0889895,1.10263,-0.0751899,1.10263,-0.0999588,5.80278,0.215041,3.14394,-0.219649,5.80278,0.25036,All
1.15782,-0.0710773,1.15782,-0.0574284,1.15782,-0.0826099,5.9947,0.19672,3.32852,-0.124172,5.9947,0.232727,All
1.21,-0.0541448,1.21,-0.0406384,1.21,-0.0662099,6.02878,0.193467,3.52394,-0.0412747,6.02878,0.229597,All
1.21578,-0.0522683,1.21578,-0.0387777,1.21578,-0.0643925,6.26358,0.187496,3.72117,0.0325838,6.26358,0.223509,All
1.27664,-0.0325178,1.27664,-0.0191934,1.27664,-0.0452631,6.50752,0.19176,3.73084,0.0362052,6.50752,0.227001,All
1.34055,-0.0117786,1.34055,0.00137132,1.34055,-0.0251761,6.61352,0.194936,3.94988,0.118234,6.61352,0.229755,All
1.40766,0.00999875,1.40766,0.0229655,1.40766,-0.0040836,6.76097,0.199353,4.18178,0.190002,6.76097,0.233588,All
1.42,0.0140033,1.42,0.0269364,1.42,-0.00020495,7.02428,0.21404,4.4273,0.256172,7.02428,0.246738,All
1.47813,0.0328663,1.47813,0.0456407,1.47813,0.0180648,7.23234,0.227692,4.63743,0.295903,7.23234,0.258966,All
1.55212,0.0568786,1.55212,0.0694509,1.55212,0.0413219,7.29785,0.23215,4.68724,0.304472,7.29785,0.262949,All
1.62982,0.0564395,1.62982,0.0720397,1.62982,0.0415375,7.58208,0.251399,4.96243,0.351819,7.58208,0.280127,All
1.63,0.0563985,1.63,0.0720108,1.63,0.0415003,7.85115,0.267317,5.25378,0.394129,7.85115,0.294019,All
1.71141,0.0378918,1.71141,0.0589557,1.71141,0.0246979,7.87737,0.268624,5.55369,0.420236,7.87737,0.295132,All
1.79708,0.0184155,1.79708,0.0452167,1.79708,0.00701532,8.18417,0.2792,5.56224,0.42098,8.18417,0.303565,All
1.84,0.00865842,1.84,0.0383338,1.84,-0.00184321,8.46997,0.283209,5.8888,0.441645,8.46997,0.305745,All
1.88704,-0.0020357,1.88704,0.03079,1.88704,-0.0115525,8.50291,0.283238,6.23454,0.449161,8.50291,0.305577,All
1.98151,-0.0235107,1.98151,0.015641,1.98151,-0.0310497,8.83407,0.2785,6.46995,0.450217,8.83407,0.299023,All
2.05,-0.0272495,2.05,0.0143558,2.05,-0.0341515,9.08879,0.270692,6.60058,0.449122,9.08879,0.289974,All
2.0807,-0.0269636,2.0807,0.0153876,2.0807,-0.0337122,9.17813,0.267149,6.98811,0.439751,9.17813,0.286031,All
2.18486,-0.0259938,2.18486,0.0188885,2.18486,-0.0322219,9.53558,0.250555,7.38621,0.427776,9.53558,0.267963,All
2.26,-0.0252942,2.26,0.0214141,2.26,-0.0311468,9.7076,0.241411,7.39839,0.427324,9.7076,0.258191,All
2.29423,-0.0249755,2.29423,0.0225647,2.29423,-0.030657,9.90696,0.230397,7.83276,0.411497,9.90696,0.246505,All
2.40908,-0.0239062,2.40908,0.0264249,2.40908,-0.0290138,10.2928,0.209151,8.29263,0.398654,10.2928,0.224098,All
2.47,-0.023339,2.47,0.0284725,2.47,-0.0281421,10.3264,0.207401,8.30247,0.398451,10.3264,0.222257,All
2.52968,-0.0227833,2.52968,0.0304783,2.52968,-0.0272882,10.6937,0.190094,8.7795,0.389366,10.6937,0.20402,All
2.65631,-0.0216043,2.65631,0.0347347,2.65631,-0.0254764,10.9452,0.180355,9.21873,0.385321,10.9452,0.193719,All
2.68,-0.0213837,2.68,0.0355308,2.68,-0.0251374,11.1101,0.174609,9.29496,0.384923,11.1101,0.187629,All
2.78929,-0.0203662,2.78929,0.0392041,2.78929,-0.0235738,11.5428,0.161748,9.84068,0.383066,11.5428,0.173941,All
2.89,-0.0194285,2.89,0.0425892,2.89,-0.0221328,11.5641,0.161188,10.135,0.382408,11.5641,0.173343,All
2.92892,-0.0190662,2.92892,0.0438972,2.92892,-0.0215759,11.9924,0.15282,10.4184,0.381526,11.9924,0.164319,All
3.07554,-0.017701,3.07554,0.0488253,3.07554,-0.0194781,12.1829,0.149667,11.0301,0.377112,12.1829,0.160896,All
3.1,-0.0174733,3.1,0.0496475,3.1,-0.0191281,12.4595,0.146642,11.0512,0.376883,12.4595,0.157544,All
3.2295,-0.0162675,3.2295,0.0540001,3.2295,-0.0172752,12.8017,0.143537,11.6777,0.365976,12.8017,0.154059,All
3.31,-0.015518,3.31,0.0567059,3.31,-0.0161234,12.9447,0.142503,11.9675,0.358819,12.9447,0.152879,All
3.39116,-0.0147623,3.39116,0.0594339,3.39116,-0.0149621,13.4205,0.140476,12.3633,0.347202,13.4205,0.150435,All
3.52,-0.0135628,3.52,0.0637642,3.52,-0.0131187,13.4489,0.140397,12.8838,0.32918,13.4489,0.150334,All
3.56093,-0.0131817,3.56093,0.0651398,3.56093,-0.0125332,13.9726,0.139159,13.0892,0.321347,13.9726,0.14872,All
3.73,0.00586953,3.73,0.0851367,3.73,0.00631165,14.0393,0.139009,13.8,0.291928,14.0393,0.148526,All
