pwRes_abscissa,pwRes_pdf,iwRes_abscissa,iwRes_pdf,npde_abscissa,npde_pdf,split
-1.12681,0.242691,-2.73977,0.0133678,-1.42093,0.0956328,All
-0.749096,0.485381,-2.49846,0.00445592,-1.06148,0.191266,All
-0.371386,0.697735,-2.25714,0.0356474,-0.702036,0.478164,All
0.0063239,0.455045,-2.01583,0.0311914,-0.342588,0.478164,All
0.384034,0.303363,-1.77452,0.0267355,0.0168601,0.66943,All
0.761744,0.424709,-1.53321,0.0846625,0.376308,0.255021,All
1.13945,0.242691,-1.29189,0.111398,0.735756,0.414409,All
1.51716,0.0303363,-1.05058,0.164869,1.0952,0.382531,All
1.89487,0,-0.809269,0.262899,1.45465,0.0637552,All
2.27258,0.0303363,-0.567957,0.356474,1.8141,0.0318776,All
,,-0.326644,0.387665,,,All
,,-0.0853319,0.53471,,,All
,,0.15598,0.588181,,,All
,,0.397293,0.467872,,,All
,,0.638605,0.405489,,,All
,,0.879918,0.276267,,,All
,,1.12123,0.151501,,,All
,,1.36254,0.124766,,,All
,,1.60386,0.0757506,,,All
,,1.84517,0.0178237,,,All
,,2.08648,0.0133678,,,All
,,2.32779,0.0133678,,,All
,,2.5691,0,,,All
,,2.81042,0,,,All
,,3.05173,0.0133678,,,All
,,3.29304,0.0133678,,,All
,,3.53435,0.0267355,,,All
,,3.77567,0.0311914,,,All
,,4.01698,0.0267355,,,All
,,4.25829,0.00891184,,,All
,,4.4996,0.00891184,,,All
