iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,795.351,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,785.267,1,4.83845,1.19037,23.433,6.36977,68.2255,1.46202,1.46202,0.998498,0.62,0.285
3,775.262,1,5.00187,1.11161,22.0884,8.33902,76.7537,1.425,1.425,1.13327,0.62,0.27075
4,768.273,1,4.62251,1.5261,20.1974,9.25264,96.4218,1.38892,1.38892,1.10458,0.62,0.257212
5,757.085,1,4.43397,1.59165,18.8018,8.70481,94.0113,1.35375,1.35375,1.07661,0.62,0.244352
6,754.276,1,4.59618,1.58357,23.3726,10.6588,82.8474,1.31947,1.31947,1.04935,0.62,0.232134
7,740.367,1,4.65175,1.67334,20.5911,11.8894,78.1873,1.28606,1.28606,1.02278,0.62,0.220528
8,721.258,1,4.78384,1.41974,17.3633,12.4007,79.1646,1.2535,1.2535,0.99688,0.62,0.209501
9,717.556,1,4.92394,1.37226,18.7957,13.3672,60.363,1.22176,1.22176,1.037,0.62,0.199026
10,711.218,1,4.81515,1.22434,18.4083,13.7175,48.1018,1.19082,1.19082,1.09568,0.62,0.189075
11,700.338,1,4.92404,1.2916,15.824,12.9395,44.0432,1.16067,1.16067,1.06793,0.62,0.179621
12,685.274,1,5.13237,1.04853,16.7952,13.4346,40.0518,1.13128,1.13128,1.09729,0.62,0.17064
13,675.645,1,5.15264,1.17909,14.6783,13.998,42.3047,1.10264,1.10264,1.10494,0.62,0.162108
14,664.108,1,4.95402,0.771455,13.8983,15.5579,32.3895,1.07472,1.07472,1.07696,0.62,0.154003
15,651.698,1,4.87629,0.946011,13.6648,14.0731,32.0859,1.04751,1.04751,1.04969,0.62,0.146302
16,646.584,1,4.8763,0.788062,12.4435,18.6904,30.1808,1.02098,1.02098,1.02311,0.62,0.138987
17,634.066,1,5.00038,0.7771,10.7828,19.2413,30.6524,0.995131,0.995131,0.997207,0.62,0.132038
18,620.746,1,4.98325,0.958852,11.716,19.324,32.0652,0.969933,0.969933,0.971957,0.62,0.125436
19,609.63,1,5.03692,0.896161,12.9991,18.2176,31.4891,0.945374,0.945374,0.947347,0.62,0.119164
20,610.155,1,4.96498,0.72144,12.1366,17.3862,30.259,0.921437,0.921437,1.00498,0.62,0.113206
21,591.864,1,4.81414,0.908878,10.8895,14.5178,31.6301,0.898105,0.898105,0.979535,0.62,0.107546
22,581.259,1,4.83167,0.766147,11.1477,15.8149,31.383,0.875365,0.875365,0.954733,0.62,0.102168
23,565.919,1,4.78463,0.58104,12.6755,13.7216,29.5197,0.8532,0.8532,0.930559,0.62,0.0970601
24,558.675,1,4.90845,0.70645,13.53,13.5577,28.9662,0.831597,0.831597,0.906996,0.62,0.0922071
25,547.038,1,4.92475,0.629252,12.5357,14.6124,29.1019,0.81054,0.81054,0.888748,0.62,0.0875967
26,541.621,1,4.80805,0.452424,12.1874,12.7579,27.8287,0.790017,0.790017,0.866245,0.62,0.0832169
27,530.393,1,4.84518,0.725652,12.8378,14.7828,25.4807,0.770013,0.770013,0.907263,0.62,0.079056
28,527.392,1,4.77025,0.693147,12.4027,15.2824,25.1821,0.750516,0.750516,0.884291,0.62,0.0751032
29,513.457,1,4.81695,0.639072,14.0171,14.0102,24.4738,0.731512,0.731512,0.890541,0.62,0.0713481
30,507.512,1,4.8227,0.624777,13.0924,14.3769,25.0092,0.71299,0.71299,0.867992,0.62,0.0677807
31,498.768,1,4.75439,0.559233,12.4267,14.5504,24.6966,0.694937,0.694937,0.846014,0.62,0.0643916
32,494.851,1,4.73633,0.671988,13.4335,15.6322,24.002,0.677341,0.677341,0.824592,0.62,0.061172
33,487.747,1,4.75736,0.571463,13.1166,15.143,23.4769,0.66019,0.66019,0.803713,0.62,0.0581134
34,478.601,1,4.82253,0.48284,13.2402,14.6954,23.156,0.643474,0.643474,0.783362,0.62,0.0552078
35,470.684,1,4.7841,0.667468,13.0644,14.662,22.8846,0.627181,0.627181,0.765209,0.62,0.0524474
36,460.498,1,4.83645,0.604674,13.7055,14.1,22.5628,0.6113,0.6113,0.745833,0.62,0.049825
37,453.715,1,4.81395,0.693197,14.4986,12.5085,22.7479,0.595821,0.595821,0.726948,0.62,0.0473338
38,451.017,1,4.87039,0.534261,14.6387,12.9042,22.5524,0.580735,0.580735,0.708541,0.62,0.0449671
39,433.189,1,4.90315,0.549105,15.0116,12.7768,22.156,0.56603,0.56603,0.690601,0.62,0.0427187
40,428.878,1,4.87366,0.611971,15.5093,12.0107,22.4848,0.551698,0.551698,0.673114,0.62,0.0405828
41,424.768,1,4.82336,0.532383,15.2243,11.9811,22.1862,0.537729,0.537729,0.661056,0.62,0.0390992
42,423.623,1,4.81176,0.551604,15.8028,11.4793,21.4496,0.524113,0.524113,0.644318,0.62,0.0400543
