simulations,OFV
500,951.912
1000,951.448
1500,950.148
2000,949.816
2500,950.761
3000,950.8
3500,949.935
4000,949.91
4500,950.399
5000,950.388
5500,950.424
6000,950.433
6500,950.173
7000,950.227
7500,950.244
8000,950.282
8500,950.5
9000,950.049
9500,949.825
10000,949.777
10500,949.729
11000,949.781
11500,949.71
12000,949.619
12500,949.509
13000,949.54
13500,949.605
14000,949.62
14500,949.569
15000,949.55
15500,949.592
16000,949.625
16500,949.346
17000,949.345
17500,949.439
18000,949.407
18500,949.506
19000,949.506
19500,949.414
20000,949.351
20500,949.3
21000,949.218
21500,949.239
22000,949.339
22500,949.338
23000,949.037
23500,948.999
24000,949.021
24500,949.071
25000,949.135
25500,949.078
26000,949.011
26500,949.007
27000,948.99
27500,949.003
28000,949.076
28500,949.066
29000,949.134
29500,949.173
30000,949.215
