simulations,OFV
500,966.709
1000,967.406
1500,966.855
2000,965.854
2500,966.753
3000,966.656
3500,966.116
4000,966.199
4500,966.571
5000,966.609
5500,966.544
6000,966.626
6500,966.239
7000,966.217
7500,966.034
8000,966.178
8500,966.423
9000,966.232
9500,966.05
10000,965.809
10500,965.795
11000,965.829
11500,965.813
12000,965.722
12500,965.813
13000,965.55
13500,965.364
14000,965.243
14500,965.26
15000,965.367
15500,965.333
16000,965.459
16500,965.212
17000,965.289
17500,965.41
18000,965.236
18500,965.376
19000,965.228
19500,965.128
20000,964.938
20500,964.869
21000,964.729
21500,964.79
22000,964.836
22500,964.821
23000,964.524
23500,964.292
24000,964.324
24500,964.28
25000,964.347
25500,964.366
26000,964.276
26500,964.186
27000,964.094
27500,964.139
28000,964.229
28500,964.212
29000,964.318
29500,964.391
30000,964.465
