parameter,value,se_sa,rse_sa
Cl_pop,5.15830107067085,0.352141490536642,6.82669517952051
V1_pop,20.4746780416399,1.78235813854322,8.70518273800638
Q_pop,5.97851210888624,1.35065434320641,22.5918141271112
V2_pop,25.9800107790234,2.85094335358168,10.9736034285389
omega_Cl,0.253830728221797,0.0494253884889141,19.4717908407552
omega_V1,0.278651873268363,0.063914358608448,22.9369922616287
omega_Q,0.668480913500659,0.161759711058261,24.1981046565964
omega_V2,0.338279111033016,0.0752985591940541,22.2592991225831
corr_V2_V1,0.998838577339309,0.00187128748211429,0.187346336492028
a1,0.304842938067295,0.0228465233961162,7.49452276669527
a2,0.0620446209210771,0.00652999305102666,10.5246723311164
