simulations,OFV
500,1131.74
1000,1129.41
1500,1128.56
2000,1129.79
2500,1130.65
3000,1130.75
3500,1130.64
4000,1130.6
4500,1130.96
5000,1130.93
5500,1131.14
6000,1131.32
6500,1131.37
7000,1131.06
7500,1131.26
8000,1131.32
8500,1131.59
9000,1131.41
9500,1131.13
10000,1130.93
10500,1130.8
11000,1130.97
11500,1130.94
12000,1130.87
12500,1130.92
13000,1130.85
13500,1130.96
14000,1130.95
14500,1130.8
15000,1130.88
15500,1130.72
16000,1130.75
16500,1130.72
17000,1130.67
17500,1130.7
18000,1130.69
18500,1130.82
19000,1130.81
19500,1130.76
20000,1130.66
20500,1130.66
21000,1130.3
21500,1130.35
22000,1130.48
22500,1130.41
23000,1130.31
23500,1130.23
24000,1130.25
24500,1130.05
25000,1130.13
25500,1130.14
26000,1130.08
26500,1129.91
27000,1129.85
27500,1129.83
28000,1129.92
28500,1129.97
29000,1130.04
29500,1130.09
30000,1130.14
