parameter,value,se_sa,rse_sa
Cl_pop,5.26224907028297,0.295219860305892,5.61014608702316
beta_Cl_logtCLCRMLMIN,0.616945483981001,0.241677815890076,39.1732855114827
V1_pop,20.4678527395923,1.65861354236523,8.1035053528447
Q_pop,6.21551832064871,1.34518148753603,21.6423058889099
V2_pop,21.4906606298338,1.99748247349548,9.2946536539809
omega_Cl,0.206749505736406,0.0400992892666281,19.3951076805728
omega_V1,0.250980086228514,0.0731498188945191,29.1456664924074
omega_Q,0.628657328105554,0.170933390907112,27.1902327810631
omega_V2,0.288069349416597,0.0722965845385529,25.0969374857024
corr_V2_V1,0.997970331287208,0.0106737355833864,1.06954437910185
a1,0.300701082782761,0.022596985793396,7.51476701855478
a2,0.0657256626481894,0.00667503966232336,10.1559107864046
