parameter,value
Cl_pop,5.62526900013756
beta_Cl_CLCRMLMIN,0.00419868127971829
V1_pop,43.6238106354783
Q_pop,0.00757414925349782
beta_Q_AGEA,0.0428980906549929
beta_Q_CLCRMLMIN,0.00931809931134361
beta_Q_HCM,0.0239913132765084
V2_pop,54.4409124052407
omega_Cl,0.215770699613707
omega_V1,0.253770988863917
omega_Q,0.0252379963137171
omega_V2,0.201422410856416
corr_V2_V1,0.998409261352185
a1,0.306505004611718
a2,0.0621460685780197
