iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1483.13,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1466.8,1,3.63269,1.25618,1.01909,53.1231,17.4393,63.2319,0.974679,0.974679,1.06501,0.974679,0.998743,0.974679,0.974679
3,1460.4,1,3.40517,1.73217,1.04985,53.911,17.1996,64.8806,0.95,0.95,1.03804,0.95,0.998743,0.95,0.95
4,1446.98,1,2.79306,1.65845,1.2124,50.8748,21.5292,60.7854,0.925945,0.925945,1.03905,0.925945,0.998743,0.925945,0.925945
5,1439.31,1,2.33353,1.49865,1.36219,57.8114,15.7601,68.6358,0.9025,0.9025,1.01274,0.9025,0.998743,0.9025,0.9025
6,1426.82,1,2.36643,1.98977,1.33952,60.7931,14.2071,71.8784,0.879648,0.879648,0.987101,0.879648,0.998743,0.879648,0.879648
7,1417.97,1,2.87646,2.01543,1.21206,67.2185,13.8367,79.5947,0.857375,0.857375,0.962107,0.857375,0.998743,0.857375,0.857375
8,1392.47,1,5.01608,1.32877,0.674814,71.2376,13.4215,83.479,0.835666,0.835666,0.937746,0.835666,0.998743,0.835666,0.835666
9,1399.75,1,5.03704,1.39288,0.662292,84.0963,12.6536,98.3255,0.814506,0.814506,1.00297,0.814506,0.998743,0.814506,0.814506
10,1382.73,1,4.31417,1.33061,0.885901,78.744,12.6503,92.4144,0.793882,0.793882,0.977578,0.793882,0.998743,0.793882,0.793882
11,1363.42,1,4.73003,1.4394,0.815279,82.6776,11.988,96.7897,0.773781,0.773781,0.952825,0.773781,0.998743,0.773781,0.773781
12,1356.26,1,4.18497,1.3267,0.901634,74.5108,11.665,87.0616,0.754188,0.754188,0.982099,0.754188,0.998743,0.754188,0.754188
13,1351.27,1,4.93637,1.26941,0.752153,80.8007,14.9151,94.6814,0.735092,0.735092,1.01576,0.735092,0.998743,0.735092,0.735092
14,1339.05,1,3.83991,1.65729,0.945671,74.6715,14.2488,87.6738,0.716479,0.716479,1.03047,0.716479,0.998743,0.716479,0.716479
15,1323.72,1,5.75621,1.5838,0.551691,75.8577,15.503,89.435,0.698337,0.698337,1.01337,0.698337,0.998743,0.698337,0.698337
16,1314.03,1,6.33153,1.11011,0.455936,74.0752,15.5025,88.251,0.680655,0.680655,0.987716,0.680655,0.998743,0.680655,0.680655
17,1296.11,1,4.72715,1.78622,0.766236,78.0532,14.9627,92.9265,0.66342,0.66342,0.971341,0.66342,0.998743,0.66342,0.66342
18,1284.12,1,4.18321,1.46921,0.923056,70.7701,17.0526,84.3824,0.646622,0.646622,0.946746,0.646622,0.998743,0.646622,0.646622
19,1278.73,1,4.4691,1.52366,0.87473,64.4414,17.1269,76.1392,0.630249,0.630249,0.966303,0.630249,0.998743,0.630249,0.630249
20,1269.87,1,6.11276,1.41033,0.54871,61.8358,15.7469,73.1124,0.614291,0.614291,0.941836,0.614291,0.998743,0.614291,0.614291
21,1250.37,1,5.72546,1.31515,0.631749,56.5485,17.8854,67.3504,0.598737,0.598737,0.917988,0.598737,0.998743,0.598737,0.598737
22,1243.57,1,7.53276,1.32973,0.351841,60.5881,15.2065,72.4804,0.583577,0.583577,0.894744,0.583577,0.998743,0.583577,0.583577
23,1228.91,1,5.40264,1.52666,0.654964,63.609,14.2246,76.4956,0.5688,0.5688,0.872089,0.5688,0.998743,0.5688,0.5688
24,1207.8,1,4.86699,1.36217,0.778846,65.9146,12.2222,78.69,0.554398,0.554398,0.850007,0.554398,0.998743,0.554398,0.554398
25,1203.65,1,5.14108,1.25589,0.730862,59.866,13.5111,71.2994,0.54036,0.54036,0.828484,0.54036,0.998743,0.54036,0.54036
26,1188.42,1,5.81341,1.18551,0.612894,54.7464,15.193,65.5333,0.526678,0.526678,0.834809,0.526678,0.998743,0.526678,0.526678
27,1182.04,1,5.28848,1.35487,0.708754,53.7529,16.8573,64.3673,0.513342,0.513342,0.949652,0.513342,0.998743,0.513342,0.513342
28,1168.81,1,4.66301,1.60797,0.845869,58.6145,15.6208,69.6603,0.500344,0.500344,0.925607,0.500344,0.998743,0.500344,0.500344
29,1155.38,1,4.42048,1.4319,0.906481,57.1713,16.3265,67.4819,0.487675,0.487675,0.935988,0.487675,0.998743,0.487675,0.487675
30,1141.75,1,6.02079,1.16385,0.59916,54.555,13.5982,64.3706,0.475327,0.475327,0.912288,0.475327,0.998743,0.475327,0.475327
31,1142.32,1,6.14247,1.29738,0.574753,58.22,12.033,68.1204,0.463291,0.463291,0.889188,0.463291,0.998743,0.463291,0.463291
32,1125.07,1,6.1439,1.61756,0.532767,60.3135,11.008,70.6217,0.45156,0.45156,0.866673,0.45156,0.998743,0.45156,0.45156
33,1108.68,1,5.14384,1.3623,0.712146,61.0729,11.2025,71.3208,0.440127,0.440127,0.844729,0.440127,0.998743,0.440127,0.440127
34,1096.2,1,4.90637,1.43846,0.731031,61.9534,10.5996,72.3946,0.428982,0.428982,0.82334,0.428982,0.998743,0.428982,0.428982
35,1091.33,1,5.26933,1.34456,0.688882,58.6374,10.2532,68.4373,0.41812,0.41812,0.802492,0.41812,0.998743,0.41812,0.41812
