standEta_Cl_abscissa,standEta_Cl_cdf,standEta_V1_abscissa,standEta_V1_cdf,standEta_Q_abscissa,standEta_Q_cdf,standEta_V2_abscissa,standEta_V2_cdf,standEta_bias_abscissa,standEta_bias_cdf,split
-2.2565,0.0385714,-2.44313,0.0385714,-2.15948,0.0385714,-2.30932,0.0385714,-1.10346,0.0385714,All
-2.23966,0.04,-2.44265,0.04,-2.15467,0.04,-2.30017,0.04,-1.09821,0.04,All
-2.2347,0.0414286,-2.44265,0.0414286,-2.14739,0.0414286,-2.26856,0.0414286,-1.09353,0.0414286,All
-2.23125,0.0428571,-2.39977,0.0428571,-2.1423,0.0428571,-2.25819,0.0428571,-1.09329,0.0428571,All
-2.21607,0.0442857,-2.39672,0.0442857,-2.12362,0.0442857,-2.25164,0.0442857,-1.09,0.0442857,All
-2.20626,0.0457143,-2.39217,0.0457143,-2.1172,0.0457143,-2.25061,0.0457143,-1.08074,0.0457143,All
-2.19418,0.0471429,-2.3873,0.0471429,-2.11541,0.0471429,-2.23762,0.0471429,-1.04474,0.0471429,All
-2.19183,0.0485714,-2.36298,0.0485714,-2.09405,0.0485714,-2.22063,0.0485714,-1.03765,0.0485714,All
-2.18335,0.05,-2.36101,0.05,-2.06217,0.05,-2.19712,0.05,-1.03399,0.05,All
-2.18134,0.0514286,-2.34043,0.0514286,-2.04894,0.0514286,-2.19346,0.0514286,-1.03317,0.0514286,All
-2.18115,0.0528571,-2.31101,0.0528571,-2.0334,0.0528571,-2.18124,0.0528571,-1.00059,0.0528571,All
-2.1716,0.0542857,-2.30297,0.0542857,-2.02936,0.0542857,-2.15046,0.0542857,-0.987275,0.0542857,All
-2.16333,0.0557143,-2.29085,0.0557143,-2.00681,0.0557143,-2.12712,0.0557143,-0.962249,0.0557143,All
-2.1557,0.0571429,-2.27732,0.0571429,-1.98326,0.0571429,-2.12064,0.0571429,-0.948766,0.0571429,All
-2.12307,0.0585714,-2.27226,0.0585714,-1.95959,0.0585714,-2.11785,0.0585714,-0.898631,0.0585714,All
-2.09101,0.06,-2.25078,0.06,-1.93578,0.06,-2.09313,0.06,-0.894732,0.06,All
-2.08373,0.0614286,-2.20711,0.0614286,-1.93416,0.0614286,-2.06535,0.0614286,-0.869782,0.0614286,All
-2.06568,0.0628571,-2.20474,0.0628571,-1.91991,0.0628571,-2.0419,0.0628571,-0.853527,0.0628571,All
-2.01979,0.0642857,-2.16942,0.0642857,-1.87108,0.0642857,-2.033,0.0642857,-0.850558,0.0642857,All
-2.01946,0.0657143,-2.1344,0.0657143,-1.83072,0.0657143,-2.03151,0.0657143,-0.840839,0.0657143,All
-1.98182,0.0671429,-2.11456,0.0671429,-1.78017,0.0671429,-2.01775,0.0671429,-0.834873,0.0671429,All
-1.94491,0.0685714,-2.08278,0.0685714,-1.7484,0.0685714,-2.00786,0.0685714,-0.81792,0.0685714,All
-1.93717,0.07,-2.06539,0.07,-1.72417,0.07,-2.00055,0.07,-0.816778,0.07,All
-1.90644,0.0714286,-2.04868,0.0714286,-1.69605,0.0714286,-1.96536,0.0714286,-0.783743,0.0714286,All
-1.73539,0.0728571,-2.04239,0.0728571,-1.69576,0.0728571,-1.94513,0.0728571,-0.777627,0.0728571,All
-1.71105,0.0742857,-1.98855,0.0742857,-1.68832,0.0742857,-1.9155,0.0742857,-0.761235,0.0742857,All
-1.70686,0.0757143,-1.90621,0.0757143,-1.66792,0.0757143,-1.89,0.0757143,-0.709157,0.0757143,All
-1.64099,0.0771429,-1.90351,0.0771429,-1.66418,0.0771429,-1.87617,0.0771429,-0.691364,0.0771429,All
-1.62417,0.0785714,-1.84251,0.0785714,-1.66194,0.0785714,-1.84837,0.0785714,-0.677351,0.0785714,All
-1.60925,0.08,-1.66914,0.08,-1.65298,0.08,-1.83458,0.08,-0.652978,0.08,All
-1.60902,0.0814286,-1.64801,0.0814286,-1.645,0.0814286,-1.78774,0.0814286,-0.634225,0.0814286,All
-1.58084,0.0828571,-1.57896,0.0828571,-1.64182,0.0828571,-1.78365,0.0828571,-0.621494,0.0828571,All
-1.57884,0.0842857,-1.56225,0.0842857,-1.61399,0.0842857,-1.75695,0.0842857,-0.604901,0.0842857,All
-1.57159,0.0857143,-1.52564,0.0857143,-1.61161,0.0857143,-1.75262,0.0857143,-0.587381,0.0857143,All
-1.57063,0.0871429,-1.51624,0.0871429,-1.56947,0.0871429,-1.69174,0.0871429,-0.587032,0.0871429,All
-1.56973,0.0885714,-1.49586,0.0885714,-1.56883,0.0885714,-1.6849,0.0885714,-0.573225,0.0885714,All
-1.5622,0.09,-1.4853,0.09,-1.5438,0.09,-1.68453,0.09,-0.544076,0.09,All
-1.54114,0.0914286,-1.47868,0.0914286,-1.53561,0.0914286,-1.62174,0.0914286,-0.540624,0.0914286,All
-1.53975,0.0928571,-1.47159,0.0928571,-1.52706,0.0928571,-1.61894,0.0928571,-0.518708,0.0928571,All
-1.53884,0.0942857,-1.46969,0.0942857,-1.51413,0.0942857,-1.61049,0.0942857,-0.515532,0.0942857,All
-1.50168,0.0957143,-1.46665,0.0957143,-1.50711,0.0957143,-1.58065,0.0957143,-0.467329,0.0957143,All
-1.49356,0.0971429,-1.38604,0.0971429,-1.48184,0.0971429,-1.53903,0.0971429,-0.459378,0.0971429,All
-1.49112,0.0985714,-1.35467,0.0985714,-1.47601,0.0985714,-1.53264,0.0985714,-0.450159,0.0985714,All
-1.4906,0.1,-1.33298,0.1,-1.46532,0.1,-1.52777,0.1,-0.441789,0.1,All
-1.46176,0.101429,-1.32848,0.101429,-1.44949,0.101429,-1.52744,0.101429,-0.422221,0.101429,All
-1.46067,0.102857,-1.32504,0.102857,-1.4267,0.102857,-1.50365,0.102857,-0.390447,0.102857,All
-1.44963,0.104286,-1.30905,0.104286,-1.41178,0.104286,-1.46857,0.104286,-0.389774,0.104286,All
-1.44642,0.105714,-1.29305,0.105714,-1.39236,0.105714,-1.46569,0.105714,-0.384256,0.105714,All
-1.43901,0.107143,-1.28889,0.107143,-1.33896,0.107143,-1.45296,0.107143,-0.367318,0.107143,All
-1.43682,0.108571,-1.2487,0.108571,-1.32077,0.108571,-1.41543,0.108571,-0.364676,0.108571,All
-1.43395,0.11,-1.24389,0.11,-1.30939,0.11,-1.41054,0.11,-0.345687,0.11,All
-1.43337,0.111429,-1.22551,0.111429,-1.30834,0.111429,-1.40121,0.111429,-0.341374,0.111429,All
-1.42586,0.112857,-1.225,0.112857,-1.30386,0.112857,-1.39362,0.112857,-0.337693,0.112857,All
-1.41131,0.114286,-1.22154,0.114286,-1.29909,0.114286,-1.38441,0.114286,-0.324993,0.114286,All
-1.40576,0.115714,-1.21261,0.115714,-1.2969,0.115714,-1.36455,0.115714,-0.320932,0.115714,All
-1.39879,0.117143,-1.2105,0.117143,-1.29667,0.117143,-1.34207,0.117143,-0.310067,0.117143,All
-1.39702,0.118571,-1.18622,0.118571,-1.28653,0.118571,-1.34142,0.118571,-0.309264,0.118571,All
-1.39661,0.12,-1.1813,0.12,-1.28342,0.12,-1.33305,0.12,-0.304305,0.12,All
-1.38743,0.121429,-1.15911,0.121429,-1.28284,0.121429,-1.31919,0.121429,-0.30038,0.121429,All
-1.38098,0.122857,-1.15555,0.122857,-1.27187,0.122857,-1.31471,0.122857,-0.296309,0.122857,All
-1.37488,0.124286,-1.15333,0.124286,-1.2706,0.124286,-1.26795,0.124286,-0.292941,0.124286,All
-1.36768,0.125714,-1.08741,0.125714,-1.2682,0.125714,-1.25143,0.125714,-0.287168,0.125714,All
-1.33823,0.127143,-1.01581,0.127143,-1.26701,0.127143,-1.23473,0.127143,-0.281782,0.127143,All
-1.33209,0.128571,-1.01414,0.128571,-1.26384,0.128571,-1.23204,0.128571,-0.271371,0.128571,All
-1.33208,0.13,-1.01295,0.13,-1.26267,0.13,-1.22747,0.13,-0.258917,0.13,All
-1.32808,0.131429,-1.00015,0.131429,-1.2535,0.131429,-1.22375,0.131429,-0.247503,0.131429,All
-1.32774,0.132857,-0.995857,0.132857,-1.21789,0.132857,-1.21363,0.132857,-0.231318,0.132857,All
-1.27459,0.134286,-0.993311,0.134286,-1.20162,0.134286,-1.20947,0.134286,-0.217083,0.134286,All
-1.25953,0.135714,-0.966718,0.135714,-1.1981,0.135714,-1.19369,0.135714,-0.210506,0.135714,All
-1.24096,0.137143,-0.966267,0.137143,-1.19773,0.137143,-1.18667,0.137143,-0.203023,0.137143,All
-1.23729,0.138571,-0.963141,0.138571,-1.1624,0.138571,-1.17189,0.138571,-0.175052,0.138571,All
-1.23372,0.14,-0.962634,0.14,-1.14365,0.14,-1.17149,0.14,-0.167126,0.14,All
-1.21526,0.141429,-0.955531,0.141429,-1.14158,0.141429,-1.15613,0.141429,-0.161772,0.141429,All
-1.19532,0.142857,-0.941763,0.142857,-1.1384,0.142857,-1.14797,0.142857,-0.149292,0.142857,All
-1.15972,0.144286,-0.933739,0.144286,-1.13692,0.144286,-1.14335,0.144286,-0.142867,0.144286,All
-1.00044,0.145714,-0.923344,0.145714,-1.11739,0.145714,-1.12288,0.145714,-0.140058,0.145714,All
-0.984986,0.147143,-0.900606,0.147143,-1.10884,0.147143,-1.1088,0.147143,-0.115587,0.147143,All
-0.975292,0.148571,-0.891376,0.148571,-1.10689,0.148571,-1.03513,0.148571,-0.106402,0.148571,All
-0.967491,0.15,-0.886091,0.15,-1.10208,0.15,-1.01974,0.15,-0.10497,0.15,All
-0.936658,0.151429,-0.875347,0.151429,-1.09891,0.151429,-1.00703,0.151429,-0.100928,0.151429,All
-0.928831,0.152857,-0.872771,0.152857,-1.08552,0.152857,-1.00491,0.152857,-0.0941301,0.152857,All
-0.917808,0.154286,-0.866547,0.154286,-1.06472,0.154286,-0.99408,0.154286,-0.0900642,0.154286,All
-0.910615,0.155714,-0.865683,0.155714,-1.05632,0.155714,-0.966498,0.155714,-0.0896039,0.155714,All
-0.901105,0.157143,-0.845051,0.157143,-1.05464,0.157143,-0.963074,0.157143,-0.0863289,0.157143,All
-0.894636,0.158571,-0.814468,0.158571,-1.03405,0.158571,-0.955283,0.158571,-0.0813865,0.158571,All
-0.860354,0.16,-0.790861,0.16,-1.01469,0.16,-0.951629,0.16,-0.079599,0.16,All
-0.853861,0.161429,-0.770508,0.161429,-1.01054,0.161429,-0.937109,0.161429,-0.0707755,0.161429,All
-0.852553,0.162857,-0.768887,0.162857,-1.00722,0.162857,-0.935862,0.162857,-0.0565958,0.162857,All
-0.847988,0.164286,-0.765158,0.164286,-1.0012,0.164286,-0.93408,0.164286,-0.0559921,0.164286,All
-0.847536,0.165714,-0.762466,0.165714,-0.997756,0.165714,-0.924578,0.165714,-0.0548269,0.165714,All
-0.84672,0.167143,-0.761366,0.167143,-0.994476,0.167143,-0.924146,0.167143,-0.0482262,0.167143,All
-0.83576,0.168571,-0.751782,0.168571,-0.974955,0.168571,-0.920809,0.168571,-0.0445338,0.168571,All
-0.835198,0.17,-0.747038,0.17,-0.974374,0.17,-0.919937,0.17,-0.03124,0.17,All
-0.830621,0.171429,-0.739289,0.171429,-0.968735,0.171429,-0.880396,0.171429,-0.0156758,0.171429,All
-0.814438,0.172857,-0.729797,0.172857,-0.965646,0.172857,-0.879445,0.172857,-0.00877129,0.172857,All
-0.799582,0.174286,-0.721625,0.174286,-0.956252,0.174286,-0.876227,0.174286,-0.00450074,0.174286,All
-0.797174,0.175714,-0.719342,0.175714,-0.943347,0.175714,-0.873995,0.175714,0.00727388,0.175714,All
-0.795914,0.177143,-0.714217,0.177143,-0.937233,0.177143,-0.872233,0.177143,0.0231902,0.177143,All
-0.783485,0.178571,-0.712208,0.178571,-0.935671,0.178571,-0.859173,0.178571,0.0252881,0.178571,All
-0.783177,0.18,-0.701118,0.18,-0.929292,0.18,-0.854287,0.18,0.0303661,0.18,All
-0.782981,0.181429,-0.697807,0.181429,-0.911079,0.181429,-0.847449,0.181429,0.0306683,0.181429,All
-0.775271,0.182857,-0.692257,0.182857,-0.908826,0.182857,-0.807841,0.182857,0.0321848,0.182857,All
-0.773609,0.184286,-0.691509,0.184286,-0.906926,0.184286,-0.799928,0.184286,0.0335079,0.184286,All
-0.757455,0.185714,-0.686512,0.185714,-0.905324,0.185714,-0.79214,0.185714,0.0361163,0.185714,All
-0.751358,0.187143,-0.686107,0.187143,-0.90312,0.187143,-0.780013,0.187143,0.0415444,0.187143,All
-0.744266,0.188571,-0.679055,0.188571,-0.891046,0.188571,-0.762833,0.188571,0.0446702,0.188571,All
-0.74181,0.19,-0.666337,0.19,-0.887982,0.19,-0.759484,0.19,0.0549594,0.19,All
-0.741056,0.191429,-0.662028,0.191429,-0.885252,0.191429,-0.755848,0.191429,0.0572081,0.191429,All
-0.733024,0.192857,-0.660877,0.192857,-0.875868,0.192857,-0.734956,0.192857,0.0578368,0.192857,All
-0.729756,0.194286,-0.632207,0.194286,-0.842526,0.194286,-0.726206,0.194286,0.0618215,0.194286,All
-0.721631,0.195714,-0.626131,0.195714,-0.817834,0.195714,-0.724303,0.195714,0.085605,0.195714,All
-0.721179,0.197143,-0.621201,0.197143,-0.803683,0.197143,-0.721201,0.197143,0.0871892,0.197143,All
-0.721005,0.198571,-0.613818,0.198571,-0.796143,0.198571,-0.720357,0.198571,0.100244,0.198571,All
-0.711023,0.2,-0.608493,0.2,-0.791847,0.2,-0.712458,0.2,0.102181,0.2,All
-0.70718,0.201429,-0.604843,0.201429,-0.786573,0.201429,-0.701723,0.201429,0.10667,0.201429,All
-0.701522,0.202857,-0.602382,0.202857,-0.78533,0.202857,-0.700336,0.202857,0.128343,0.202857,All
-0.699198,0.204286,-0.60079,0.204286,-0.778401,0.204286,-0.692892,0.204286,0.132355,0.204286,All
-0.698885,0.205714,-0.593478,0.205714,-0.764349,0.205714,-0.671022,0.205714,0.150986,0.205714,All
-0.69862,0.207143,-0.565798,0.207143,-0.754436,0.207143,-0.670114,0.207143,0.170167,0.207143,All
-0.696441,0.208571,-0.552133,0.208571,-0.74646,0.208571,-0.669905,0.208571,0.172309,0.208571,All
-0.693854,0.21,-0.549996,0.21,-0.724173,0.21,-0.666966,0.21,0.18096,0.21,All
-0.691389,0.211429,-0.545133,0.211429,-0.710521,0.211429,-0.664984,0.211429,0.183401,0.211429,All
-0.689807,0.212857,-0.523409,0.212857,-0.707853,0.212857,-0.662453,0.212857,0.187947,0.212857,All
-0.688548,0.214286,-0.521082,0.214286,-0.701319,0.214286,-0.654328,0.214286,0.20518,0.214286,All
-0.687478,0.215714,-0.520126,0.215714,-0.696983,0.215714,-0.652588,0.215714,0.2247,0.215714,All
-0.685264,0.217143,-0.519007,0.217143,-0.691883,0.217143,-0.645377,0.217143,0.230174,0.217143,All
-0.681452,0.218571,-0.504691,0.218571,-0.686873,0.218571,-0.637608,0.218571,0.232491,0.218571,All
-0.673784,0.22,-0.503389,0.22,-0.684496,0.22,-0.631117,0.22,0.235667,0.22,All
-0.673029,0.221429,-0.497596,0.221429,-0.682909,0.221429,-0.608375,0.221429,0.23703,0.221429,All
-0.666699,0.222857,-0.497378,0.222857,-0.681359,0.222857,-0.578159,0.222857,0.237753,0.222857,All
-0.663814,0.224286,-0.496795,0.224286,-0.660237,0.224286,-0.575508,0.224286,0.24107,0.224286,All
-0.654591,0.225714,-0.492484,0.225714,-0.6579,0.225714,-0.575446,0.225714,0.246352,0.225714,All
-0.649455,0.227143,-0.477443,0.227143,-0.655008,0.227143,-0.573923,0.227143,0.246744,0.227143,All
-0.645104,0.228571,-0.472279,0.228571,-0.653423,0.228571,-0.567213,0.228571,0.247992,0.228571,All
-0.641084,0.23,-0.467236,0.23,-0.637091,0.23,-0.565975,0.23,0.251285,0.23,All
-0.638068,0.231429,-0.460514,0.231429,-0.629068,0.231429,-0.559624,0.231429,0.256801,0.231429,All
-0.638039,0.232857,-0.460373,0.232857,-0.622977,0.232857,-0.557972,0.232857,0.260032,0.232857,All
-0.636629,0.234286,-0.454874,0.234286,-0.621279,0.234286,-0.554996,0.234286,0.265155,0.234286,All
-0.631984,0.235714,-0.453104,0.235714,-0.615408,0.235714,-0.550517,0.235714,0.267311,0.235714,All
-0.63098,0.237143,-0.445811,0.237143,-0.612638,0.237143,-0.542306,0.237143,0.278788,0.237143,All
-0.630377,0.238571,-0.443788,0.238571,-0.610544,0.238571,-0.537877,0.238571,0.285572,0.238571,All
-0.625769,0.24,-0.436525,0.24,-0.608554,0.24,-0.534987,0.24,0.28844,0.24,All
-0.623766,0.241429,-0.43427,0.241429,-0.60705,0.241429,-0.529815,0.241429,0.2956,0.241429,All
-0.623108,0.242857,-0.433627,0.242857,-0.602413,0.242857,-0.525148,0.242857,0.299626,0.242857,All
-0.621791,0.244286,-0.433419,0.244286,-0.601351,0.244286,-0.524315,0.244286,0.303144,0.244286,All
-0.618717,0.245714,-0.421513,0.245714,-0.600712,0.245714,-0.50241,0.245714,0.312363,0.245714,All
-0.618248,0.247143,-0.405361,0.247143,-0.598871,0.247143,-0.484668,0.247143,0.316799,0.247143,All
-0.617083,0.248571,-0.404947,0.248571,-0.59803,0.248571,-0.483811,0.248571,0.318111,0.248571,All
-0.615546,0.25,-0.403539,0.25,-0.59064,0.25,-0.481134,0.25,0.32806,0.25,All
-0.614397,0.251429,-0.401393,0.251429,-0.589076,0.251429,-0.480917,0.251429,0.33019,0.251429,All
-0.614387,0.252857,-0.401198,0.252857,-0.587932,0.252857,-0.472911,0.252857,0.335574,0.252857,All
-0.599088,0.254286,-0.398315,0.254286,-0.579734,0.254286,-0.466087,0.254286,0.337226,0.254286,All
-0.595409,0.255714,-0.396658,0.255714,-0.579314,0.255714,-0.464881,0.255714,0.35374,0.255714,All
-0.595002,0.257143,-0.385097,0.257143,-0.575105,0.257143,-0.451617,0.257143,0.370465,0.257143,All
-0.593186,0.258571,-0.383208,0.258571,-0.574685,0.258571,-0.448755,0.258571,0.384637,0.258571,All
-0.590147,0.26,-0.379123,0.26,-0.573704,0.26,-0.44339,0.26,0.395959,0.26,All
-0.586454,0.261429,-0.379052,0.261429,-0.569028,0.261429,-0.436283,0.261429,0.4018,0.261429,All
-0.578034,0.262857,-0.374637,0.262857,-0.566223,0.262857,-0.428761,0.262857,0.404356,0.262857,All
-0.569079,0.264286,-0.372729,0.264286,-0.552418,0.264286,-0.42782,0.264286,0.404871,0.264286,All
-0.564812,0.265714,-0.369999,0.265714,-0.548254,0.265714,-0.42061,0.265714,0.418298,0.265714,All
-0.562336,0.267143,-0.368294,0.267143,-0.546584,0.267143,-0.417687,0.267143,0.425882,0.267143,All
-0.560781,0.268571,-0.366185,0.268571,-0.54267,0.268571,-0.415927,0.268571,0.426796,0.268571,All
-0.559446,0.27,-0.365194,0.27,-0.541283,0.27,-0.413247,0.27,0.429797,0.27,All
-0.548883,0.271429,-0.36343,0.271429,-0.540601,0.271429,-0.412377,0.271429,0.435931,0.271429,All
-0.540444,0.272857,-0.353099,0.272857,-0.536007,0.272857,-0.409205,0.272857,0.436494,0.272857,All
-0.532148,0.274286,-0.348149,0.274286,-0.534362,0.274286,-0.406282,0.274286,0.442267,0.274286,All
-0.526226,0.275714,-0.346483,0.275714,-0.532578,0.275714,-0.403041,0.275714,0.442802,0.275714,All
-0.52603,0.277143,-0.344163,0.277143,-0.526508,0.277143,-0.399364,0.277143,0.444143,0.277143,All
-0.525971,0.278571,-0.339541,0.278571,-0.512297,0.278571,-0.39682,0.278571,0.449058,0.278571,All
-0.513027,0.28,-0.334765,0.28,-0.511978,0.28,-0.396751,0.28,0.458665,0.28,All
-0.507981,0.281429,-0.331383,0.281429,-0.505163,0.281429,-0.395086,0.281429,0.467118,0.281429,All
-0.497485,0.282857,-0.328987,0.282857,-0.49559,0.282857,-0.395013,0.282857,0.467482,0.282857,All
-0.495108,0.284286,-0.318955,0.284286,-0.486367,0.284286,-0.393222,0.284286,0.471372,0.284286,All
-0.490891,0.285714,-0.310928,0.285714,-0.48055,0.285714,-0.392814,0.285714,0.472792,0.285714,All
-0.487873,0.287143,-0.310445,0.287143,-0.478509,0.287143,-0.392353,0.287143,0.481301,0.287143,All
-0.485138,0.288571,-0.306975,0.288571,-0.478269,0.288571,-0.388361,0.288571,0.482745,0.288571,All
-0.480505,0.29,-0.293566,0.29,-0.47695,0.29,-0.388196,0.29,0.487865,0.29,All
-0.480012,0.291429,-0.291818,0.291429,-0.473142,0.291429,-0.387157,0.291429,0.488814,0.291429,All
-0.468075,0.292857,-0.290102,0.292857,-0.472605,0.292857,-0.385981,0.292857,0.489635,0.292857,All
-0.464663,0.294286,-0.285094,0.294286,-0.468186,0.294286,-0.385655,0.294286,0.493591,0.294286,All
-0.452568,0.295714,-0.280901,0.295714,-0.451201,0.295714,-0.380318,0.295714,0.510502,0.295714,All
-0.450443,0.297143,-0.275842,0.297143,-0.443685,0.297143,-0.373026,0.297143,0.511426,0.297143,All
-0.450043,0.298571,-0.273768,0.298571,-0.442013,0.298571,-0.371161,0.298571,0.522035,0.298571,All
-0.447558,0.3,-0.272606,0.3,-0.441394,0.3,-0.370043,0.3,0.522202,0.3,All
-0.446373,0.301429,-0.271852,0.301429,-0.431711,0.301429,-0.368736,0.301429,0.523067,0.301429,All
-0.428076,0.302857,-0.262959,0.302857,-0.430723,0.302857,-0.357208,0.302857,0.523258,0.302857,All
-0.427654,0.304286,-0.260121,0.304286,-0.429279,0.304286,-0.357049,0.304286,0.526808,0.304286,All
-0.404532,0.305714,-0.253775,0.305714,-0.425117,0.305714,-0.355964,0.305714,0.531522,0.305714,All
-0.396318,0.307143,-0.250429,0.307143,-0.412117,0.307143,-0.34939,0.307143,0.536533,0.307143,All
-0.394549,0.308571,-0.248751,0.308571,-0.412106,0.308571,-0.344449,0.308571,0.53864,0.308571,All
-0.392959,0.31,-0.247486,0.31,-0.40857,0.31,-0.342948,0.31,0.542516,0.31,All
-0.389086,0.311429,-0.239651,0.311429,-0.388051,0.311429,-0.338169,0.311429,0.54622,0.311429,All
-0.388319,0.312857,-0.239234,0.312857,-0.387964,0.312857,-0.331542,0.312857,0.552886,0.312857,All
-0.382272,0.314286,-0.236218,0.314286,-0.383502,0.314286,-0.322645,0.314286,0.553544,0.314286,All
-0.373142,0.315714,-0.235673,0.315714,-0.382137,0.315714,-0.322134,0.315714,0.555685,0.315714,All
-0.366972,0.317143,-0.231972,0.317143,-0.381744,0.317143,-0.317561,0.317143,0.556871,0.317143,All
-0.365159,0.318571,-0.231563,0.318571,-0.370169,0.318571,-0.317375,0.318571,0.558389,0.318571,All
-0.357915,0.32,-0.226313,0.32,-0.36808,0.32,-0.316459,0.32,0.564945,0.32,All
-0.352548,0.321429,-0.223621,0.321429,-0.367552,0.321429,-0.313674,0.321429,0.565484,0.321429,All
-0.348842,0.322857,-0.215984,0.322857,-0.366256,0.322857,-0.313239,0.322857,0.566641,0.322857,All
-0.346889,0.324286,-0.215552,0.324286,-0.366008,0.324286,-0.312572,0.324286,0.56856,0.324286,All
-0.332769,0.325714,-0.213663,0.325714,-0.362967,0.325714,-0.311491,0.325714,0.576031,0.325714,All
-0.325289,0.327143,-0.203586,0.327143,-0.354465,0.327143,-0.303921,0.327143,0.578855,0.327143,All
-0.316097,0.328571,-0.203563,0.328571,-0.352234,0.328571,-0.302233,0.328571,0.579524,0.328571,All
-0.315396,0.33,-0.194736,0.33,-0.346798,0.33,-0.301328,0.33,0.585806,0.33,All
-0.31431,0.331429,-0.191215,0.331429,-0.343258,0.331429,-0.289406,0.331429,0.589692,0.331429,All
-0.312415,0.332857,-0.19025,0.332857,-0.342516,0.332857,-0.288297,0.332857,0.608585,0.332857,All
-0.312254,0.334286,-0.187177,0.334286,-0.325688,0.334286,-0.279582,0.334286,0.608909,0.334286,All
-0.303946,0.335714,-0.186861,0.335714,-0.325299,0.335714,-0.275295,0.335714,0.611864,0.335714,All
-0.303218,0.337143,-0.186163,0.337143,-0.323979,0.337143,-0.271484,0.337143,0.612038,0.337143,All
-0.297958,0.338571,-0.186002,0.338571,-0.31423,0.338571,-0.263944,0.338571,0.625153,0.338571,All
-0.294108,0.34,-0.181568,0.34,-0.3128,0.34,-0.263586,0.34,0.630587,0.34,All
-0.283419,0.341429,-0.17635,0.341429,-0.310422,0.341429,-0.263008,0.341429,0.633095,0.341429,All
-0.280414,0.342857,-0.174706,0.342857,-0.309513,0.342857,-0.262532,0.342857,0.63633,0.342857,All
