simulations,OFV
500,947.627
1000,949.167
1500,949.518
2000,948.598
2500,948.618
3000,948.358
3500,947.753
4000,947.53
4500,947.65
5000,947.918
5500,946.98
6000,946.92
6500,946.276
7000,946.374
7500,946.061
8000,946.298
8500,946.518
9000,946.218
9500,946.066
10000,945.812
10500,945.822
11000,945.757
11500,945.675
12000,945.354
12500,944.797
13000,944.432
13500,943.994
14000,944.057
14500,944.007
15000,944.095
15500,944.18
16000,944.255
16500,944.224
17000,944.371
17500,944.461
18000,944.367
18500,944.516
19000,944.496
19500,944.501
20000,944.34
20500,944.358
21000,944.325
21500,944.323
22000,944.36
22500,944.418
23000,944.351
23500,944.206
24000,944.215
24500,943.99
25000,944.023
25500,943.974
26000,943.993
26500,943.928
27000,943.95
27500,943.979
28000,943.893
28500,943.902
29000,943.999
29500,944.038
30000,944.11
