pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-2.34808,0.0104167,-3.70645,0.00104167,-2.23973,0.0104167,All
-1.55915,0.0208333,-2.85224,0.00208333,-1.52811,0.0208333,All
-1.46653,0.03125,-2.84512,0.003125,-1.47226,0.03125,All
-1.45628,0.0416667,-2.77054,0.00416667,-1.41401,0.0416667,All
-1.39432,0.0520833,-2.71943,0.00520833,-1.30417,0.0520833,All
-1.25144,0.0625,-2.62337,0.00625,-1.29505,0.0625,All
-1.23098,0.0729167,-2.61802,0.00729167,-1.16778,0.0729167,All
-1.10764,0.0833333,-2.60534,0.00833333,-1.12128,0.0833333,All
-1.04721,0.09375,-2.57211,0.009375,-1.05701,0.09375,All
-1.02369,0.104167,-2.54755,0.0104167,-1.02106,0.104167,All
-0.996803,0.114583,-2.46794,0.0114583,-1.01407,0.114583,All
-0.974431,0.125,-2.44371,0.0125,-1.00265,0.125,All
-0.961649,0.135417,-2.40434,0.0135417,-0.990708,0.135417,All
-0.910982,0.145833,-2.28504,0.0145833,-0.913842,0.145833,All
-0.903758,0.15625,-2.2384,0.015625,-0.900749,0.15625,All
-0.900982,0.166667,-2.16129,0.0166667,-0.895034,0.166667,All
-0.881783,0.177083,-2.12254,0.0177083,-0.888673,0.177083,All
-0.860344,0.1875,-2.09044,0.01875,-0.880548,0.1875,All
-0.821859,0.197917,-2.08184,0.0197917,-0.880289,0.197917,All
-0.794857,0.208333,-2.07263,0.0208333,-0.818356,0.208333,All
-0.792275,0.21875,-2.04101,0.021875,-0.802223,0.21875,All
-0.775013,0.229167,-2.01474,0.0229167,-0.770755,0.229167,All
-0.769155,0.239583,-1.99654,0.0239583,-0.768936,0.239583,All
-0.765835,0.25,-1.94512,0.025,-0.767579,0.25,All
-0.765448,0.260417,-1.93423,0.0260417,-0.765106,0.260417,All
-0.741262,0.270833,-1.93137,0.0270833,-0.7622,0.270833,All
-0.735545,0.28125,-1.92688,0.028125,-0.751956,0.28125,All
-0.722846,0.291667,-1.92224,0.0291667,-0.74588,0.291667,All
