parameter,value
Cl_pop,5.02272216755226
beta_Cl_logtCLCRMLMIN,0.609856482930549
V1_pop,17.7889358478243
Q_pop,5.1853167208318
V2_pop,20.0225584596849
omega_Cl,0.256291900303382
omega_V1,0.282633287337359
omega_Q,0.736651759466935
omega_V2,0.325773285516456
corr_V2_V1,0.998813779859488
a1,0.378763475687006
a2,0.0578721052608944
