simulations, -2LL
1000,609
2000,608.335
3000,608.223
4000,608.342
5000,608.344
6000,608.379
7000,608.51
8000,608.464
9000,608.043
10000,608.052
11000,608.024
12000,608.052
13000,608.172
14000,608.228
15000,608.281
16000,608.358
17000,608.408
18000,608.433
19000,608.475
20000,608.474
21000,608.456
22000,608.487
23000,608.484
24000,608.468
25000,608.464
26000,608.491
27000,608.514
28000,608.521
29000,608.533
30000,608.53
