simulations, -2LL
1000,600.946
2000,600.527
3000,600.225
4000,599.939
5000,599.962
6000,599.847
7000,599.914
8000,599.964
9000,599.864
10000,599.855
11000,599.885
12000,599.943
13000,600.005
14000,600.073
15000,600.066
16000,600.071
17000,600.093
18000,600.092
19000,600.147
20000,600.114
21000,600.086
22000,600.129
23000,600.134
24000,600.096
25000,600.145
26000,600.181
27000,600.203
28000,600.215
29000,600.223
30000,600.215
