iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1578.85,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1562.82,1,4.90177,31.6791,13.4492,68.3739,0.974679,0.974679,0.97597,1.00251,0.974679,0.974679
3,1533.73,1,4.91178,29.6652,14.4177,86.4023,0.95,0.95,0.951258,0.988853,0.95,0.95
4,1525.11,1,4.24997,30.8262,16.8089,104.422,0.925945,0.925945,0.927171,0.963814,0.925945,0.925945
5,1520.91,1,4.46086,37.9087,14.4378,97.7847,0.9025,0.9025,0.903695,0.93941,0.9025,0.9025
6,1508.18,1,4.42185,34.1489,10.75,113.858,0.879648,0.879648,0.880813,0.935579,0.879648,0.879648
7,1493.22,1,4.11363,33.3509,10.9127,124.893,0.857375,0.857375,0.85851,0.91189,0.857375,0.857375
8,1475.44,1,4.21888,31.9617,11.1795,119.048,0.835666,0.835666,0.836772,0.8888,0.835666,0.835666
9,1477.34,1,4.6256,28.2815,10.4251,108.574,0.814506,0.814506,0.830816,0.866295,0.814506,0.814506
10,1450.23,1,4.24621,25.7775,9.98198,131.657,0.793882,0.793882,0.809779,0.84436,0.793882,0.793882
11,1441.7,1,4.20608,26.1519,9.51338,135.51,0.773781,0.773781,0.789275,0.830623,0.773781,0.773781
12,1428.35,1,3.98887,25.7929,8.50305,143.788,0.754188,0.754188,0.76929,0.837267,0.754188,0.754188
13,1431.85,1,3.70617,25.5248,8.41504,188.699,0.735092,0.735092,0.749811,0.855859,0.735092,0.735092
14,1410.34,1,3.57821,29.3325,8.75834,158.438,0.716479,0.716479,0.730826,0.834189,0.716479,0.716479
15,1387.85,1,3.59376,27.6959,9.37917,168.617,0.698337,0.698337,0.712321,0.813067,0.698337,0.698337
16,1379.07,1,3.69839,27.7767,10.6728,182.869,0.680655,0.680655,0.694284,0.792479,0.680655,0.680655
17,1359.02,1,3.98156,25.7593,10.653,170.753,0.66342,0.66342,0.676705,0.772413,0.66342,0.66342
18,1358.92,1,3.87847,23.5746,10.3262,150.902,0.646622,0.646622,0.65957,0.752855,0.646622,0.646622
19,1346.72,1,4.07695,24.668,9.60027,149.984,0.630249,0.630249,0.642869,0.74138,0.630249,0.630249
20,1334.53,1,4.08604,25.6422,8.8386,149.626,0.614291,0.614291,0.626592,0.722608,0.614291,0.614291
21,1309.68,1,4.19224,25.0784,8.92688,140.542,0.598737,0.598737,0.610726,0.704311,0.598737,0.598737
22,1298.94,1,3.99894,23.6693,8.71962,160.278,0.583577,0.583577,0.595262,0.686477,0.583577,0.583577
23,1301.33,1,4.09411,23.2649,7.85414,147.813,0.5688,0.5688,0.58019,0.711475,0.5688,0.5688
24,1278.88,1,4.25011,24.251,7.14922,158.961,0.554398,0.554398,0.565499,0.69346,0.554398,0.554398
25,1271.41,1,4.45762,24.3358,7.11126,149.884,0.54036,0.54036,0.55118,0.684583,0.54036,0.54036
