parameter,value
Cl_pop,5.27908128456225
beta_Cl_logtCLCRMLMIN,0.67124982170392
beta_Cl_logtWTKG,0.803038137275807
V1_pop,21.8270111163687
Q_pop,6.01164667420957
beta_Q_logtAGEA,1.79129210716441
beta_Q_logtCLCRMLMIN,1.32686346607521
beta_Q_logtHCM,5.96155956262316
V2_pop,29.5452446722958
omega_Cl,0.179921835346639
omega_V1,0.219256534069558
omega_Q,0.020711461800321
omega_V2,0.158639629302861
corr_V2_V1,0.99840785242081
a1,0.302226864990096
a2,0.0657778510066086
