iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtWTKG,beta_Cl_tCLCRMLMIN,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,corr_V2_V1,a1,a2
1,1475.69,1,5.6796,0.757903,0.609706,40.6172,12.4684,47.6947,1,1,1,1,0.998743,1,1
2,1462.16,1,6.24181,1.07432,0.49106,47.5393,16.7081,56.2438,0.974679,0.974679,1.13498,0.974679,0.998743,0.974679,0.974679
3,1442.67,1,6.24033,0.932538,0.497552,49.3694,15.9601,58.7263,0.95,0.95,1.10624,0.95,0.998743,0.95,0.95
4,1432.53,1,6.00229,1.03578,0.504955,49.6503,16.8317,59.0391,0.925945,0.925945,1.11811,0.925945,0.998743,0.925945,0.925945
5,1425.41,1,5.17281,0.837969,0.607019,50.0707,14.7214,59.5055,0.9025,0.9025,1.11753,0.9025,0.998743,0.9025,0.9025
6,1408.07,1,5.35238,0.686414,0.604599,44.1897,15.4713,52.4469,0.879648,0.879648,1.08923,0.879648,0.998743,0.879648,0.879648
7,1403.55,1,5.73717,0.6718,0.550727,42.9218,15.8825,50.8295,0.857375,0.857375,1.09424,0.857375,0.998743,0.857375,0.857375
8,1379.3,1,6.0618,0.763499,0.509657,42.1271,17.4647,49.5739,0.835666,0.835666,1.06653,0.835666,0.998743,0.835666,0.835666
9,1382.53,1,6.08,0.70767,0.509393,48.6975,15.7929,56.9492,0.814506,0.814506,1.1792,0.814506,0.998743,0.814506,0.814506
10,1368.63,1,6.07962,1.00411,0.524505,48.2328,15.4182,56.5151,0.793882,0.793882,1.16299,0.793882,0.998743,0.793882,0.793882
11,1357.26,1,5.81656,1.03812,0.551073,48.1334,14.1551,56.3206,0.773781,0.773781,1.13354,0.773781,0.998743,0.773781,0.773781
12,1344.43,1,6.99145,0.904477,0.388305,47.4436,13.9196,55.3721,0.754188,0.754188,1.25212,0.754188,0.998743,0.754188,0.754188
13,1350.44,1,6.20828,0.837776,0.523027,49.8812,15.5605,58.3621,0.735092,0.735092,1.31827,0.735092,0.998743,0.735092,0.735092
14,1329.93,1,7.00488,0.687109,0.410613,50.9642,11.6124,60.045,0.716479,0.716479,1.44461,0.716479,0.998743,0.716479,0.716479
15,1317.52,1,7.43138,0.955363,0.342164,52.7989,12.2364,62.1359,0.698337,0.698337,1.54497,0.698337,0.998743,0.698337,0.698337
16,1308.66,1,6.6534,1.04645,0.406558,53.2778,14.8229,62.9188,0.680655,0.680655,1.66768,0.680655,0.998743,0.680655,0.680655
17,1295.99,1,6.73526,0.912428,0.408883,52.6536,10.4267,62.1428,0.66342,0.66342,1.63316,0.66342,0.998743,0.66342,0.66342
18,1285.67,1,6.92832,0.703841,0.436424,52.043,11.1674,61.4189,0.646622,0.646622,1.59181,0.646622,0.998743,0.646622,0.646622
19,1274.76,1,7.18637,0.701298,0.4142,53.0181,12.6428,62.4197,0.630249,0.630249,1.5515,0.630249,0.998743,0.630249,0.630249
20,1262.03,1,6.65822,0.933493,0.453159,49.0261,16.2493,57.6938,0.614291,0.614291,1.51222,0.614291,0.998743,0.614291,0.614291
21,1253.9,1,5.51366,0.849107,0.658702,47.4311,18.9675,56.198,0.598737,0.598737,1.47392,0.598737,0.998743,0.598737,0.598737
22,1235.99,1,6.01985,1.0336,0.558908,48.4844,15.9382,57.7817,0.583577,0.583577,1.4366,0.583577,0.998743,0.583577,0.583577
23,1219.53,1,6.30816,0.836524,0.534851,45.6596,16.3724,54.5833,0.5688,0.5688,1.40023,0.5688,0.998743,0.5688,0.5688
24,1205.72,1,6.71072,0.979537,0.475783,48.3649,14.2525,57.7132,0.554398,0.554398,1.36477,0.554398,0.998743,0.554398,0.554398
25,1190.17,1,7.60941,0.821268,0.367542,46.3716,15.2183,55.2126,0.54036,0.54036,1.33022,0.54036,0.998743,0.54036,0.54036
26,1185.99,1,7.2847,0.802908,0.398005,46.3014,14.8162,55.3005,0.526678,0.526678,1.29654,0.526678,0.998743,0.526678,0.526678
27,1172.19,1,7.31539,0.707513,0.398257,45.1649,18.0682,53.8722,0.513342,0.513342,1.26371,0.513342,0.998743,0.513342,0.513342
28,1161.72,1,7.56341,0.793961,0.366239,47.2804,19.38,56.1469,0.500344,0.500344,1.23171,0.500344,0.998743,0.500344,0.500344
29,1144.89,1,8.08238,0.812788,0.295674,44.4657,17.3304,52.7646,0.487675,0.487675,1.20052,0.487675,0.998743,0.487675,0.487675
30,1132.71,1,7.87022,0.943913,0.305788,42.9299,14.562,50.8989,0.475327,0.475327,1.17012,0.475327,0.998743,0.475327,0.475327
31,1129.8,1,7.45639,0.927502,0.34968,45.3592,12.7585,53.7342,0.463291,0.463291,1.18423,0.463291,0.998743,0.463291,0.463291
32,1119.25,1,6.61663,0.851489,0.460817,46.2226,10.0881,54.7699,0.45156,0.45156,1.15425,0.45156,0.998743,0.45156,0.45156
33,1108.39,1,6.90407,0.935069,0.420474,47.2729,9.64056,55.9,0.440127,0.440127,1.12502,0.440127,0.998743,0.440127,0.440127
34,1092.86,1,6.07169,1.01092,0.528559,47.5402,8.57881,56.0187,0.428982,0.428982,1.09654,0.428982,0.998743,0.428982,0.428982
35,1079.76,1,6.25715,1.01085,0.507714,48.4502,9.43746,56.953,0.41812,0.41812,1.06877,0.41812,0.998743,0.41812,0.41812
36,1067.87,1,6.98117,0.887749,0.420501,47.054,11.0393,55.2703,0.407533,0.407533,1.04171,0.407533,0.998743,0.407533,0.407533
37,1070.67,1,6.92354,0.906805,0.41137,45.6058,10.2994,53.4343,0.397214,0.397214,1.01533,0.397214,0.998743,0.397214,0.397214
38,1044.07,1,7.2466,0.820964,0.374955,48.2323,9.22689,56.4796,0.387157,0.387157,0.989623,0.387157,0.998743,0.387157,0.387157
39,1029.64,1,6.56466,0.943349,0.480639,47.0494,10.1804,55.127,0.377354,0.377354,0.964565,0.377354,0.998743,0.377354,0.377354
40,1024.87,1,7.15186,0.770528,0.407403,46.0346,10.8871,53.7004,0.367799,0.367799,0.940142,0.367799,0.998743,0.367799,0.367799
41,1022.09,1,6.98902,0.775732,0.434362,46.4712,13.7364,54.3815,0.358486,0.358486,0.916337,0.358486,0.998743,0.358486,0.358486
42,1011.91,1,7.23933,0.991188,0.386738,46.7687,12.6584,54.8561,0.349409,0.368374,0.893135,0.369223,0.998743,0.349409,0.349409
43,1007.32,1,7.11277,0.92603,0.387636,45.5645,13.7864,53.5084,0.340562,0.359047,0.87052,0.359874,0.998743,0.340562,0.340562
44,991.788,1,7.11795,0.875917,0.400547,42.0794,15.0064,49.6137,0.331938,0.349955,0.848478,0.350762,0.998743,0.331938,0.331938
45,982.574,1,6.9933,0.728671,0.429048,41.0976,13.763,48.2813,0.323534,0.341094,0.826994,0.34188,0.998743,0.323534,0.323534
46,973.808,1,6.86715,0.878615,0.441352,41.5071,13.1044,48.9107,0.315341,0.332458,0.806054,0.333224,0.998743,0.315341,0.315341
47,964.561,1,7.31602,0.821122,0.384047,42.252,13.7087,49.8917,0.307357,0.32404,0.785644,0.324786,0.998743,0.307357,0.307357
48,949.977,1,7.13016,0.777581,0.399568,40.2166,13.7437,47.343,0.299574,0.315835,0.778227,0.316563,0.998743,0.299574,0.299574
49,945.606,1,7.28212,0.791147,0.375827,41.2351,13.9242,48.3662,0.291989,0.307838,0.796842,0.308547,0.998743,0.291989,0.291989
50,944.694,1,7.33522,0.883223,0.37871,42.5122,13.702,49.9544,0.284596,0.300043,0.776665,0.300734,0.998743,0.284596,0.284596
51,927.048,1,6.85936,0.822581,0.433408,42.0202,11.8562,49.2622,0.27739,0.292446,0.757,0.29312,0.998743,0.27739,0.27739
52,917.793,1,6.71864,0.834427,0.456297,42.3265,13.9294,49.7927,0.270366,0.285041,0.789897,0.285698,0.998743,0.270366,0.270366
53,916.87,1,6.6371,0.824894,0.461076,41.5623,13.5038,49.0273,0.26352,0.277823,0.845445,0.278464,0.998743,0.26352,0.26352
54,912.65,1,7.00385,0.84863,0.408087,42.8568,11.7246,50.6065,0.256848,0.270789,0.896713,0.271413,0.998743,0.256848,0.256848
55,906.066,1,6.96783,0.992409,0.415101,43.6672,11.2577,51.7507,0.250344,0.28414,0.916725,0.281037,0.998743,0.250344,0.250344
56,898.653,1,7.2099,0.903402,0.384948,44.2708,10.7798,52.337,0.244005,0.276946,0.893513,0.273921,0.998743,0.244005,0.244005
57,884.75,1,7.10409,0.974756,0.391354,43.3919,10.2706,51.4265,0.237827,0.272744,0.870889,0.270363,0.998743,0.237827,0.237827
58,881.52,1,6.99938,0.881436,0.393138,43.8134,8.73657,51.8086,0.231805,0.269241,0.862348,0.267672,0.998743,0.231805,0.231805
59,870.149,1,6.94925,0.892354,0.406548,44.0597,9.31756,52.024,0.225936,0.277209,0.840513,0.275606,0.998743,0.225936,0.225936
60,866.824,1,7.07052,0.899315,0.395002,45.1316,10.0037,53.22,0.220215,0.283239,0.819231,0.279832,0.998743,0.220215,0.220215
61,859.864,1,6.87321,0.906086,0.425308,44.5393,10.1053,52.7069,0.214639,0.277033,0.798487,0.277211,0.998743,0.214639,0.214639
62,853.523,1,7.31887,0.946767,0.36635,45.2065,10.9829,53.5192,0.209204,0.277559,0.778269,0.277578,0.998743,0.209204,0.209204
63,852.161,1,6.96082,0.897417,0.420249,44.16,9.9548,52.228,0.203907,0.278168,0.758563,0.27974,0.998743,0.203907,0.203907
64,844.446,1,6.96095,0.920226,0.416531,42.8666,10.6916,50.5423,0.198744,0.271124,0.741644,0.272657,0.998743,0.198744,0.198744
65,843.865,1,6.98497,0.843318,0.414781,43.0417,10.4793,50.7325,0.193711,0.264259,0.754535,0.265753,0.998743,0.196188,0.193711
66,842.074,1,7.23886,0.862593,0.394187,42.7578,11.2,50.412,0.188807,0.257571,0.745527,0.261157,0.998743,0.19845,0.188807
67,846.356,1,7.2813,0.852402,0.375756,42.643,11.1819,50.5383,0.184026,0.264023,0.733896,0.26658,0.998743,0.193425,0.184026
68,837.706,1,7.44035,0.788878,0.360404,43.1508,11.7333,51.0056,0.179366,0.260665,0.733886,0.263131,0.998743,0.202147,0.179366
