iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1559.76,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1536.57,1,4.978,31.3743,12.5197,55.7497,0.974679,0.974679,0.993223,0.974679,0.974679,0.974679
3,1521.88,1,4.86701,26.3296,13.5062,79.4652,0.95,0.95,0.968074,0.967916,0.95,0.95
4,1511.61,1,4.47898,30.0061,14.4682,92.7308,0.925945,0.925945,0.976291,0.943408,0.925945,0.925945
5,1500.48,1,4.64174,28.502,11.6555,89.0184,0.9025,0.9048,0.997804,0.91952,0.9025,0.9025
6,1493.32,1,4.79013,28.5344,8.76586,89.962,0.879648,0.88189,1.02356,0.896237,0.879648,0.879648
7,1475.61,1,4.34754,28.7101,8.5182,94.5333,0.857375,0.85956,0.997641,0.873544,0.857375,0.857375
8,1461.21,1,4.13106,28.9227,8.57531,99.1434,0.835666,0.837795,0.97238,0.85211,0.835666,0.835666
9,1458.7,1,4.52109,27.0011,7.39296,111.607,0.814506,0.816582,0.947759,0.894767,0.814506,0.814506
10,1448.94,1,3.99432,30.3302,8.00013,118.974,0.793882,0.795905,0.933274,0.897894,0.793882,0.793882
11,1431.74,1,4.27674,27.1605,6.90719,123.369,0.773781,0.775753,0.909643,0.959643,0.773781,0.773781
12,1417.16,1,3.86023,28.7527,6.82295,119.981,0.754188,0.75611,0.88661,0.935345,0.754188,0.754188
13,1416.3,1,3.7691,25.5587,7.474,146.015,0.735092,0.736965,0.864161,0.911661,0.735092,0.735092
14,1399.14,1,3.74213,26.4756,7.9246,143.41,0.716479,0.718305,0.84228,0.888577,0.716479,0.716479
15,1378.74,1,4.04306,27.2948,8.16343,137.317,0.698337,0.700117,0.820953,0.866078,0.698337,0.698337
16,1374.02,1,4.18363,27.4854,8.6979,120.956,0.680655,0.682389,0.804278,0.855129,0.680655,0.680655
17,1357.8,1,4.05326,26.689,7.41647,120.775,0.66342,0.665111,0.783913,0.833477,0.66342,0.66342
18,1356.49,1,4.3072,24.7159,7.61537,99.913,0.646622,0.64827,0.773035,0.974593,0.646622,0.646622
19,1339.54,1,4.19018,25.5953,7.63606,119.642,0.630249,0.631855,0.753461,0.949915,0.630249,0.630249
20,1326.87,1,4.40327,27.437,6.35494,103.805,0.614291,0.615856,0.734383,0.925863,0.614291,0.614291
21,1325.21,1,4.44011,28.268,7.37888,95.0477,0.598737,0.600263,0.715788,0.951231,0.598737,0.598737
22,1298.55,1,4.41051,28.2513,6.90896,101.824,0.583577,0.585064,0.697664,0.927146,0.583577,0.583577
23,1303.35,1,4.53554,25.11,6.5925,98.3747,0.5688,0.57025,0.679999,0.961174,0.5688,0.5688
24,1282.92,1,4.35965,26.807,6.67336,123.745,0.554398,0.55581,0.662781,1.02099,0.554398,0.554398
25,1276.01,1,4.50211,25.9738,6.54788,99.4581,0.54036,0.541737,0.645999,1.0871,0.54036,0.54036
26,1263.77,1,4.34749,25.8356,5.99587,104.333,0.526678,0.52802,0.632883,1.08341,0.526678,0.526678
27,1265.75,1,4.21729,26.0208,6.65176,119.371,0.513342,0.51465,0.711423,1.05598,0.513342,0.513342
28,1241.12,1,4.54623,26.4449,6.29789,93.9525,0.500344,0.501619,0.69341,1.02924,0.500344,0.500344
29,1252.09,1,4.56432,26.1827,5.07723,93.32,0.487675,0.488918,0.675852,1.00318,0.487675,0.487675
30,1220.8,1,4.80179,27.6139,4.44072,83.5517,0.475327,0.476538,0.658739,0.977781,0.475327,0.475327
31,1221.56,1,4.67386,26.3902,3.80718,95.1929,0.463291,0.464472,0.64206,0.953023,0.463291,0.463291
32,1193.85,1,4.65398,26.4063,4.16032,93.2789,0.45156,0.452711,0.625802,0.928892,0.45156,0.45156
33,1192.74,1,4.64264,28.0484,3.78203,91.5633,0.440127,0.441248,0.609957,0.905372,0.440127,0.440127
34,1180.6,1,4.67461,28.4525,4.22909,84.1119,0.428982,0.430076,0.594512,0.88554,0.428982,0.428982
35,1169.02,1,4.68151,27.2416,4.51876,82.873,0.41812,0.419186,0.579459,1.00353,0.41812,0.41812
36,1164.68,1,4.52089,27.3836,4.70883,89.5265,0.407533,0.408572,0.564787,0.978115,0.407533,0.407533
