rep,id,eta_Cl,eta_V1,eta_Q,eta_V2
1,1,-0.637654640520031,-2.62343669243175,0.00779965346918077,1.25251348817391
2,1,-0.840252021868814,-0.800185038214096,-1.34137143165853,0.473429912893107
3,1,-0.995895176532113,-3.43643457475638,0.33672837891223,1.05355163892164
4,1,-1.43016490987837,0.463356325742567,-1.04469696732311,1.06433766564153
5,1,-1.6835852772291,-1.62935592473333,0.128072497510797,1.48917332829516
6,1,-0.850041304864658,-0.494000062371334,-0.814332088256429,0.772914913413241
7,1,-1.08630294393518,-0.290948913251636,1.2318741098237,-1.13894075345131
8,1,-1.02947266269747,-0.743424196079485,0.361496884564977,1.39716157633296
9,1,-0.912005639565276,-1.09424418521005,1.43578412487506,-1.94454902158336
10,1,-0.865388974726258,-1.01898137008227,0.552663426759119,-0.425150706866547
1,2,-0.06937052670393,-0.322246519219095,-1.64659278215062,-1.11324144422762
2,2,0.0973608285344533,0.795963425441863,-0.588477824765088,-1.07796069722318
3,2,0.320009886839279,0.70370701971689,-0.760149413824101,-2.08624598662357
4,2,-0.121592245165568,0.230211374066734,-2.77202127989236,1.98454490254472
5,2,0.311792789545058,-0.943296179600648,0.574901025654184,0.0621667278766101
6,2,0.271813106948336,0.126700166408938,-0.755238542131452,0.901909916015487
7,2,0.350226168276704,-1.68072401197274,-0.174911206320352,0.512033769067638
8,2,0.370992016665186,0.618419001249501,0.0466963686129924,-0.932587889631486
9,2,0.365552541751423,0.449148248469735,-0.967791594970028,0.187292595662805
10,2,0.234060671867281,0.419281826433166,1.90535830970885,-2.7833178621388
1,3,-0.430116755863413,0.331116141683889,-0.484870799049247,2.909570309059
2,3,-0.0112717222892144,0.195970958809552,-0.766461871859651,2.12852074205814
3,3,0.184164714115481,-1.61155527999327,0.285351413257629,0.548252372288714
4,3,-0.081373128589753,-0.0692560844516458,-1.14281613514332,-0.0791990057125659
5,3,-0.131017764120657,-0.110177116621185,-0.916857351823448,1.26121994059103
6,3,0.179061601000966,0.7972269996297,0.283592375731125,-0.548457809899056
7,3,-0.0490514186927415,-1.40689303844632,0.508129000890822,0.116399997721011
8,3,0.0661421021041205,-0.375673971642982,0.365436654072758,0.0856621617764819
9,3,0.160366872063422,-0.166648825592153,-0.104612881285411,-0.143416995110577
10,3,-0.43876775357829,-0.0204953094184437,-1.56298716007568,2.32362861998822
1,4,0.164937883764443,-2.56433673136394,0.791365864412517,0.0962956644430393
2,4,-0.0425994121629557,0.14226043782755,-1.63923468386143,-0.219303644593604
3,4,-0.159086327817151,-0.102506305010217,0.386240571860755,-2.64254830632646
4,4,-0.283496531911126,-0.93738131186594,-0.0151904678786422,-1.09522269666618
5,4,-0.0853199497875385,-3.62942594289021,1.1979535042178,-0.0728487409259778
6,4,-0.0188533407227211,-0.937922310655808,1.79847050874948,0.124062175814492
7,4,-0.148523308517507,0.368136359957486,-1.05787875242451,1.13326100174664
8,4,-0.141880376622707,-1.17960663450752,0.159297436737799,-0.804546413954393
9,4,0.0208077252159982,-2.6263064756849,0.108841934971844,0.371693097816684
10,4,-0.00506023288545759,-0.445121207823548,-0.991005739690503,-0.605064812294457
1,5,-0.394151849450273,-1.20082378540876,-0.852731556368856,0.0878865095056282
2,5,-0.212467932457512,-0.438528155007878,0.540690360810772,0.0919609067661111
3,5,-0.0670988554097397,-1.98663906139733,-0.268503975284862,0.724614723680959
