simulations,OFV
500,940.816
1000,942.179
1500,941.921
2000,939.905
2500,940.06
3000,940.383
3500,939.788
4000,939.95
4500,940.309
5000,940.574
5500,940.61
6000,940.916
6500,940.111
7000,940.209
7500,940.009
8000,940.141
8500,940.363
9000,940.073
9500,939.829
10000,939.639
10500,939.448
11000,939.514
11500,939.368
12000,939.067
12500,939.267
13000,939.182
13500,939.05
14000,938.967
14500,938.921
15000,938.922
15500,938.895
16000,938.977
16500,938.808
17000,938.903
17500,939.001
18000,938.712
18500,938.828
19000,938.83
19500,938.83
20000,938.724
20500,938.554
21000,938.517
21500,938.591
22000,938.691
22500,938.697
23000,938.42
23500,938.363
24000,938.299
24500,938.354
25000,938.371
25500,938.33
26000,938.269
26500,938.263
27000,938.218
27500,938.264
28000,938.372
28500,938.349
29000,938.46
29500,938.503
30000,938.581
