parameter,value,se_sa,rse_sa
Cl_pop,5.16431497745516,0.349595427743336,6.76944433617036
V1_pop,20.6478449373765,1.77461652193234,8.59468156272303
Q_pop,6.03758688630456,1.32839147801112,22.0020266875893
V2_pop,23.231266396536,2.79095063833586,12.0137688178378
omega_Cl,0.251697816792078,0.0482293908257892,19.1616246181549
omega_V1,0.281004693250371,0.0790179694557744,28.1198041718721
omega_Q,0.59742329441642,0.142619230572832,23.8723919716164
omega_V2,0.380322132090103,0.117038701225412,30.7735709679088
corr_V2_V1,0.999,0.00338757436668139,0.339096533201341
a1,0.30290470424484,0.0226197800505003,7.4676225669366
a2,0.0623949178014969,0.00613469847051634,9.83204832488643
