pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4,0,-4,0,All
-1.9634,0.0104167,-2.35927,0.0104167,-2.16811,0.0104167,All
-1.4356,0.0208333,-1.95927,0.0208333,-1.62152,0.0208333,All
-1.29467,0.03125,-1.69255,0.03125,-1.44896,0.03125,All
-1.19507,0.0416667,-1.6916,0.0416667,-1.26683,0.0416667,All
-1.14859,0.0520833,-1.41565,0.0520833,-1.14208,0.0520833,All
-1.10039,0.0625,-1.31111,0.0625,-1.13412,0.0625,All
-1.04,0.0729167,-1.20555,0.0729167,-1.10499,0.0729167,All
-1.03987,0.0833333,-0.892656,0.0833333,-1.1048,0.0833333,All
-1.03249,0.09375,-0.878328,0.09375,-1.0807,0.09375,All
-1.00636,0.104167,-0.817233,0.104167,-1.04169,0.104167,All
-0.988283,0.114583,-0.780733,0.114583,-0.98677,0.114583,All
-0.97898,0.125,-0.773486,0.125,-0.985744,0.125,All
-0.971628,0.135417,-0.771501,0.135417,-0.972601,0.135417,All
-0.958261,0.145833,-0.751396,0.145833,-0.958789,0.145833,All
-0.915075,0.15625,-0.746755,0.15625,-0.929827,0.15625,All
-0.9052,0.166667,-0.719889,0.166667,-0.898913,0.166667,All
-0.892867,0.177083,-0.659558,0.177083,-0.897792,0.177083,All
-0.886663,0.1875,-0.639286,0.1875,-0.889515,0.1875,All
-0.884357,0.197917,-0.635781,0.197917,-0.872281,0.197917,All
-0.872039,0.208333,-0.625127,0.208333,-0.871026,0.208333,All
-0.869789,0.21875,-0.556834,0.21875,-0.865071,0.21875,All
-0.855868,0.229167,-0.430966,0.229167,-0.838542,0.229167,All
-0.854507,0.239583,-0.425492,0.239583,-0.82211,0.239583,All
-0.850414,0.25,-0.416174,0.25,-0.816301,0.25,All
-0.829308,0.260417,-0.39806,0.260417,-0.803041,0.260417,All
-0.827741,0.270833,-0.391908,0.270833,-0.802474,0.270833,All
-0.816193,0.28125,-0.319761,0.28125,-0.801699,0.28125,All
-0.803978,0.291667,-0.292513,0.291667,-0.787824,0.291667,All
-0.794222,0.302083,-0.291245,0.302083,-0.716875,0.302083,All
-0.745273,0.3125,-0.280891,0.3125,-0.686491,0.3125,All
-0.709975,0.322917,-0.27745,0.322917,-0.673145,0.322917,All
-0.69056,0.333333,-0.265376,0.333333,-0.635959,0.333333,All
-0.640123,0.34375,-0.253042,0.34375,-0.594265,0.34375,All
-0.637085,0.354167,-0.21604,0.354167,-0.573163,0.354167,All
-0.630375,0.364583,-0.209498,0.364583,-0.564232,0.364583,All
-0.625887,0.375,-0.182147,0.375,-0.55735,0.375,All
-0.623256,0.385417,-0.158688,0.385417,-0.555307,0.385417,All
-0.62142,0.395833,-0.147869,0.395833,-0.555033,0.395833,All
-0.610636,0.40625,-0.145355,0.40625,-0.535453,0.40625,All
-0.578839,0.416667,-0.121566,0.416667,-0.533618,0.416667,All
-0.56328,0.427083,-0.103946,0.427083,-0.502335,0.427083,All
-0.516739,0.4375,-0.0976847,0.4375,-0.416217,0.4375,All
-0.510041,0.447917,-0.086804,0.447917,-0.412531,0.447917,All
-0.506472,0.458333,-0.0857174,0.458333,-0.411049,0.458333,All
-0.452407,0.46875,-0.0842949,0.46875,-0.383518,0.46875,All
-0.433656,0.479167,-0.0504449,0.479167,-0.299188,0.479167,All
-0.387502,0.489583,-0.0497539,0.489583,-0.283581,0.489583,All
-0.329864,0.5,-0.0339305,0.5,-0.258696,0.5,All
-0.316312,0.510417,0.0182884,0.510417,-0.250532,0.510417,All
-0.292355,0.520833,0.023378,0.520833,-0.206311,0.520833,All
-0.267006,0.53125,0.0465047,0.53125,-0.19889,0.53125,All
-0.235156,0.541667,0.0477154,0.541667,-0.113465,0.541667,All
-0.231826,0.552083,0.0535298,0.552083,-0.113041,0.552083,All
-0.200926,0.5625,0.0826389,0.5625,-0.075006,0.5625,All
-0.171877,0.572917,0.091123,0.572917,-0.0732606,0.572917,All
-0.159188,0.583333,0.0917661,0.583333,-0.045737,0.583333,All
-0.138254,0.59375,0.0950425,0.59375,-0.0447811,0.59375,All
