simulations,OFV
500,942.594
1000,942.75
1500,942.266
2000,940.602
2500,940.926
3000,941.206
3500,940.908
4000,941.045
4500,941.306
5000,941.401
5500,941.223
6000,941.344
6500,940.89
7000,940.979
7500,940.769
8000,940.952
8500,941.19
9000,940.88
9500,940.633
10000,940.413
10500,940.34
11000,940.41
11500,940.215
12000,939.974
12500,939.973
13000,939.813
13500,939.657
14000,939.6
14500,939.587
15000,939.61
15500,939.604
16000,939.59
16500,939.439
17000,939.513
17500,939.572
18000,939.334
18500,939.468
19000,939.308
19500,939.127
20000,939.011
20500,939.012
21000,938.871
21500,938.915
22000,939.02
22500,939.03
23000,938.826
23500,938.761
24000,938.708
24500,938.746
25000,938.78
25500,938.755
26000,938.725
26500,938.716
27000,938.654
27500,938.7
28000,938.778
28500,938.751
29000,938.86
29500,938.908
30000,938.984
