parameter,value,se_lin,rse_lin
Cl_pop,4.56723427695598,0.369011911873558,8.07954857352973
V1_pop,22.5553011820795,1.73574644789391,7.69551438875482
Q_pop,5.0229291115279,0.675483632855262,13.448002507242
V2_pop,63.7188162661886,23.4809612982345,36.8509063321918
omega_Cl,0.24749370142811,0.0591714807091786,23.9082774097855
omega_V1,0.26882087779474,0.0575370499103395,21.4034900794693
omega_Q,0.380267969362896,0.115499458036932,30.3731755873208
omega_V2,1.02572209690598,0.296981491204045,28.9534067853144
corr_V2_V1,0.267464513800414,0.329798002167797,123.3053302966
a1,0.305194209658945,0.0224668472330441,7.36149196872078
a2,0.0671516417461461,0.00667979942023028,9.94733597948652
