parameter,value,se_sa,rse_sa
Cl_pop,5.16516414071884,0.353667215814876,6.84716315260517
V1_pop,20.1368017545058,1.75307601567446,8.70583142768533
Q_pop,6.19201095112905,1.53025218497099,24.7133313724513
V2_pop,23.4050495551703,3.14730016984314,13.4470989365963
omega_Cl,0.254399215720616,0.0493677832777428,19.4056350126327
omega_V1,0.25864290910273,0.0729966160775445,28.2229334377581
omega_Q,0.719578028386764,0.185451138605595,25.7722069448621
omega_V2,0.225041921262741,0.255217229670573,113.408749906913
corr_V1_Cl,0.540175357035013,0.231236290108482,42.8076340575257
a1,0.304776686292102,0.0230478995742701,7.56222526554434
a2,0.0622684775299915,0.00802522848479402,12.888107760349
