iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,beta_Cl_logtCLCRMLMIN,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,1507.6,1,2.62973,9.16311,20.5065,21.6974,1,1,0.624405,0.998761,1.5,1.5,1.5,1.2
2,1495.15,1,4.35391,12.5001,39.9608,37.6365,0.974679,0.974679,0.564448,0.998761,1.46202,1.54141,1.46202,1.16962
3,1488.92,1,4.68322,10.4031,36.5336,35.6478,0.95,0.95,0.625397,0.998761,1.425,1.50238,1.425,1.14
4,1469.76,1,4.50518,11.6587,30.1063,30.6036,0.925945,0.925945,0.978844,0.998761,1.38892,1.46434,1.38892,1.11113
5,1464.87,1,4.39086,7.65023,36.1201,35.1346,0.9025,0.9025,1.00588,0.998761,1.35375,1.42726,1.35375,1.083
6,1454.99,1,4.38796,8.789,39.749,38.0768,0.879648,0.879648,1.38382,0.998761,1.31947,1.45373,1.31947,1.05558
7,1441.31,1,4.70992,9.34593,39.1171,37.4777,0.857375,0.857375,1.17736,0.998761,1.28606,1.41692,1.28606,1.02885
8,1417.08,1,4.95691,8.65862,36.0981,34.7628,0.835666,0.835666,0.787484,0.998761,1.2535,1.38104,1.2535,1.0028
9,1414.87,1,4.9342,7.21161,39.5479,37.3187,0.814506,0.814506,0.833299,0.998761,1.22176,1.48583,1.22176,0.977407
10,1396.57,1,5.39253,7.5485,34.8753,33.9172,0.793882,0.793882,0.504585,0.998761,1.19082,1.44821,1.19082,0.952659
11,1397.72,1,5.37845,6.73659,38.8811,36.6724,0.773781,0.773781,0.673121,0.998761,1.16067,1.41154,1.16067,0.928537
12,1375.32,1,5.24544,6.1907,31.7423,31.1494,0.754188,0.754188,0.587652,0.998761,1.13128,1.3758,1.13128,0.905026
13,1369.09,1,5.23116,9.46993,29.4161,29.0869,0.735092,0.735092,0.610474,0.998761,1.10264,1.35539,1.10264,0.88211
14,1351.49,1,5.04238,8.51832,26.9069,27.0548,0.716479,0.716479,0.471367,0.998761,1.07472,1.43968,1.07472,0.859775
15,1344.95,1,5.143,8.57091,25.7174,26.1438,0.698337,0.698337,0.61814,0.998761,1.04751,1.53525,1.04751,0.838005
16,1341.78,1,4.97112,9.62971,24.366,24.846,0.680655,0.680655,0.66849,0.998761,1.02098,1.52023,1.02098,0.816786
17,1327.6,1,4.93498,9.95142,24.1506,24.8203,0.66342,0.66342,0.428631,0.998761,0.995131,1.48173,0.995131,0.796105
18,1311.49,1,5.36507,11.4806,26.4036,26.4764,0.646622,0.646622,0.419902,0.998761,0.969933,1.44422,0.969933,0.775947
19,1298.89,1,5.18381,11.5813,26.0245,26.0064,0.630249,0.630249,0.607116,0.998761,0.945374,1.5013,0.945374,0.756299
20,1287.92,1,5.21241,10.8915,25.1523,25.3269,0.614291,0.614291,0.71325,0.998761,0.921437,1.46329,0.921437,0.737149
21,1275.18,1,5.437,13.2794,23.5665,24.303,0.598737,0.598737,0.338872,0.998761,0.898105,1.42624,0.898105,0.718484
22,1264.82,1,5.22752,10.7542,25.0461,25.6563,0.583577,0.583577,0.19706,0.998761,0.875365,1.39012,0.875365,0.700292
