iteration,E_Cl,sd_Cl,E_V1,sd_V1,E_Q,sd_Q,E_V2,sd_V2
40,11.1421,0.0760931,53.6924,4.49016e-08,15.9708,4.03998e-08,70.2303,0.746278
41,11.1389,0.0765863,53.6924,3.85652e-08,15.9708,4.44447e-08,70.6349,0.746417
42,11.1401,0.0764583,53.6924,4.13068e-08,15.9708,4.35671e-08,70.6103,0.743794
43,11.1412,0.0760542,53.6924,3.95117e-08,15.9708,4.22569e-08,70.7619,0.743987
44,11.145,0.0760098,53.6924,4.75904e-08,15.9708,4.6407e-08,70.5134,0.742607
45,11.1479,0.0759435,53.6924,5.0329e-08,15.9708,5.17676e-08,70.3475,0.7414
46,11.146,0.0757588,53.6924,5.49139e-08,15.9708,4.9496e-08,70.2749,0.740435
47,11.1425,0.0758526,53.6924,4.90455e-08,15.9708,5.20269e-08,70.3961,0.740578
48,11.1414,0.0757098,53.6924,6.03866e-08,15.9708,5.10171e-08,70.2747,0.741004
49,11.1441,0.0757307,53.6924,5.86696e-08,15.9708,5.24126e-08,70.0705,0.742686
50,11.1451,0.0755362,53.6924,5.05473e-08,15.9708,4.96155e-08,69.986,0.742193
51,11.1426,0.0754373,53.6924,4.92784e-08,15.9708,5.34506e-08,69.7627,0.742241
52,11.1433,0.0754913,53.6924,5.51822e-08,15.9708,4.62204e-08,69.8173,0.739962
53,11.1406,0.0754994,53.6924,5.42754e-08,15.9708,4.83293e-08,69.7299,0.740784
54,11.1385,0.0752692,53.6924,5.0955e-08,15.9708,4.93552e-08,69.7468,0.738703
55,11.1363,0.0750338,53.6924,5.05022e-08,15.9708,5.14365e-08,69.6605,0.736488
56,11.137,0.074913,53.6924,5.52522e-08,15.9708,5.59695e-08,69.5811,0.734021
57,11.1383,0.0749324,53.6924,4.56508e-08,15.9708,5.53539e-08,69.5212,0.733055
58,11.1405,0.0749369,53.6924,5.10301e-08,15.9708,5.09176e-08,69.3256,0.731092
59,11.1377,0.0751336,53.6924,5.80595e-08,15.9708,4.51408e-08,69.4119,0.730961
60,11.1344,0.0753681,53.6924,5.72384e-08,15.9708,4.25985e-08,69.6671,0.731188
61,11.1345,0.075513,53.6924,5.58081e-08,15.9708,4.58205e-08,69.8185,0.7302
62,11.1338,0.0754602,53.6924,5.62584e-08,15.9708,4.64012e-08,69.8914,0.730889
63,11.1347,0.0754156,53.6924,5.13126e-08,15.9708,4.14536e-08,69.7786,0.729747
64,11.1329,0.0753585,53.6924,5.18269e-08,15.9708,4.24226e-08,69.8149,0.729559
65,11.1336,0.075303,53.6924,4.99994e-08,15.9708,4.24233e-08,69.8925,0.728276
66,11.1326,0.0754213,53.6924,5.20628e-08,15.9708,3.8146e-08,70.0948,0.727131
67,11.1314,0.0758971,53.6924,5.44488e-08,15.9708,4.32509e-08,70.5221,0.728634
68,11.1304,0.0759299,53.6924,5.2475e-08,15.9708,4.71726e-08,70.6736,0.729531
69,11.129,0.0759373,53.6924,5.70362e-08,15.9708,4.30178e-08,70.7123,0.729223
70,11.1296,0.075989,53.6924,5.63667e-08,15.9708,4.41427e-08,70.7895,0.72923
71,11.1281,0.0761818,53.6924,5.749e-08,15.9708,3.33055e-08,70.9272,0.728208
72,11.1266,0.0761005,53.6924,6.05357e-08,15.9708,4.56086e-08,71.0993,0.7292
73,11.1265,0.0760977,53.6924,5.91258e-08,15.9708,4.60168e-08,71.2305,0.729859
74,11.1261,0.0760276,53.6924,5.63375e-08,15.9708,4.83547e-08,71.3322,0.730711
75,11.1249,0.0759563,53.6924,6.02956e-08,15.9708,3.92492e-08,71.3057,0.729892
76,11.1232,0.0759004,53.6924,5.39379e-08,15.9708,4.30276e-08,71.2939,0.728966
77,11.1226,0.0757912,53.6924,5.98621e-08,15.9708,4.59016e-08,71.2617,0.727915
78,11.126,0.0756839,53.6924,6.06995e-08,15.9708,4.15449e-08,71.0804,0.727131
79,11.1255,0.0754589,53.6924,5.0915e-08,15.9708,4.37734e-08,70.8858,0.726601
80,11.124,0.0753747,53.6924,5.39403e-08,15.9708,4.01959e-08,70.9717,0.725394
81,11.1212,0.0753707,53.6924,5.21618e-08,15.9708,4.46926e-08,71.0626,0.726602
82,11.1233,0.0753376,53.6924,5.41799e-08,15.9708,4.20279e-08,71.124,0.726342
83,11.1202,0.0755996,53.6924,5.06418e-08,15.9708,4.44019e-08,71.4024,0.725848
84,11.1179,0.0759587,53.6924,5.42606e-08,15.9708,4.33292e-08,71.6341,0.726295
85,11.1159,0.0761839,53.6924,5.71442e-08,15.9708,4.52462e-08,71.9673,0.727496
86,11.113,0.0763979,53.6924,5.80482e-08,15.9708,4.71677e-08,72.1991,0.727792
87,11.1121,0.0764379,53.6924,5.35149e-08,15.9708,4.79908e-08,72.3185,0.72782
88,11.1103,0.0766092,53.6924,5.98384e-08,15.9708,4.64235e-08,72.3378,0.729043
89,11.1096,0.0767122,53.6924,6.57349e-08,15.9708,4.45613e-08,72.416,0.730076
90,11.1082,0.0768085,53.6924,6.45106e-08,15.9708,4.82342e-08,72.5058,0.730358
91,11.1083,0.0768004,53.6924,7.113e-08,15.9708,4.49204e-08,72.4276,0.729884
92,11.1099,0.0766709,53.6924,6.07061e-08,15.9708,4.73355e-08,72.2432,0.7295
93,11.113,0.0766035,53.6924,6.51999e-08,15.9708,4.53577e-08,72.1481,0.728567
94,11.1144,0.07671,53.6924,6.17408e-08,15.9708,5.17779e-08,72.1718,0.729176
95,11.1141,0.0766364,53.6924,6.34579e-08,15.9708,4.99621e-08,72.1269,0.728606
96,11.114,0.0765862,53.6924,6.75145e-08,15.9708,5.43144e-08,72.0764,0.728545
97,11.1146,0.0764098,53.6924,7.14162e-08,15.9708,5.25147e-08,72.052,0.727572
98,11.1143,0.076313,53.6924,6.23108e-08,15.9708,5.03287e-08,72.0155,0.727618
99,11.115,0.0764689,53.6924,6.86166e-08,15.9708,5.52506e-08,72.0991,0.727658
100,11.115,0.0763565,53.6924,5.53021e-08,15.9708,5.37057e-08,72.0734,0.728157
101,11.1136,0.0764783,53.6924,6.16357e-08,15.9708,5.31641e-08,72.2223,0.728743
102,11.1111,0.0766872,53.6924,6.63642e-08,15.9708,5.59197e-08,72.3443,0.730591
103,11.111,0.0768552,53.6924,6.22921e-08,15.9708,5.83889e-08,72.1506,0.730473
104,11.1128,0.0767929,53.6924,6.7237e-08,15.9708,5.66458e-08,71.9942,0.729291
105,11.1125,0.0767642,53.6924,6.32234e-08,15.9708,5.28942e-08,71.9592,0.728428
106,11.1108,0.0767164,53.6924,6.29291e-08,15.9708,4.99741e-08,71.9193,0.727911
107,11.11,0.0767376,53.6924,6.57253e-08,15.9708,5.19185e-08,71.8782,0.728198
108,11.1069,0.0769409,53.6924,6.52003e-08,15.9708,5.43706e-08,72.0034,0.73022
109,11.1063,0.0770353,53.6924,6.47169e-08,15.9708,5.64823e-08,72.1085,0.731751
110,11.1061,0.0770881,53.6924,6.59566e-08,15.9708,5.4073e-08,72.1457,0.733243
111,11.1073,0.0770004,53.6924,7.07872e-08,15.9708,5.6949e-08,72.0356,0.732788
112,11.107,0.0770261,53.6924,7.07907e-08,15.9708,5.83739e-08,72.0934,0.733366
113,11.1063,0.0772243,53.6924,6.5959e-08,15.9708,5.55851e-08,72.1662,0.733847
114,11.1077,0.0773432,53.6924,7.65271e-08,15.9708,5.1608e-08,72.1853,0.733683
115,11.1073,0.0774975,53.6924,6.84146e-08,15.9708,5.07732e-08,72.179,0.734961
116,11.1068,0.0777745,53.6924,7.40167e-08,15.9708,5.51443e-08,72.2193,0.735251
117,11.1064,0.0778067,53.6924,8.01906e-08,15.9708,5.548e-08,72.3597,0.735491
118,11.1062,0.077813,53.6924,7.87427e-08,15.9708,5.29078e-08,72.4299,0.736499
119,11.1037,0.078154,53.6924,8.24188e-08,15.9708,5.21878e-08,72.6103,0.737089
120,11.1024,0.0784396,53.6924,8.03873e-08,15.9708,5.85069e-08,72.8445,0.737621
121,11.1011,0.0786012,53.6924,7.86384e-08,15.9708,5.94369e-08,73.1004,0.738846
122,11.0999,0.0786248,53.6924,7.16953e-08,15.9708,5.72727e-08,73.1999,0.738755
123,11.0985,0.0787485,53.6924,7.33094e-08,15.9708,6.48652e-08,73.4361,0.739443
124,11.097,0.0787454,53.6924,7.1852e-08,15.9708,6.77619e-08,73.4364,0.739179
125,11.0983,0.0786136,53.6924,7.96954e-08,15.9708,6.52654e-08,73.4268,0.739051
126,11.0978,0.0785546,53.6924,7.36378e-08,15.9708,6.45669e-08,73.4119,0.737991
127,11.0991,0.078544,53.6924,7.80605e-08,15.9708,6.62607e-08,73.3307,0.737017
128,11.098,0.0784897,53.6924,7.931e-08,15.9708,6.28865e-08,73.3313,0.736291
129,11.0974,0.0785283,53.6924,7.86626e-08,15.9708,6.2747e-08,73.3967,0.736536
130,11.0966,0.0785227,53.6924,7.95859e-08,15.9708,5.78988e-08,73.4306,0.736159
131,11.0965,0.0784404,53.6924,8.13401e-08,15.9708,5.88358e-08,73.3935,0.73663
132,11.0982,0.0784657,53.6924,7.70536e-08,15.9708,5.92513e-08,73.3118,0.736879
133,11.0993,0.0784298,53.6924,7.50806e-08,15.9708,6.11403e-08,73.2652,0.73634
134,11.1007,0.078343,53.6924,7.27178e-08,15.9708,6.16745e-08,73.1992,0.7361
135,11.101,0.0782303,53.6924,7.04319e-08,15.9708,6.36154e-08,73.0746,0.73548
