iteration,convergenceIndicator,phase,Cl_pop,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,omega_V2,a1,a2
1,1525.98,1,10.2275,43.2233,11.1604,60.344,1,1,1,1,1,1
2,1510.84,1,6.19929,31.4427,12.4811,57.2582,0.974679,0.974679,0.974679,1.04967,0.974679,0.974679
3,1489.02,1,6.48509,28.4332,11.6002,60.2186,0.95,0.95,0.960185,1.02309,0.95,0.95
4,1485.28,1,5.67114,28.3878,12.7779,74.1749,0.925945,0.925945,0.969102,0.99719,0.925945,0.925945
5,1470.08,1,5.67251,30.7771,11.2002,82.9525,0.9025,0.9025,0.944564,0.983809,0.9025,0.9025
6,1458.67,1,5.63001,30.6729,8.26295,85.5959,0.879648,0.879648,0.920647,0.958898,0.879648,0.879648
7,1443.3,1,5.6721,30.6356,7.66681,78.9296,0.857375,0.857375,0.943006,0.934619,0.857375,0.857375
8,1425.72,1,5.55204,30.7864,6.94214,69.0517,0.835666,0.835666,0.995237,0.960004,0.835666,0.835666
9,1421.37,1,5.80564,29.4003,5.95921,73.6865,0.814506,0.814506,0.970037,0.935696,0.814506,0.814506
10,1414.07,1,5.54543,30.4822,5.58551,75.4174,0.793882,0.793882,0.945475,0.912004,0.793882,0.793882
11,1396.91,1,5.92029,25.7792,4.40933,78.7148,0.773781,0.773781,0.958856,0.888911,0.773781,0.773781
12,1382.02,1,5.49597,25.2719,4.63713,78.6545,0.754188,0.754188,0.934577,0.866403,0.754188,0.754188
13,1385.59,1,5.36294,21.7884,5.26319,92.5969,0.735092,0.735092,1.00848,0.96819,0.735092,0.735092
14,1377.66,1,5.24942,24.1161,4.8943,88.7864,0.716479,0.716479,1.05621,0.950609,0.716479,0.716479
15,1358.7,1,5.43282,23.431,5.51749,86.1332,0.698337,0.698337,1.09601,0.926539,0.698337,0.698337
16,1346.7,1,5.48559,25.4656,4.85215,73.6589,0.680655,0.680655,1.06826,0.923601,0.680655,0.680655
17,1337.13,1,5.56049,24.3451,3.82528,77.8096,0.66342,0.66342,1.04121,0.900215,0.66342,0.66342
18,1325.15,1,5.63371,25.5944,4.20885,65.7271,0.646622,0.646622,1.03858,1.07025,0.646622,0.646622
19,1322.99,1,5.29254,25.0501,4.54913,69.2854,0.630249,0.630249,1.01228,1.10034,0.630249,0.630249
20,1301.93,1,5.42072,24.6646,3.87526,65.1069,0.614291,0.614291,0.986648,1.07248,0.614291,0.614291
21,1292.03,1,5.94134,25.0206,4.50047,53.9317,0.598737,0.598737,0.961666,1.04532,0.598737,0.598737
22,1266.82,1,6.15165,25.2789,4.82567,47.7639,0.583577,0.583577,0.937316,1.01885,0.583577,0.583577
23,1271.28,1,5.92016,25.8634,4.64055,46.7644,0.5688,0.5688,0.944907,0.993054,0.5688,0.5688
24,1261.51,1,5.649,27.3734,4.24751,62.6655,0.554398,0.554398,0.920981,1.05724,0.554398,0.554398
25,1249.36,1,5.76475,24.1619,4.10218,51.7619,0.54036,0.54036,0.897661,1.03047,0.54036,0.54036
26,1238.75,1,5.65551,24.2355,4.46887,55.8432,0.526678,0.526678,0.874932,1.00438,0.526678,0.526678
27,1235.18,1,5.71471,23.6655,4.59827,55.6267,0.513342,0.513342,0.852778,0.978949,0.513342,0.513342
28,1219.8,1,5.81374,24.5312,4.53933,45.8739,0.500344,0.500344,0.875855,1.04392,0.500344,0.500344
29,1212.46,1,5.7876,23.7525,4.32583,43.5952,0.487675,0.487675,0.853678,1.1115,0.487675,0.487675
30,1195.62,1,5.73526,24.0804,3.75717,41.6501,0.475327,0.475327,0.832062,1.08336,0.475327,0.475327
31,1186.97,1,5.77764,24.3733,3.45017,46.7192,0.463291,0.463291,0.810994,1.07439,0.463291,0.463291
32,1171.52,1,5.70945,23.7622,3.63867,36.5478,0.45156,0.45156,0.790459,1.04718,0.45156,0.45156
33,1172.25,1,5.74239,23.8203,3.44297,38.795,0.440127,0.440127,0.814542,1.02067,0.440127,0.440127
34,1165.73,1,5.82016,24.4359,3.27451,37.5129,0.428982,0.428982,0.960018,1.00574,0.428982,0.428982
35,1144.8,1,5.84207,24.8673,3.08355,42.8293,0.41812,0.41812,0.93571,0.980279,0.41812,0.41812
36,1145.61,1,5.79386,24.6648,4.26039,42.9093,0.407533,0.407533,0.912018,0.955457,0.407533,0.407533
37,1143.63,1,5.64807,24.2143,3.85918,45.2815,0.397214,0.397214,0.967709,1.01811,0.397214,0.397214
38,1131.98,1,5.5708,23.908,3.402,42.9838,0.387157,0.387157,0.943206,1.0852,0.387157,0.387157
39,1127.27,1,5.54759,24.5203,3.25445,48.4213,0.377354,0.412361,0.919323,1.05772,0.377354,0.377354
40,1109.87,1,5.57136,24.975,3.54536,54.0385,0.367799,0.40192,0.896045,1.03094,0.367799,0.367799
41,1104.52,1,5.71249,24.614,3.83431,55.2314,0.358486,0.391743,0.942029,1.00483,0.358486,0.358486
42,1094.95,1,5.81406,24.7801,4.013,53.4979,0.349409,0.381824,0.918177,0.97939,0.349409,0.349409
43,1073.98,1,5.69165,24.6096,4.11361,54.6559,0.340562,0.372156,0.894928,0.954592,0.340562,0.340562
44,1070.04,1,5.69304,25.1105,4.00972,57.3848,0.331938,0.362733,0.872268,0.930421,0.331938,0.331938
45,1062.71,1,5.61302,24.4303,4.31412,60.7889,0.323534,0.353548,0.851799,0.906862,0.323534,0.323534
46,1064.1,1,5.70538,23.3995,3.90184,55.9014,0.315341,0.344596,0.889328,0.949004,0.315341,0.315341
47,1047.56,1,5.77144,23.3026,4.10479,51.9739,0.307357,0.335871,0.86681,0.924975,0.307357,0.307357
48,1040.78,1,5.78326,24.2119,4.11547,49.5652,0.299574,0.328135,0.967646,0.933553,0.299574,0.299574
49,1035.15,1,5.8079,24.3515,3.82957,49.2736,0.291989,0.319826,0.943144,0.909915,0.291989,0.291989
50,1032.39,1,5.74684,25.0077,3.68039,51.3084,0.284596,0.332003,0.919264,0.898508,0.284596,0.284596
51,1012.6,1,5.71611,24.9652,2.99825,50.4805,0.27739,0.323596,0.895987,0.875758,0.27739,0.27739
52,1005.18,1,5.58504,23.9114,2.9416,51.6,0.270366,0.315403,0.8733,0.954782,0.270366,0.270366
53,1009.76,1,5.63045,23.629,3.3867,48.5272,0.26352,0.307416,0.851188,1.03567,0.26352,0.26352
54,1016.86,1,5.58685,24.2867,3.1861,48.3434,0.256848,0.32222,0.92442,1.00945,0.256848,0.256848
55,1001.11,1,5.72983,24.5224,3.4277,45.1923,0.250344,0.314061,0.901013,0.983889,0.250344,0.250344
56,995.369,1,5.65795,23.7815,3.43945,42.4584,0.244005,0.306109,0.878199,0.997119,0.244005,0.244005
57,987.895,1,5.64085,23.3297,3.9011,51.8845,0.237827,0.298358,0.855962,0.971871,0.237827,0.237827
58,975.958,1,5.57094,23.1419,3.52536,49.6645,0.231805,0.290803,0.834289,0.982562,0.231805,0.231805
59,966.699,1,5.65495,23.8492,3.5216,52.0493,0.225936,0.28344,0.813164,0.957683,0.225936,0.225936
60,962.649,1,5.73063,23.268,3.70653,50.6419,0.220215,0.303588,0.792574,0.933434,0.220215,0.220215
61,963.542,1,5.75138,23.6437,3.77067,49.8718,0.227457,0.309619,0.772506,0.909799,0.214639,0.214639
62,961.156,1,5.75233,23.5945,3.91751,45.1814,0.221698,0.301779,0.780311,0.886762,0.209433,0.209204
63,955.399,1,5.77336,23.5191,3.30113,39.2744,0.216084,0.294138,0.831123,0.864309,0.204131,0.203907
64,947.892,1,5.82522,24.2551,3.25231,41.5975,0.210613,0.297678,0.810078,0.842424,0.208844,0.198744
