iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,777.232,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,770.078,1,5.02931,0.907558,20.7258,7.09063,22.9775,1.46202,1.46202,0.974679,0.62,0.285
3,755.524,1,5.27405,0.60786,22.9372,8.967,27.2858,1.425,1.425,1.08221,0.62,0.27075
4,745.814,1,5.24233,0.800039,21.3267,8.04065,35.1304,1.38892,1.38892,1.05481,0.62,0.257212
5,733.372,1,5.33596,0.756027,20.4379,8.21812,32.9348,1.35375,1.35375,1.0281,0.62,0.244352
6,725.62,1,5.18005,1.45607,21.7657,12.0539,35.6107,1.31947,1.31947,1.00207,0.62,0.232134
7,710.733,1,5.19725,1.1656,16.5586,12.6685,42.2878,1.28606,1.28606,0.976695,0.62,0.220528
8,696.805,1,5.39369,0.956451,14.6487,13.1292,41.5609,1.2535,1.2535,0.951965,0.62,0.209501
9,693.42,1,5.11561,1.54521,16.0952,13.3704,39.5478,1.22176,1.22176,0.927861,0.62,0.199026
10,685.923,1,5.20278,0.971644,14.5542,14.3776,34.6661,1.19082,1.19082,0.904367,0.62,0.189075
11,671.49,1,5.14901,1.25906,12.1849,16.126,36.7786,1.16067,1.16067,0.881468,0.62,0.179621
12,653.817,1,4.99826,1.32145,12.7963,14.8527,33.4455,1.13128,1.13128,0.866389,0.62,0.17064
13,648.046,1,5.12396,0.585926,11.5493,17.21,31.512,1.10264,1.10264,0.847395,0.62,0.162108
14,642.227,1,5.23418,0.708963,12.3731,18.3033,32.8906,1.07472,1.07472,0.854028,0.62,0.154003
15,621.42,1,4.99579,1.42025,11.9822,17.2005,32.0941,1.04751,1.04751,0.832403,0.62,0.146302
16,610.131,1,5.21253,0.818663,12.615,19.3418,28.7844,1.02098,1.02098,0.863352,0.62,0.138987
17,601.694,1,5.1232,1.09274,10.4642,19.8933,31.4829,0.995131,0.995131,0.841492,0.62,0.132038
18,594.286,1,5.34541,1.18421,11.7135,20.5035,33.426,0.969933,0.969933,0.820185,0.62,0.125436
19,584.721,1,5.16265,1.11573,10.6603,22.281,32.7992,0.945374,0.945374,0.799417,0.62,0.119164
20,579.004,1,5.08876,1.24198,8.94977,21.2662,32.6967,0.921437,0.921437,0.86649,0.62,0.113206
21,578.018,1,5.04484,1.00465,8.15963,20.6933,32.288,0.898105,0.898105,0.84455,0.62,0.107546
