simulations, -2LL
1000,594.221
2000,593.903
3000,594.375
4000,594.735
5000,595.162
6000,595.392
7000,595.62
8000,595.579
9000,595.646
10000,595.769
11000,595.821
12000,595.871
13000,596.014
14000,596.066
15000,596.011
16000,596.069
17000,596.178
18000,596.212
19000,596.244
20000,596.292
21000,596.297
22000,596.394
23000,596.287
24000,596.249
25000,596.208
26000,596.281
27000,596.294
28000,596.3
29000,596.288
30000,596.309
