iteration,convergenceIndicator,phase,Cl_pop,Q_pop,V1_pop,V2_pop,a1,a2,corr_V2_V1,omega_Cl,omega_Q,omega_V1,omega_V2
1,2022.09,1,5.18207,8.64932,10.5064,22.7517,3,3,0,1.5,1.5,1.5,1.5
2,1999.13,1,3.72034,12.4086,12.3484,32.8206,2.92404,2.92404,0,1.46202,1.55597,1.5896,1.46202
3,1986.03,1,3.94888,15.0148,14.2101,57.9132,2.85,2.85,0,1.425,1.61446,1.54935,1.4265
4,1969.8,1,3.27505,19.7366,20.8364,87.6978,2.77784,2.77784,0,1.38892,1.57359,1.62834,1.39038
5,1965.87,1,3.37954,18.9007,28.9322,94.061,2.7075,2.7075,0,1.35375,1.53374,1.58711,1.35518
6,1958.64,1,3.36037,14.496,27.9791,110.719,2.63894,2.63894,0,1.31947,1.60783,1.68069,1.32086
7,1941.23,1,2.85864,15.2948,41.639,135.256,2.57212,2.57212,0,1.28606,1.56712,1.63814,1.28742
8,1926.2,1,2.46728,15.0008,44.2886,139.611,2.507,2.507,0,1.2535,1.52743,1.59666,1.25482
9,1929.38,1,2.4413,11.564,56.0273,145.113,2.44352,2.44352,0,1.22176,1.74268,1.59198,1.22305
10,1925.54,1,1.99343,12.3202,41.7872,168.086,2.38165,2.38165,0,1.21352,1.97873,1.57957,1.19208
11,1909.82,1,2.28326,10.4104,56.9396,179.005,2.32134,2.32134,0,1.18279,1.92863,1.53958,1.18012
12,1891.94,1,2.43901,11.3288,46.9816,180.735,2.26257,2.26257,0,1.15284,1.87979,1.50205,1.15024
13,1885.45,1,2.68268,20.6337,39.1318,246.712,2.20528,2.20528,0,1.12365,1.98773,1.46401,1.12111
14,1869.61,1,2.49319,14.0377,43.894,215.737,2.14944,2.14944,0,1.0952,2.10772,1.42695,1.09273
15,1858.92,1,2.15372,18.398,35.9227,213.14,2.09501,2.09501,0,1.06747,2.05435,1.39081,1.06506
16,1856.23,1,2.31116,36.4471,32.2995,170.996,2.04197,2.04197,0,1.04044,2.00234,1.3556,1.03809
17,1833.3,1,2.26917,22.4552,23.3333,196.605,1.99026,1.99026,0,1.01409,1.95164,1.32127,1.01181
18,1828.45,1,2.25271,24.9687,26.9973,202.792,1.93987,1.93987,0,0.988417,1.90222,1.32683,1.07426
