parameter,value
Cl_pop,12.4916609434421
beta_Cl_logtWTKG,0.757903059104224
beta_Cl_tCLCRMLMIN,0.400235114196697
V1_pop,40.6172275960782
Q_pop,12.4684029861655
V2_pop,47.6946514184568
omega_Cl,0.183034489741782
omega_V1,0.284593541205795
omega_Q,0.678572511502797
omega_V2,0.227513449977047
corr_V2_V1,0.998742685771744
a1,0.302850126051705
a2,0.062920374660582
