iteration,convergenceIndicator,phase,Cl_pop,beta_Cl_logtCLCR,V1_pop,Q_pop,V2_pop,omega_Cl,omega_V1,omega_Q,corr_V1_Cl,b
1,782.395,1,5.2,0.62,21.22,4.99,28.28,1.5,1.5,1,0.62,0.3
2,772.959,1,5.91803,0.432257,29.7678,6.86596,38.7083,1.46202,1.46202,0.974679,0.62,0.285
3,759.518,1,5.97309,1.03259,28.2496,7.8113,45.966,1.425,1.425,1.11971,0.62,0.27075
4,752.997,1,5.37317,1.71856,26.0271,7.2457,37.922,1.38892,1.38892,1.09136,0.62,0.257212
5,733.582,1,5.92681,1.07522,23.9347,7.04974,34.3668,1.35375,1.35375,1.06373,0.62,0.244352
6,724.581,1,5.9821,0.908774,29.7216,8.40565,30.8227,1.31947,1.31947,1.05121,0.62,0.232134
7,710.874,1,5.83697,1.26778,25.4643,9.12654,26.103,1.28606,1.28606,1.02459,0.62,0.220528
8,688.803,1,6.04828,0.828628,22.1748,9.31221,29.529,1.2535,1.2535,0.998648,0.62,0.209501
9,686.276,1,6.09697,0.593301,22.3435,11.2522,35.4348,1.22176,1.22176,0.973362,0.62,0.199026
10,673.038,1,6.01825,0.556687,21.0989,13.3802,37.0405,1.19082,1.19082,0.948716,0.62,0.189075
11,663.07,1,5.9209,0.675188,17.4319,12.5266,32.6419,1.16067,1.16067,0.924694,0.62,0.179621
12,649.537,1,6.08621,0.331554,18.854,13.8268,32.6419,1.13128,1.13128,0.90128,0.62,0.17064
13,648.556,1,5.77298,0.232196,15.5403,15.4944,30.0408,1.10264,1.10264,0.878459,0.62,0.162108
14,635.041,1,5.6357,0.208648,14.1789,17.3289,27.7877,1.07472,1.07472,0.856216,0.62,0.154003
15,618.234,1,5.64473,0.656184,12.7259,17.9507,28.96,1.04751,1.04751,0.834536,0.62,0.146302
16,610.279,1,5.62271,0.828438,13.4422,21.9989,27.9645,1.02098,1.02098,0.862105,0.62,0.138987
17,594.655,1,5.73289,0.54592,12.3347,21.7225,27.8553,0.995131,0.995131,0.840276,0.62,0.132038
18,585.031,1,5.72407,1.18402,13.2178,22.0863,28.7475,0.969933,0.969933,0.819,0.62,0.125436
19,570.639,1,5.72154,0.954785,12.7991,23.4344,27.6245,0.945374,0.945374,0.798262,0.62,0.119164
20,560.991,1,5.6469,0.925934,11.8604,26.3001,28.5741,0.921437,0.921437,0.77805,0.62,0.113206
21,550.659,1,5.63503,0.78001,11.5954,25.1002,27.7705,0.898105,0.898105,0.758349,0.62,0.107546
22,546.061,1,5.60617,1.21639,11.3226,25.5,27.7705,0.875365,0.875365,0.739148,0.62,0.102168
