Cl_abscissa,Cl_cdf,V1_abscissa,V1_cdf,Q_abscissa,Q_cdf,V2_abscissa,V2_cdf,split
1.89126,0,7.14252,0,1.1758,0,10.9319,0,All
2.4032,0.00714286,10.2326,0.00714286,1.53856,0.00714286,16.1907,0.00714286,All
2.53058,0.0142857,10.2367,0.0142857,1.57105,0.0142857,16.2044,0.0142857,All
2.56473,0.0214286,10.3581,0.0214286,1.62973,0.0214286,16.3379,0.0214286,All
2.57491,0.0285714,10.8356,0.0285714,1.68913,0.0285714,16.8181,0.0285714,All
2.68347,0.0357143,10.8949,0.0357143,1.70202,0.0357143,16.8829,0.0357143,All
2.70234,0.0428571,11.264,0.0428571,1.84123,0.0428571,17.274,0.0428571,All
2.71997,0.05,11.2739,0.05,1.85331,0.05,17.2772,0.05,All
2.7369,0.0571429,11.2996,0.0571429,1.96049,0.0571429,17.3141,0.0571429,All
2.75821,0.0642857,12.3889,0.0642857,1.96284,0.0642857,18.4071,0.0642857,All
2.79494,0.0714286,12.4112,0.0714286,1.9778,0.0714286,18.4277,0.0714286,All
3.20385,0.0785714,12.4219,0.0785714,2.00458,0.0785714,18.447,0.0785714,All
3.36382,0.0857143,12.4352,0.0857143,2.07144,0.0857143,18.4499,0.0857143,All
3.37523,0.0928571,12.4368,0.0928571,2.2055,0.0928571,18.4529,0.0928571,All
3.37776,0.1,12.4614,0.1,2.21462,0.1,18.4764,0.1,All
3.39121,0.107143,12.4849,0.107143,2.28836,0.107143,18.4996,0.107143,All
3.39434,0.114286,12.5001,0.114286,2.39909,0.114286,18.5187,0.114286,All
3.4746,0.121429,12.603,0.121429,2.42125,0.121429,18.6245,0.121429,All
3.52325,0.128571,12.8433,0.128571,2.56157,0.128571,18.858,0.128571,All
3.5429,0.135714,12.9456,0.135714,2.58942,0.135714,18.9693,0.135714,All
3.70911,0.142857,13.5632,0.142857,2.59476,0.142857,19.5593,0.142857,All
4.26597,0.15,15.8149,0.15,2.77006,0.15,21.6783,0.15,All
4.27729,0.157143,15.9201,0.157143,2.77375,0.157143,21.7654,0.157143,All
4.51706,0.164286,16.1355,0.164286,2.94018,0.164286,21.9685,0.164286,All
4.54884,0.171429,16.1845,0.171429,2.97631,0.171429,22.0063,0.171429,All
4.55402,0.178571,16.206,0.178571,3.04441,0.178571,22.0296,0.178571,All
4.5544,0.185714,16.3128,0.185714,3.08757,0.185714,22.1209,0.185714,All
4.56625,0.192857,16.342,0.192857,3.08789,0.192857,22.1544,0.192857,All
4.60753,0.2,16.4956,0.2,3.09461,0.2,22.2946,0.2,All
4.61923,0.207143,16.5301,0.207143,3.1199,0.207143,22.325,0.207143,All
4.7364,0.214286,16.5414,0.214286,3.17553,0.214286,22.3317,0.214286,All
4.737,0.221429,17.957,0.221429,3.26007,0.221429,23.6018,0.221429,All
4.76509,0.228571,18.1545,0.228571,3.26803,0.228571,23.7679,0.228571,All
4.77367,0.235714,18.2091,0.235714,3.3256,0.235714,23.8072,0.235714,All
4.79426,0.242857,18.2254,0.242857,3.3452,0.242857,23.8274,0.242857,All
4.8017,0.25,18.2294,0.25,3.42105,0.25,23.8321,0.25,All
4.82403,0.257143,18.2387,0.257143,3.62993,0.257143,23.8397,0.257143,All
4.83679,0.264286,18.7519,0.264286,3.75528,0.264286,24.2821,0.264286,All
4.85126,0.271429,18.764,0.271429,3.78814,0.271429,24.2941,0.271429,All
4.88125,0.278571,18.7724,0.278571,3.80401,0.278571,24.3087,0.278571,All
4.88344,0.285714,18.841,0.285714,3.88533,0.285714,24.3745,0.285714,All
4.90402,0.292857,18.8763,0.292857,3.96934,0.292857,24.3948,0.292857,All
4.92023,0.3,18.8796,0.3,4.01804,0.3,24.4088,0.3,All
4.9541,0.307143,19.1038,0.307143,4.03683,0.307143,24.5879,0.307143,All
4.99477,0.314286,19.4696,0.314286,4.0452,0.314286,24.9025,0.314286,All
4.99796,0.321429,19.5692,0.321429,4.11203,0.321429,24.998,0.321429,All
5.03087,0.328571,19.798,0.328571,4.23281,0.328571,25.1966,0.328571,All
5.03549,0.335714,19.8719,0.335714,4.31468,0.335714,25.2425,0.335714,All
5.03865,0.342857,19.9588,0.342857,4.3375,0.342857,25.3107,0.342857,All
5.06623,0.35,19.9599,0.35,4.35236,0.35,25.3325,0.35,All
5.0854,0.357143,20.118,0.357143,4.46623,0.357143,25.4544,0.357143,All
5.09978,0.364286,20.5045,0.364286,4.65489,0.364286,25.7803,0.364286,All
5.10995,0.371429,20.5631,0.371429,4.6907,0.371429,25.8439,0.371429,All
5.17756,0.378571,20.5749,0.378571,4.69916,0.378571,25.8466,0.378571,All
5.18039,0.385714,20.5948,0.385714,4.71451,0.385714,25.8494,0.385714,All
5.18686,0.392857,20.6653,0.392857,4.76315,0.392857,25.9128,0.392857,All
5.22264,0.4,20.6866,0.4,4.82417,0.4,25.9264,0.4,All
5.22335,0.407143,20.7755,0.407143,4.83278,0.407143,25.9988,0.407143,All
5.22929,0.414286,20.7833,0.414286,4.84871,0.414286,26.0132,0.414286,All
5.27161,0.421429,20.7935,0.421429,4.86317,0.421429,26.028,0.421429,All
5.2794,0.428571,20.8594,0.428571,4.87271,0.428571,26.0797,0.428571,All
5.28232,0.435714,20.9557,0.435714,4.91708,0.435714,26.1607,0.435714,All
5.28415,0.442857,21.2142,0.442857,5.05178,0.442857,26.3796,0.442857,All
5.29256,0.45,21.6707,0.45,5.20366,0.45,26.7529,0.45,All
5.35524,0.457143,21.8119,0.457143,5.29465,0.457143,26.8702,0.457143,All
5.3662,0.464286,21.8685,0.464286,5.30193,0.464286,26.9287,0.464286,All
5.42267,0.471429,21.8862,0.471429,5.478,0.471429,26.9296,0.471429,All
5.46804,0.478571,21.9217,0.478571,5.48534,0.478571,26.9587,0.478571,All
5.48558,0.485714,22.1534,0.485714,5.68546,0.485714,27.1606,0.485714,All
5.53046,0.492857,22.2147,0.492857,5.76858,0.492857,27.2143,0.492857,All
5.55506,0.5,22.2406,0.5,5.84199,0.5,27.2189,0.5,All
5.58268,0.507143,22.2571,0.507143,5.9059,0.507143,27.231,0.507143,All
5.59638,0.514286,22.3298,0.514286,5.93326,0.514286,27.3022,0.514286,All
