simulations, -2LL
1000,566.033
2000,565.298
3000,565.453
4000,565.525
5000,565.528
6000,565.453
7000,565.508
8000,565.498
9000,565.428
10000,565.382
11000,565.298
12000,565.376
13000,565.432
14000,565.455
15000,565.459
16000,565.508
17000,565.545
18000,565.563
19000,565.568
20000,565.526
21000,565.489
22000,565.526
23000,565.508
24000,565.506
25000,565.511
26000,565.557
27000,565.582
28000,565.568
29000,565.548
30000,565.539
