parameter,value,se_lin,rse_lin
Cl_pop,5.26783480320688,0.296372003693472,5.62606867461089
beta_Cl_logtCLCRMLMIN,0.61443851764186,0.242434050387275,39.4561934882773
V1_pop,20.3304254571791,1.84985256512287,9.09893680788489
Q_pop,6.50206228993026,1.25693126238066,19.3312707004864
V2_pop,19.6958236539559,2.20652400094846,11.2030044526992
omega_Cl,0.20727682072112,0.0398214307690899,19.2117143781685
omega_V1,0.310649632044879,0.0679121949722076,21.8613473079526
omega_Q,0.581979188940398,0.161663327009635,27.7781972417215
omega_V2,0.24502177246301,0.127700525963717,52.1180320752906
corr_V2_V1,0.999,0.325965299943669,32.6291591535205
a1,0.30316388066823,0.0222400966345932,7.33599813591641
a2,0.0651747685251881,0.00663190392461544,10.1755695872589
