simulations,OFV
500,965.176
1000,963.146
1500,964.627
2000,964.858
2500,966.54
3000,967.619
3500,967.375
4000,967.838
4500,968.374
5000,968.23
5500,968.195
6000,967.833
6500,967.895
7000,966.983
7500,967.099
8000,967.39
8500,967.668
9000,967.164
9500,966.934
10000,966.603
10500,966.388
11000,966.385
11500,966.493
12000,965.969
12500,965.161
13000,964.797
13500,964.798
14000,964.887
14500,964.888
15000,964.855
15500,964.589
16000,964.478
16500,964.612
17000,964.577
17500,964.426
18000,964.556
18500,964.725
19000,964.819
19500,964.789
20000,964.878
20500,964.917
21000,964.953
21500,965.111
22000,965.117
22500,965.131
23000,965.16
23500,965.157
24000,965.232
24500,965.251
25000,965.403
25500,965.456
26000,965.363
26500,965.433
27000,965.483
27500,965.446
28000,965.599
28500,965.679
29000,965.757
29500,965.872
30000,965.946
