pwRes_abscissa,pwRes_cdf,iwRes_abscissa,iwRes_cdf,npde_abscissa,npde_cdf,split
-4,0,-4.2367,0.000208333,-4,0,All
-1.70527,0.0104167,-3.8182,0.000416667,-1.61425,0.0104167,All
-0.946423,0.0208333,-3.73448,0.000625,-0.980088,0.0208333,All
-0.888975,0.03125,-3.54524,0.000833333,-0.962209,0.03125,All
-0.698245,0.0416667,-3.49012,0.00104167,-0.793615,0.0416667,All
-0.634245,0.0520833,-3.43555,0.00125,-0.773458,0.0520833,All
-0.473809,0.0625,-3.40725,0.00145833,-0.758472,0.0625,All
-0.461247,0.0729167,-3.16508,0.00166667,-0.743979,0.0729167,All
-0.446386,0.0833333,-3.09875,0.001875,-0.733478,0.0833333,All
-0.416685,0.09375,-3.09326,0.00208333,-0.712291,0.09375,All
-0.410868,0.104167,-3.08306,0.00229167,-0.69932,0.104167,All
-0.341765,0.114583,-3.07253,0.0025,-0.688039,0.114583,All
-0.296018,0.125,-3.06087,0.00270833,-0.683176,0.125,All
-0.267793,0.135417,-3.05327,0.00291667,-0.602471,0.135417,All
-0.252134,0.145833,-2.99893,0.003125,-0.574299,0.145833,All
-0.242296,0.15625,-2.95294,0.00333333,-0.566807,0.15625,All
-0.229775,0.166667,-2.91126,0.00354167,-0.564134,0.166667,All
-0.198373,0.177083,-2.90626,0.00375,-0.558038,0.177083,All
-0.147666,0.1875,-2.90019,0.00395833,-0.538896,0.1875,All
-0.146862,0.197917,-2.85833,0.00416667,-0.537069,0.197917,All
-0.0947527,0.208333,-2.85497,0.004375,-0.525339,0.208333,All
-0.0320051,0.21875,-2.84658,0.00458333,-0.519721,0.21875,All
-0.0226397,0.229167,-2.82613,0.00479167,-0.498867,0.229167,All
0.00134093,0.239583,-2.81898,0.005,-0.491253,0.239583,All
0.00299933,0.25,-2.80863,0.00520833,-0.486588,0.25,All
0.00558292,0.260417,-2.74254,0.00541667,-0.466981,0.260417,All
0.0137191,0.270833,-2.72988,0.005625,-0.43175,0.270833,All
0.0257069,0.28125,-2.70224,0.00583333,-0.424661,0.28125,All
0.0329801,0.291667,-2.69039,0.00604167,-0.40584,0.291667,All
0.0379985,0.302083,-2.68845,0.00625,-0.401219,0.302083,All
0.0466944,0.3125,-2.67376,0.00645833,-0.399831,0.3125,All
0.052538,0.322917,-2.63225,0.00666667,-0.392909,0.322917,All
0.0578878,0.333333,-2.62763,0.006875,-0.388655,0.333333,All
0.0672864,0.34375,-2.62213,0.00708333,-0.367387,0.34375,All
0.0804367,0.354167,-2.605,0.00729167,-0.343245,0.354167,All
0.0863797,0.364583,-2.56866,0.0075,-0.312416,0.364583,All
0.122128,0.375,-2.56813,0.00770833,-0.310692,0.375,All
0.124506,0.385417,-2.56646,0.00791667,-0.309808,0.385417,All
0.130911,0.395833,-2.55061,0.008125,-0.307757,0.395833,All
0.14831,0.40625,-2.53933,0.00833333,-0.307022,0.40625,All
0.152392,0.416667,-2.53296,0.00854167,-0.304576,0.416667,All
0.152747,0.427083,-2.50476,0.00875,-0.3043,0.427083,All
